xxxx x x x x 0 0 0 0 0
bef2 F Be x x 2 1 x x 301.9495543
ch2c C H x x 2 2 x x 354.9901122
n2h4 H N x x 4 2 x x 429.126288
ch2nh H C N x 3 1 1 x 431.6606673
alf Al F x x 1 1 x x 158.0424263
acetic H C O x 4 2 2 x 791.2801687
c2h2 C H x x 2 2 x x 398.5960569
h2co H O C x 2 1 1 x 366.0580554
h2cn H C N x 2 1 1 x 338.4500996
bf F B x x 1 1 x x 178.5015384
becl2 Cl Be x x 2 1 x x 227.574508
t-hcoh H C O x 2 1 1 x 313.9491878
alcl3 Cl Al x x 3 1 x x 310.4743562
c-hcoh H C O x 2 1 1 x 308.9316586
alcl Al Cl x x 1 1 x x 121.2501019
ketene C H O x 2 2 1 x 526.420661
sif F Si x x 1 1 x x 138.8272875
formic H O C x 2 2 1 x 489.6992212
hcnh H C N x 2 1 1 x 329.805116
glyoxal C H O x 2 2 2 x 619.9049806
hcof C O H F 1 1 1 1 393.6755528
nh2cl H N Cl x 2 1 1 x 241.858029
cf4 F C x x 4 1 x x 468.1098883
hccf C H F x 2 1 1 x 391.6752446
hcn H C N x 1 1 1 x 302.9477527
hnc H N C x 1 1 1 x 290.5209951
cch C H x x 2 1 x x 258.1886601
hco O C H x 1 1 1 x 272.0771505
co C O x x 1 1 x x 250.0421425
oxirene C H O x 2 2 1 x 445.9111775
f2co F O C x 2 1 1 x 409.9103885
hocn C N O H 1 1 1 1 397.319108
hooh H O x x 2 2 x x 254.0412014
t-n2h2 H N x x 2 2 x x 284.6208488
hnco C O N H 1 1 1 1 424.9093425
c-n2h2 H N x x 2 2 x x 278.8574374
cf2 F C x x 2 1 x x 250.807289
co2 O C x x 2 1 x x 378.3326451
fccf F C x x 2 2 x x 379.0564514
dioxirane H O C x 2 2 1 x 394.8081762
cf C F x x 1 1 x x 129.3314409
ssh S H x x 2 1 x x 165.0668321
hocl O H Cl x 1 1 1 x 157.8231337
nccn N C x x 2 2 x x 484.4457326
n2 N x x x 2 x x x 215.6901728
n2h N H x x 2 1 x x 216.2008111
ocs O C S x 1 1 1 x 328.2788507
sio Si O x x 1 1 x x 180.5972746
clcn Cl C N x 1 1 1 x 276.595182
hoo O H x x 2 1 x x 165.3341118
hcno C H N O 1 1 1 1 351.6595587
honc H O N C 1 1 1 1 337.6486876
hno N H O x 1 1 1 x 191.6496741
hof H O F x 1 1 1 x 144.8897232
c-hono O N H x 2 1 1 x 292.5546744
t-hono O N H x 2 1 1 x 292.4884401
cs2 S C x x 2 1 x x 276.3136733
hnnn N H x x 3 1 x x 316.6239989
cs C S x x 1 1 x x 164.0385963
cn C N x x 1 1 x x 166.6745559
so3 O S x x 3 1 x x 324.6525019
ccl2 Cl C x x 2 1 x x 172.9390176
bn3pi B N x x 1 1 x x 101.4529933
so2 O S x x 2 1 x x 242.1852271
no N O x x 1 1 x x 142.2170805
so S O x x 1 1 x x 120.7367349
n2o N O x x 2 1 x x 253.3618949
c-hooo O H x x 3 1 x x 210.4785496
s2 S x x x 2 x x x 104.5413913
p4 P x x x 4 x x x 296.8590816
cl2 Cl x x x 2 x x x 58.02748703
o2 O x x x 2 x x x 112.4980685
f2 F x x x 2 x x x 24.70491866
t-hooo O H x x 3 1 x x 208.6752779
s2o S O x x 2 1 x x 195.1808831
p2 P x x x 2 x x x 111.3618907
clf Cl F x x 1 1 x x 56.98284017
no2 O N x x 2 1 x x 210.4088088
clo Cl O x x 1 1 x x 60.38540584
s3 S x x x 3 x x x 160.1548843
cl2o Cl O x x 2 1 x x 90.92147634
s4-c2v S x x x 4 x x x 225.9021861
of O F x x 1 1 x x 44.11184323
c2 C x x x 2 x x x 128.6938552
oclo O Cl x x 2 1 x x 112.431329
f2o F O x x 2 1 x x 73.69458953
b2 B x x x 2 x x x 56.19521552
fo2 O F x x 2 1 x x 106.7424362
cloo O Cl x x 2 1 x x 110.0191184
foof F O x x 2 2 x x 117.1808563
o3 O x x x 3 x x x 120.3835314
bn B N x x 1 1 x x 97.42802722
be2 Be x x x 2 x x x 2.990479059
