xxxx x x x x 0 0 0 0 0
hocl O H Cl x 1 1 1 x 163.1711528
nccn N C x x 2 2 x x 503.6694599
n2 N x x x 2 x x x 229.620391
n2h N H x x 2 1 x x 232.8910761
ocs O C S x 1 1 1 x 333.2957945
sio Si O x x 1 1 x x 187.9830488
clcn Cl C N x 1 1 1 x 283.3427515
hoo O H x x 2 1 x x 177.867709
hcno C H N O 1 1 1 1 369.5636883
honc H O N C 1 1 1 1 351.3033634
hno N H O x 1 1 1 x 206.709547
hof H O F x 1 1 1 x 157.351072
c-hono O N H x 2 1 1 x 313.0641018
t-hono O N H x 2 1 1 x 313.8053029
cs2 S C x x 2 1 x x 277.013984
hnnn N H x x 3 1 x x 342.4001112
cs C S x x 1 1 x x 166.2984176
cn C N x x 1 1 x x 179.4310423
so3 O S x x 3 1 x x 334.1856061
ccl2 Cl C x x 2 1 x x 171.5722283
bn3pi B N x x 1 1 x x 111.537091
so2 O S x x 2 1 x x 252.21146
no N O x x 1 1 x x 155.1319444
so S O x x 1 1 x x 126.8649649
n2o N O x x 2 1 x x 276.0977218
c-hooo O H x x 3 1 x x 234.9541709
s2 S x x x 2 x x x 103.5018891
p4 P x x x 4 x x x 279.7967755
cl2 Cl x x x 2 x x x 55.63910847
o2 O x x x 2 x x x 123.747161
f2 F x x x 2 x x x 36.86109674
t-hooo O H x x 3 1 x x 235.0621573
s2o S O x x 2 1 x x 201.0933538
p2 P x x x 2 x x x 116.0291842
clf Cl F x x 1 1 x x 60.78244284
no2 O N x x 2 1 x x 232.8686888
clo Cl O x x 1 1 x x 66.34581688
s3 S x x x 3 x x x 160.3835858
cl2o Cl O x x 2 1 x x 96.92067319
s4-c2v S x x x 4 x x x 222.2050843
of O F x x 1 1 x x 55.42799412
c2 C x x x 2 x x x 137.2365135
oclo O Cl x x 2 1 x x 126.237262
f2o F O x x 2 1 x x 93.59200134
b2 B x x x 2 x x x 59.9674639
fo2 O F x x 2 1 x x 136.2602459
cloo O Cl x x 2 1 x x 127.5258154
foof F O x x 2 2 x x 153.9177663
o3 O x x x 3 x x x 140.4094303
bn B N x x 1 1 x x 101.6732651
be2 Be x x x 2 x x x 4.606264774
