xxxx x x x x 0 0 0 0 0
t-n2h2 H N x x 2 2 x x 297.9100536
hnco C O N H 1 1 1 1 438.7689651
c-n2h2 H N x x 2 2 x x 292.5519655
cf2 F C x x 2 1 x x 259.2848635
co2 O C x x 2 1 x x 392.0038354
fccf F C x x 2 2 x x 386.776801
dioxirane H O C x 2 2 1 x 408.1764807
cf C F x x 1 1 x x 135.2308886
ssh S H x x 2 1 x x 166.3887483
hocl O H Cl x 1 1 1 x 164.6932262
nccn N C x x 2 2 x x 503.3655079
n2 N x x x 2 x x x 227.7387491
n2h N H x x 2 1 x x 229.37061
ocs O C S x 1 1 1 x 338.3772798
sio Si O x x 1 1 x x 188.3589775
clcn Cl C N x 1 1 1 x 285.3700102
hoo O H x x 2 1 x x 178.732193
hcno C H N O 1 1 1 1 369.7963266
honc H O N C 1 1 1 1 352.1865614
hno N H O x 1 1 1 x 206.1497609
hof H O F x 1 1 1 x 157.7634586
c-hono O N H x 2 1 1 x 314.6567731
t-hono O N H x 2 1 1 x 315.3080428
cs2 S C x x 2 1 x x 282.8060359
hnnn N H x x 3 1 x x 339.4417209
cs C S x x 1 1 x x 169.5398447
cn C N x x 1 1 x x 179.2106668
so3 O S x x 3 1 x x 342.1440821
ccl2 Cl C x x 2 1 x x 178.5697092
bn3pi B N x x 1 1 x x 110.1890224
so2 O S x x 2 1 x x 257.3128332
no N O x x 1 1 x x 155.3572943
so S O x x 1 1 x x 129.1015915
n2o N O x x 2 1 x x 276.65659
c-hooo O H x x 3 1 x x 237.3029426
s2 S x x x 2 x x x 106.8403251
p4 P x x x 4 x x x 285.9881475
cl2 Cl x x x 2 x x x 59.77795024
o2 O x x x 2 x x x 126.7391273
f2 F x x x 2 x x x 38.40533058
t-hooo O H x x 3 1 x x 237.226359
s2o S O x x 2 1 x x 206.9543016
p2 P x x x 2 x x x 116.5474854
clf Cl F x x 1 1 x x 62.74653491
no2 O N x x 2 1 x x 235.5951996
clo Cl O x x 1 1 x x 68.60249799
s3 S x x x 3 x x x 167.2784039
cl2o Cl O x x 2 1 x x 101.3755049
s4-c2v S x x x 4 x x x 232.0563684
of O F x x 1 1 x x 56.95266678
c2 C x x x 2 x x x 137.6639104
oclo O Cl x x 2 1 x x 131.1368977
f2o F O x x 2 1 x x 96.66969961
b2 B x x x 2 x x x 65.96030862
fo2 O F x x 2 1 x x 139.3728433
cloo O Cl x x 2 1 x x 131.4389761
foof F O x x 2 2 x x 158.1359126
o3 O x x x 3 x x x 147.0264373
bn B N x x 1 1 x x 100.5447748
be2 Be x x x 2 x x x 5.644404466
