xxxx x x x x 0 0 0 0 0
sif4 F Si x x 4 1 x x 556.7464652
bf3 F B x x 3 1 x x 466.5039417
c2h3f H C F x 3 2 1 x 575.73032
oxirane H C O x 4 2 1 x 654.5219739
ch2f2 H F C x 2 2 1 x 436.4529475
alf3 F Al x x 3 1 x x 413.8303009
bef2 F Be x x 2 1 x x 304.8326676
ch2c C H x x 2 2 x x 360.0271815
n2h4 H N x x 4 2 x x 438.4499407
ch2nh H C N x 3 1 1 x 439.257819
alf Al F x x 1 1 x x 156.835298
acetic H C O x 4 2 2 x 804.8929203
c2h2 C H x x 2 2 x x 404.4313917
h2co H O C x 2 1 1 x 372.5110345
h2cn H C N x 2 1 1 x 347.1376373
bf F B x x 1 1 x x 179.6929027
becl2 Cl Be x x 2 1 x x 227.9606127
t-hcoh H C O x 2 1 1 x 319.6979607
alcl3 Cl Al x x 3 1 x x 306.0235402
c-hcoh H C O x 2 1 1 x 314.8551661
alcl Al Cl x x 1 1 x x 119.022983
ketene C H O x 2 2 1 x 538.3756948
sif F Si x x 1 1 x x 138.9895652
formic H O C x 2 2 1 x 500.7581807
hcnh H C N x 2 1 1 x 339.8602666
glyoxal C H O x 2 2 2 x 635.7214624
hcof C O H F 1 1 1 1 403.5412173
nh2cl H N Cl x 2 1 1 x 247.744475
cf4 F C x x 4 1 x x 478.6202893
hccf C H F x 2 1 1 x 401.0267941
hcn H C N x 1 1 1 x 311.1493608
hnc H N C x 1 1 1 x 297.5457787
cch C H x x 2 1 x x 266.6804498
hco O C H x 1 1 1 x 280.6524772
co C O x x 1 1 x x 255.4945497
oxirene C H O x 2 2 1 x 458.1753619
f2co F O C x 2 1 1 x 422.4254818
hocn C N O H 1 1 1 1 410.6231224
hooh H O x x 2 2 x x 263.3595439
t-n2h2 H N x x 2 2 x x 296.0303993
hnco C O N H 1 1 1 1 439.7991651
c-n2h2 H N x x 2 2 x x 290.5318739
cf2 F C x x 2 1 x x 258.4313505
co2 O C x x 2 1 x x 391.6572674
fccf F C x x 2 2 x x 391.7916776
dioxirane H O C x 2 2 1 x 408.3442585
cf C F x x 1 1 x x 134.7799306
ssh S H x x 2 1 x x 166.5174856
hocl O H Cl x 1 1 1 x 163.1481485
nccn N C x x 2 2 x x 505.3723295
n2 N x x x 2 x x x 225.4096447
n2h N H x x 2 1 x x 228.4638146
ocs O C S x 1 1 1 x 338.6714042
sio Si O x x 1 1 x x 183.1585991
clcn Cl C N x 1 1 1 x 287.7137176
hoo O H x x 2 1 x x 176.0667492
hcno C H N O 1 1 1 1 370.9175183
honc H O N C 1 1 1 1 351.7895191
hno N H O x 1 1 1 x 203.4405081
hof H O F x 1 1 1 x 154.0522815
c-hono O N H x 2 1 1 x 311.9467576
t-hono O N H x 2 1 1 x 312.3392693
cs2 S C x x 2 1 x x 284.3064467
hnnn N H x x 3 1 x x 339.3121143
cs C S x x 1 1 x x 168.1638402
cn C N x x 1 1 x x 178.8730736
so3 O S x x 3 1 x x 340.8754626
ccl2 Cl C x x 2 1 x x 180.6305043
bn3pi B N x x 1 1 x x 111.4705025
so2 O S x x 2 1 x x 253.8754916
no N O x x 1 1 x x 153.2986336
so S O x x 1 1 x x 127.2988322
n2o N O x x 2 1 x x 275.868143
c-hooo O H x x 3 1 x x 232.710383
s2 S x x x 2 x x x 107.2537253
p4 P x x x 4 x x x 294.1846755
cl2 Cl x x x 2 x x x 59.93746706
o2 O x x x 2 x x x 124.3849465
f2 F x x x 2 x x x 34.5950968
t-hooo O H x x 3 1 x x 232.1923419
s2o S O x x 2 1 x x 205.2594485
p2 P x x x 2 x x x 111.9023055
clf Cl F x x 1 1 x x 61.23349174
no2 O N x x 2 1 x x 234.0236294
clo Cl O x x 1 1 x x 67.54734852
s3 S x x x 3 x x x 167.3018421
cl2o Cl O x x 2 1 x x 100.208209
s4-c2v S x x x 4 x x x 234.6829808
of O F x x 1 1 x x 54.1954952
c2 C x x x 2 x x x 140.5776739
oclo O Cl x x 2 1 x x 131.0125296
f2o F O x x 2 1 x x 91.68055963
b2 B x x x 2 x x x 74.35996488
fo2 O F x x 2 1 x x 134.3141928
cloo O Cl x x 2 1 x x 127.9252298
foof F O x x 2 2 x x 150.7019502
o3 O x x x 3 x x x 142.672932
bn B N x x 1 1 x x 99.65237755
be2 Be x x x 2 x x x 7.903411923
