xxxx x x x x 0 0 0 0 0
propyne H C x x 4 3 x x 707.8093701
acetaldehyde H C O x 4 2 1 x 676.8997973
allene H C x x 4 3 x x 708.2324807
sif4 F Si x x 4 1 x x 559.7680414
bf3 F B x x 3 1 x x 464.9000967
c2h3f H C F x 3 2 1 x 572.7088358
oxirane H C O x 4 2 1 x 653.1176564
ch2f2 H F C x 2 2 1 x 432.37521
alf3 F Al x x 3 1 x x 417.8601475
bef2 F Be x x 2 1 x x 306.0600278
ch2c C H x x 2 2 x x 360.7781917
n2h4 H N x x 4 2 x x 428.2744963
ch2nh H C N x 3 1 1 x 436.4081908
alf Al F x x 1 1 x x 159.4364446
acetic H C O x 4 2 2 x 799.722382
c2h2 C H x x 2 2 x x 405.8973894
h2co H O C x 2 1 1 x 373.3123277
h2cn H C N x 2 1 1 x 345.4611539
bf F B x x 1 1 x x 179.9411553
becl2 Cl Be x x 2 1 x x 236.5210462
t-hcoh H C O x 2 1 1 x 317.6709074
alcl3 Cl Al x x 3 1 x x 320.3759845
c-hcoh H C O x 2 1 1 x 313.3472529
alcl Al Cl x x 1 1 x x 124.6182381
ketene C H O x 2 2 1 x 540.3362009
sif F Si x x 1 1 x x 139.5991873
formic H O C x 2 2 1 x 497.8079051
hcnh H C N x 2 1 1 x 336.543412
glyoxal C H O x 2 2 2 x 634.8845234
hcof C O H F 1 1 1 1 403.0038081
nh2cl H N Cl x 2 1 1 x 244.3474871
cf4 F C x x 4 1 x x 472.459656
hccf C H F x 2 1 1 x 402.7930576
hcn H C N x 1 1 1 x 312.1306368
hnc H N C x 1 1 1 x 297.3285319
cch C H x x 2 1 x x 271.9052329
hco O C H x 1 1 1 x 280.6187425
co C O x x 1 1 x x 257.6361723
oxirene C H O x 2 2 1 x 458.037553
f2co F O C x 2 1 1 x 421.7974744
hocn C N O H 1 1 1 1 410.2883382
hooh H O x x 2 2 x x 258.5697937
t-n2h2 H N x x 2 2 x x 291.1567732
hnco C O N H 1 1 1 1 441.6977224
c-n2h2 H N x x 2 2 x x 286.1211503
cf2 F C x x 2 1 x x 257.8168022
co2 O C x x 2 1 x x 397.838091
fccf F C x x 2 2 x x 392.7564074
dioxirane H O C x 2 2 1 x 408.149161
cf C F x x 1 1 x x 133.2660065
ssh S H x x 2 1 x x 169.0069095
hocl O H Cl x 1 1 1 x 161.2099269
nccn N C x x 2 2 x x 508.733557
n2 N x x x 2 x x x 224.2432315
n2h N H x x 2 1 x x 224.0581727
ocs O C S x 1 1 1 x 346.7693668
sio Si O x x 1 1 x x 188.0056068
clcn Cl C N x 1 1 1 x 291.7220442
hoo O H x x 2 1 x x 172.5193684
hcno C H N O 1 1 1 1 373.8685148
honc H O N C 1 1 1 1 351.000756
hno N H O x 1 1 1 x 201.2322548
hof H O F x 1 1 1 x 152.2451913
c-hono O N H x 2 1 1 x 309.5712738
t-hono O N H x 2 1 1 x 310.397446
cs2 S C x x 2 1 x x 294.4461524
hnnn N H x x 3 1 x x 340.0301445
cs C S x x 1 1 x x 173.0036661
cn C N x x 1 1 x x 184.3259358
so3 O S x x 3 1 x x 349.2980606
ccl2 Cl C x x 2 1 x x 186.4597322
bn3pi B N x x 1 1 x x 114.2443621
so2 O S x x 2 1 x x 258.52961
no N O x x 1 1 x x 151.0609002
so S O x x 1 1 x x 128.0879156
n2o N O x x 2 1 x x 280.4698651
c-hooo O H x x 3 1 x x 232.5583723
s2 S x x x 2 x x x 110.5927628
p4 P x x x 4 x x x 307.9907982
cl2 Cl x x x 2 x x x 62.07927128
o2 O x x x 2 x x x 124.3255183
f2 F x x x 2 x x x 36.40707507
t-hooo O H x x 3 1 x x 233.6730226
s2o S O x x 2 1 x x 212.8707113
p2 P x x x 2 x x x 114.0965765
clf Cl F x x 1 1 x x 60.8075384
no2 O N x x 2 1 x x 235.7421966
clo Cl O x x 1 1 x x 67.70375462
s3 S x x x 3 x x x 177.1376057
cl2o Cl O x x 2 1 x x 100.6174524
s4-c2v S x x x 4 x x x 248.1312276
of O F x x 1 1 x x 52.88752171
c2 C x x x 2 x x x 144.2363328
oclo O Cl x x 2 1 x x 134.0187387
f2o F O x x 2 1 x x 91.83487384
b2 B x x x 2 x x x 78.83295739
fo2 O F x x 2 1 x x 140.8495723
cloo O Cl x x 2 1 x x 134.3163902
foof F O x x 2 2 x x 159.8093588
o3 O x x x 3 x x x 145.636193
bn B N x x 1 1 x x 109.5066293
be2 Be x x x 2 x x x 7.567330376
