xxxx x x x x 0 0 0 0 0
cs C S x x 1 1 x x 159.8985226
cn C N x x 1 1 x x 165.8504067
so3 O S x x 3 1 x x 283.4612746
ccl2 Cl C x x 2 1 x x 168.4927093
bn3pi B N x x 1 1 x x 102.0041635
so2 O S x x 2 1 x x 213.8657836
no N O x x 1 1 x x 140.3407325
so S O x x 1 1 x x 111.8687347
n2o N O x x 2 1 x x 252.8027652
c-hooo O H x x 3 1 x x 207.1034651
s2 S x x x 2 x x x 97.24189913
p4 P x x x 4 x x x 271.0127557
cl2 Cl x x x 2 x x x 50.65499076
o2 O x x x 2 x x x 112.7451104
f2 F x x x 2 x x x 25.63368758
t-hooo O H x x 3 1 x x 205.6727225
s2o S O x x 2 1 x x 172.2521302
p2 P x x x 2 x x x 104.4512683
clf Cl F x x 1 1 x x 53.94306322
no2 O N x x 2 1 x x 211.0681353
clo Cl O x x 1 1 x x 54.61310287
s3 S x x x 3 x x x 143.9174341
cl2o Cl O x x 2 1 x x 86.24971587
s4-c2v S x x x 4 x x x 207.5287534
of O F x x 1 1 x x 44.95593803
c2 C x x x 2 x x x 130.1795328
oclo O Cl x x 2 1 x x 83.7101902
f2o F O x x 2 1 x x 73.66119526
b2 B x x x 2 x x x 68.90434126
fo2 O F x x 2 1 x x 106.2850382
cloo O Cl x x 2 1 x x 111.1633041
foof F O x x 2 2 x x 117.456574
o3 O x x x 3 x x x 119.9517249
bn B N x x 1 1 x x 97.28889704
be2 Be x x x 2 x x x 7.943715934
