xxxx x x x x 0 0 0 0 0
acetaldehyde H C O x 4 2 1 x 683.7641425
allene H C x x 4 3 x x 714.0794851
sif4 F Si x x 4 1 x x 569.1936245
bf3 F B x x 3 1 x x 476.3443742
c2h3f H C F x 3 2 1 x 582.270944
oxirane H C O x 4 2 1 x 657.7201195
ch2f2 H F C x 2 2 1 x 445.1524108
alf3 F Al x x 3 1 x x 428.0519504
bef2 F Be x x 2 1 x x 314.278016
ch2c C H x x 2 2 x x 364.5401018
n2h4 H N x x 4 2 x x 437.6154494
ch2nh H C N x 3 1 1 x 441.8123415
alf Al F x x 1 1 x x 163.2689575
acetic H C O x 4 2 2 x 811.4586746
c2h2 C H x x 2 2 x x 408.7728983
h2co H O C x 2 1 1 x 378.9204352
h2cn H C N x 2 1 1 x 349.1750412
bf F B x x 1 1 x x 185.7175632
becl2 Cl Be x x 2 1 x x 225.5126331
t-hcoh H C O x 2 1 1 x 325.4812
alcl3 Cl Al x x 3 1 x x 302.2743031
c-hcoh H C O x 2 1 1 x 321.0920503
alcl Al Cl x x 1 1 x x 119.6246408
ketene C H O x 2 2 1 x 546.4057591
sif F Si x x 1 1 x x 143.9333426
formic H O C x 2 2 1 x 509.4008205
hcnh H C N x 2 1 1 x 343.3112219
glyoxal C H O x 2 2 2 x 646.5209706
hcof C O H F 1 1 1 1 414.4659717
nh2cl H N Cl x 2 1 1 x 247.8385201
cf4 F C x x 4 1 x x 492.8795311
hccf C H F x 2 1 1 x 409.7108537
hcn H C N x 1 1 1 x 315.3722688
hnc H N C x 1 1 1 x 301.0442963
cch C H x x 2 1 x x 270.7761359
hco O C H x 1 1 1 x 287.4542797
co C O x x 1 1 x x 262.0296683
oxirene C H O x 2 2 1 x 466.1990123
f2co F O C x 2 1 1 x 436.3104299
hocn C N O H 1 1 1 1 417.359284
hooh H O x x 2 2 x x 271.4951056
t-n2h2 H N x x 2 2 x x 299.0514682
hnco C O N H 1 1 1 1 448.1809496
c-n2h2 H N x x 2 2 x x 294.0265194
cf2 F C x x 2 1 x x 270.9398326
co2 O C x x 2 1 x x 403.2915909
fccf F C x x 2 2 x x 404.7348929
dioxirane H O C x 2 2 1 x 417.6609008
cf C F x x 1 1 x x 141.601065
ssh S H x x 2 1 x x 164.4052006
hocl O H Cl x 1 1 1 x 167.3773569
nccn N C x x 2 2 x x 514.1945248
n2 N x x x 2 x x x 228.1934587
n2h N H x x 2 1 x x 231.2556298
ocs O C S x 1 1 1 x 345.8871984
sio Si O x x 1 1 x x 190.0270355
clcn Cl C N x 1 1 1 x 292.1502877
hoo O H x x 2 1 x x 184.4335918
hcno C H N O 1 1 1 1 383.5898967
honc H O N C 1 1 1 1 359.6846375
hno N H O x 1 1 1 x 210.4026551
hof H O F x 1 1 1 x 164.6790395
c-hono O N H x 2 1 1 x 325.5603456
t-hono O N H x 2 1 1 x 326.4925495
cs2 S C x x 2 1 x x 287.7690616
hnnn N H x x 3 1 x x 348.3877146
cs C S x x 1 1 x x 172.4222287
cn C N x x 1 1 x x 186.9387113
so3 O S x x 3 1 x x 354.9114002
ccl2 Cl C x x 2 1 x x 185.7449534
bn3pi B N x x 1 1 x x 112.5979614
so2 O S x x 2 1 x x 264.9151839
no N O x x 1 1 x x 159.2064237
so S O x x 1 1 x x 133.0280564
n2o N O x x 2 1 x x 289.2401016
c-hooo O H x x 3 1 x x 252.541026
s2 S x x x 2 x x x 107.2132423
p4 P x x x 4 x x x 280.6922968
cl2 Cl x x x 2 x x x 59.98429
o2 O x x x 2 x x x 136.0094177
f2 F x x x 2 x x x 47.75757061
t-hooo O H x x 3 1 x x 254.0347247
s2o S O x x 2 1 x x 212.5953311
p2 P x x x 2 x x x 109.0314152
clf Cl F x x 1 1 x x 67.61234487
no2 O N x x 2 1 x x 250.7020935
clo Cl O x x 1 1 x x 73.19125595
s3 S x x x 3 x x x 169.50517
cl2o Cl O x x 2 1 x x 106.7094665
s4-c2v S x x x 4 x x x 237.514162
of O F x x 1 1 x x 64.16722491
c2 C x x x 2 x x x 147.4373481
oclo O Cl x x 2 1 x x 147.3381728
f2o F O x x 2 1 x x 111.3225649
b2 B x x x 2 x x x 76.40378368
fo2 O F x x 2 1 x x 160.7612395
cloo O Cl x x 2 1 x x 147.0104619
foof F O x x 2 2 x x 187.0447641
o3 O x x x 3 x x x 166.1856516
bn B N x x 1 1 x x 106.1789881
be2 Be x x x 2 x x x 9.700760875
C4H4 C H x x 4 4 x x 813.0197044
C6H6 C H x x 6 6 x x 1270.690885
C8H8 C H x x 8 8 x x 1721.152217
C10H10 C H x x 10 10 x x 2211.061973
C12H12 C H x x 12 12 x x 2731.584654
C20H20 C H x x 20 20 x x 4634.99633
