xxxx x x x x 0 0 0 0 0
nccn N C x x 2 2 x x 533.0976281
n2 N x x x 2 x x x 244.2630768
n2h N H x x 2 1 x x 246.1188876
ocs O C S x 1 1 1 x 348.2837731
sio Si O x x 1 1 x x 193.4284494
clcn Cl C N x 1 1 1 x 300.1637831
hoo O H x x 2 1 x x 186.7310679
hcno C H N O 1 1 1 1 390.8813932
honc H O N C 1 1 1 1 366.795523
hno N H O x 1 1 1 x 218.5634489
hof H O F x 1 1 1 x 164.5034015
c-hono O N H x 2 1 1 x 332.8598994
t-hono O N H x 2 1 1 x 334.002687
cs2 S C x x 2 1 x x 291.1485505
hnnn N H x x 3 1 x x 368.501683
cs C S x x 1 1 x x 174.7432031
cn C N x x 1 1 x x 196.1034397
so3 O S x x 3 1 x x 354.5857415
ccl2 Cl C x x 2 1 x x 184.0977063
bn3pi B N x x 1 1 x x 122.9752474
so2 O S x x 2 1 x x 267.4842712
no N O x x 1 1 x x 168.6105907
so S O x x 1 1 x x 134.9182941
n2o N O x x 2 1 x x 303.6275067
c-hooo O H x x 3 1 x x 257.1277212
s2 S x x x 2 x x x 109.6892398
p4 P x x x 4 x x x 296.907382
cl2 Cl x x x 2 x x x 59.90166464
o2 O x x x 2 x x x 135.302755
f2 F x x x 2 x x x 46.99541501
t-hooo O H x x 3 1 x x 258.8412161
s2o S O x x 2 1 x x 216.8544413
p2 P x x x 2 x x x 119.7574319
clf Cl F x x 1 1 x x 66.38561319
no2 O N x x 2 1 x x 258.9979551
clo Cl O x x 1 1 x x 75.68314547
s3 S x x x 3 x x x 174.9902628
cl2o Cl O x x 2 1 x x 109.8122369
s4-c2v S x x x 4 x x x 245.2020846
of O F x x 1 1 x x 66.18280187
c2 C x x x 2 x x x 152.4448165
oclo O Cl x x 2 1 x x 147.5683712
f2o F O x x 2 1 x x 112.250445
b2 B x x x 2 x x x 76.61994637
fo2 O F x x 2 1 x x 164.0681402
cloo O Cl x x 2 1 x x 151.2731147
foof F O x x 2 2 x x 190.5308543
o3 O x x x 3 x x x 171.3039342
bn B N x x 1 1 x x 118.1111433
be2 Be x x x 2 x x x 10.32140898
