xxxx x x x x 0 0 0 0 0
hoo O H x x 2 1 x x 166.5099969
hcno C H N O 1 1 1 1 358.6780639
honc H O N C 1 1 1 1 338.135654
hno N H O x 1 1 1 x 187.3986568
hof H O F x 1 1 1 x 145.8570891
c-hono O N H x 2 1 1 x 297.1231063
t-hono O N H x 2 1 1 x 297.3841156
cs2 S C x x 2 1 x x 289.1247494
hnnn N H x x 3 1 x x 313.9028931
cs C S x x 1 1 x x 167.9339084
cn C N x x 1 1 x x 169.9016512
so3 O S x x 3 1 x x 349.3302976
ccl2 Cl C x x 2 1 x x 182.9299311
bn3pi B N x x 1 1 x x 103.8678455
so2 O S x x 2 1 x x 253.6742433
no N O x x 1 1 x x 140.5651479
so S O x x 1 1 x x 126.0843135
n2o N O x x 2 1 x x 258.9305693
c-hooo O H x x 3 1 x x 217.9497085
s2 S x x x 2 x x x 109.4159144
p4 P x x x 4 x x x 292.6383139
cl2 Cl x x x 2 x x x 59.44242204
o2 O x x x 2 x x x 119.6336564
f2 F x x x 2 x x x 26.40108163
t-hooo O H x x 3 1 x x 217.2621269
s2o S O x x 2 1 x x 205.3424967
p2 P x x x 2 x x x 109.440918
clf Cl F x x 1 1 x x 57.42116167
no2 O N x x 2 1 x x 219.6118197
clo Cl O x x 1 1 x x 61.34617856
s3 S x x x 3 x x x 168.5962566
cl2o Cl O x x 2 1 x x 91.96721652
s4-c2v S x x x 4 x x x 236.9463392
of O F x x 1 1 x x 45.97587653
c2 C x x x 2 x x x 134.0671217
oclo O Cl x x 2 1 x x 125.4952724
f2o F O x x 2 1 x x 79.8728124
b2 B x x x 2 x x x 79.45939552
fo2 O F x x 2 1 x x 123.386227
cloo O Cl x x 2 1 x x 119.2374384
foof F O x x 2 2 x x 133.3281849
o3 O x x x 3 x x x 127.2730417
bn B N x x 1 1 x x 100.1091856
be2 Be x x x 2 x x x 6.43164287
C4H4 C H x x 4 4 x x 806.4229009
C6H6 C H x x 6 6 x x 1270.933645
C8H8 C H x x 8 8 x x 1722.171441
C10H10 C H x x 10 10 x x 2217.625726
C12H12 C H x x 12 12 x x 2755.119738
C20H20 C H x x 20 20 x x 4668.19627
