xxxx x x x x 0 0 0 0 0
becl2 Cl Be x x 2 1 x x 225.876035
t-hcoh H C O x 2 1 1 x 325.4262749
alcl3 Cl Al x x 3 1 x x 302.5469481
c-hcoh H C O x 2 1 1 x 320.9390145
alcl Al Cl x x 1 1 x x 118.4845114
ketene C H O x 2 2 1 x 547.1314906
sif F Si x x 1 1 x x 142.7177448
formic H O C x 2 2 1 x 511.3972025
hcnh H C N x 2 1 1 x 346.5154849
glyoxal C H O x 2 2 2 x 649.3094816
hcof C O H F 1 1 1 1 414.3116702
nh2cl H N Cl x 2 1 1 x 252.202194
cf4 F C x x 4 1 x x 487.719278
hccf C H F x 2 1 1 x 408.6265213
hcn H C N x 1 1 1 x 319.338636
hnc H N C x 1 1 1 x 304.4301793
cch C H x x 2 1 x x 271.0205617
hco O C H x 1 1 1 x 289.1311076
co C O x x 1 1 x x 263.5620694
oxirene C H O x 2 2 1 x 468.5664987
f2co F O C x 2 1 1 x 435.5395981
hocn C N O H 1 1 1 1 423.3985354
hooh H O x x 2 2 x x 275.2569775
t-n2h2 H N x x 2 2 x x 306.4182917
hnco C O N H 1 1 1 1 453.6229167
c-n2h2 H N x x 2 2 x x 301.2923768
cf2 F C x x 2 1 x x 268.2486631
co2 O C x x 2 1 x x 406.6378566
fccf F C x x 2 2 x x 403.9433195
dioxirane H O C x 2 2 1 x 422.994114
cf C F x x 1 1 x x 140.9446833
ssh S H x x 2 1 x x 169.7766686
hocl O H Cl x 1 1 1 x 170.5009861
nccn N C x x 2 2 x x 524.1681907
n2 N x x x 2 x x x 237.0743733
n2h N H x x 2 1 x x 239.9288181
ocs O C S x 1 1 1 x 351.1235265
sio Si O x x 1 1 x x 192.5384317
clcn Cl C N x 1 1 1 x 298.1305883
hoo O H x x 2 1 x x 189.0722948
hcno C H N O 1 1 1 1 389.7906605
honc H O N C 1 1 1 1 366.1418693
hno N H O x 1 1 1 x 216.7950576
hof H O F x 1 1 1 x 167.0129238
c-hono O N H x 2 1 1 x 333.5474577
t-hono O N H x 2 1 1 x 334.5618641
cs2 S C x x 2 1 x x 294.1917192
hnnn N H x x 3 1 x x 361.0225476
cs C S x x 1 1 x x 175.284683
cn C N x x 1 1 x x 191.5747291
so3 O S x x 3 1 x x 362.9578213
ccl2 Cl C x x 2 1 x x 187.3926236
bn3pi B N x x 1 1 x x 118.5602744
so2 O S x x 2 1 x x 272.1142537
no N O x x 1 1 x x 166.2855792
so S O x x 1 1 x x 137.0727919
n2o N O x x 2 1 x x 299.9347853
c-hooo O H x x 3 1 x x 260.539618
s2 S x x x 2 x x x 112.0914943
p4 P x x x 4 x x x 299.1388151
cl2 Cl x x x 2 x x x 62.88539651
o2 O x x x 2 x x x 138.5261381
f2 F x x x 2 x x x 49.1592612
t-hooo O H x x 3 1 x x 261.844946
s2o S O x x 2 1 x x 221.3555506
p2 P x x x 2 x x x 118.7252061
clf Cl F x x 1 1 x x 68.93096267
no2 O N x x 2 1 x x 259.4699104
clo Cl O x x 1 1 x x 77.47162211
s3 S x x x 3 x x x 179.4684584
cl2o Cl O x x 2 1 x x 112.690326
s4-c2v S x x x 4 x x x 250.7496674
of O F x x 1 1 x x 67.78059396
c2 C x x x 2 x x x 149.4535782
oclo O Cl x x 2 1 x x 152.9266748
f2o F O x x 2 1 x x 115.7486824
b2 B x x x 2 x x x 76.91340072
fo2 O F x x 2 1 x x 166.4133351
cloo O Cl x x 2 1 x x 153.6896637
foof F O x x 2 2 x x 194.275493
o3 O x x x 3 x x x 175.1050998
bn B N x x 1 1 x x 112.7542944
be2 Be x x x 2 x x x 8.45061737
