xxxx x x x x 0 0 0 0 0
hcn H C N x 1 1 1 x 309.9237151
hnc H N C x 1 1 1 x 296.967245
cch C H x x 2 1 x x 260.7133592
hco O C H x 1 1 1 x 278.7796806
co C O x x 1 1 x x 256.6621361
oxirene C H O x 2 2 1 x 453.3900585
f2co F O C x 2 1 1 x 420.9033404
hocn C N O H 1 1 1 1 407.6757137
hooh H O x x 2 2 x x 265.2266774
t-n2h2 H N x x 2 2 x x 296.5753563
hnco C O N H 1 1 1 1 435.5480167
c-n2h2 H N x x 2 2 x x 290.7561343
cf2 F C x x 2 1 x x 259.0249135
co2 O C x x 2 1 x x 389.2587785
fccf F C x x 2 2 x x 386.2134637
dioxirane H O C x 2 2 1 x 406.5908693
cf C F x x 1 1 x x 134.4522187
ssh S H x x 2 1 x x 164.9566184
hocl O H Cl x 1 1 1 x 163.1387361
nccn N C x x 2 2 x x 497.1573173
n2 N x x x 2 x x x 227.2267627
n2h N H x x 2 1 x x 227.3330883
ocs O C S x 1 1 1 x 333.6833029
sio Si O x x 1 1 x x 187.7725996
clcn Cl C N x 1 1 1 x 282.9717919
hoo O H x x 2 1 x x 176.751207
hcno C H N O 1 1 1 1 363.7741786
honc H O N C 1 1 1 1 349.4514843
hno N H O x 1 1 1 x 204.5239213
hof H O F x 1 1 1 x 155.7509579
c-hono O N H x 2 1 1 x 312.0833496
t-hono O N H x 2 1 1 x 312.279519
cs2 S C x x 2 1 x x 274.6032029
hnnn N H x x 3 1 x x 333.1752762
cs C S x x 1 1 x x 165.8223617
cn C N x x 1 1 x x 174.4460006
so3 O S x x 3 1 x x 340.1313913
ccl2 Cl C x x 2 1 x x 174.3947252
bn3pi B N x x 1 1 x x 106.6644846
so2 O S x x 2 1 x x 254.3040135
no N O x x 1 1 x x 154.3292757
so S O x x 1 1 x x 126.463743
n2o N O x x 2 1 x x 271.462258
c-hooo O H x x 3 1 x x 231.5679114
s2 S x x x 2 x x x 103.629993
p4 P x x x 4 x x x 292.9717804
cl2 Cl x x x 2 x x x 57.71572598
o2 O x x x 2 x x x 124.9530381
f2 F x x x 2 x x x 36.00923287
t-hooo O H x x 3 1 x x 230.2248363
s2o S O x x 2 1 x x 200.2235584
p2 P x x x 2 x x x 112.902156
clf Cl F x x 1 1 x x 61.57709013
no2 O N x x 2 1 x x 230.7651122
clo Cl O x x 1 1 x x 65.53464383
s3 S x x x 3 x x x 156.7751573
cl2o Cl O x x 2 1 x x 97.6163861
s4-c2v S x x x 4 x x x 221.627418
of O F x x 1 1 x x 54.78605036
c2 C x x x 2 x x x 131.1090664
oclo O Cl x x 2 1 x x 125.8472358
f2o F O x x 2 1 x x 92.72583547
b2 B x x x 2 x x x 51.32758603
fo2 O F x x 2 1 x x 132.75502
cloo O Cl x x 2 1 x x 124.0419905
foof F O x x 2 2 x x 148.6139188
o3 O x x x 3 x x x 141.4685273
bn B N x x 1 1 x x 101.8256804
be2 Be x x x 2 x x x 2.556624933
C4H4 C H x x 4 4 x x 801.3148711
C6H6 C H x x 6 6 x x 1260.24692
C8H8 C H x x 8 8 x x 1709.921378
C10H10 C H x x 10 10 x x 2196.29446
C12H12 C H x x 12 12 x x 2714.095511
C20H20 C H x x 20 20 x x 4607.807016
