xxxx x x x x 0 0 0 0 0
glyoxal C H O x 2 2 2 x 637.1032966
hcof C O H F 1 1 1 1 404.1021526
nh2cl H N Cl x 2 1 1 x 248.6698867
cf4 F C x x 4 1 x x 479.5261381
hccf C H F x 2 1 1 x 401.788872
hcn H C N x 1 1 1 x 311.5824335
hnc H N C x 1 1 1 x 298.0620523
cch C H x x 2 1 x x 267.3108788
hco O C H x 1 1 1 x 280.9855231
co C O x x 1 1 x x 255.7409026
oxirene C H O x 2 2 1 x 459.2376777
f2co F O C x 2 1 1 x 423.1081094
hocn C N O H 1 1 1 1 411.2985704
hooh H O x x 2 2 x x 263.6238204
t-n2h2 H N x x 2 2 x x 296.5264733
hnco C O N H 1 1 1 1 440.4568036
c-n2h2 H N x x 2 2 x x 291.053021
cf2 F C x x 2 1 x x 258.7755146
co2 O C x x 2 1 x x 392.1052122
fccf F C x x 2 2 x x 392.5813519
dioxirane H O C x 2 2 1 x 409.1090618
cf C F x x 1 1 x x 134.9286322
ssh S H x x 2 1 x x 168.3377695
hocl O H Cl x 1 1 1 x 163.6654773
nccn N C x x 2 2 x x 506.515743
n2 N x x x 2 x x x 225.6218765
n2h N H x x 2 1 x x 228.8028612
ocs O C S x 1 1 1 x 339.7964627
sio Si O x x 1 1 x x 183.6813925
clcn Cl C N x 1 1 1 x 288.8752422
hoo O H x x 2 1 x x 176.2453655
hcno C H N O 1 1 1 1 371.4830539
honc H O N C 1 1 1 1 352.5282487
hno N H O x 1 1 1 x 203.700464
hof H O F x 1 1 1 x 154.1432393
c-hono O N H x 2 1 1 x 312.4665177
t-hono O N H x 2 1 1 x 312.7559034
cs2 S C x x 2 1 x x 286.3174859
hnnn N H x x 3 1 x x 339.8742009
cs C S x x 1 1 x x 168.9798432
cn C N x x 1 1 x x 179.0887908
so3 O S x x 3 1 x x 342.4459626
ccl2 Cl C x x 2 1 x x 182.5143975
bn3pi B N x x 1 1 x x 111.8088298
so2 O S x x 2 1 x x 254.7678408
no N O x x 1 1 x x 153.4466597
so S O x x 1 1 x x 127.6848669
n2o N O x x 2 1 x x 276.2147503
c-hooo O H x x 3 1 x x 232.9894941
s2 S x x x 2 x x x 108.677207
p4 P x x x 4 x x x 304.4866602
cl2 Cl x x x 2 x x x 60.92205575
o2 O x x x 2 x x x 124.4916143
f2 F x x x 2 x x x 34.56109431
t-hooo O H x x 3 1 x x 232.3398868
s2o S O x x 2 1 x x 207.2354743
p2 P x x x 2 x x x 113.812918
clf Cl F x x 1 1 x x 61.44482326
no2 O N x x 2 1 x x 234.329588
clo Cl O x x 1 1 x x 67.84469578
s3 S x x x 3 x x x 170.565193
cl2o Cl O x x 2 1 x x 101.5174686
s4-c2v S x x x 4 x x x 241.1141181
of O F x x 1 1 x x 54.21492298
c2 C x x x 2 x x x 140.9161687
oclo O Cl x x 2 1 x x 131.69647
f2o F O x x 2 1 x x 91.74800511
b2 B x x x 2 x x x 75.16387949
fo2 O F x x 2 1 x x 134.3398371
cloo O Cl x x 2 1 x x 128.3088641
foof F O x x 2 2 x x 150.7061015
o3 O x x x 3 x x x 142.8736974
bn B N x x 1 1 x x 99.82122054
be2 Be x x x 2 x x x 9.605300588
