xxxx x x x x 0 0 0 0 0
f2 F x x x 2 x x x 36.40653097
t-hooo O H x x 3 1 x x 233.629026
s2o S O x x 2 1 x x 212.8235692
p2 P x x x 2 x x x 114.0954357
clf Cl F x x 1 1 x x 60.80682787
no2 O N x x 2 1 x x 235.7339223
clo Cl O x x 1 1 x x 67.70328271
s3 S x x x 3 x x x 177.0554401
cl2o Cl O x x 2 1 x x 100.5900235
s4-c2v S x x x 4 x x x 247.9393036
of O F x x 1 1 x x 52.88717818
c2 C x x x 2 x x x 144.2360902
oclo O Cl x x 2 1 x x 133.988477
f2o F O x x 2 1 x x 91.81754295
b2 B x x x 2 x x x 78.83211104
fo2 O F x x 2 1 x x 140.8274241
cloo O Cl x x 2 1 x x 134.2746003
foof F O x x 2 2 x x 159.7306383
o3 O x x x 3 x x x 145.6291132
bn B N x x 1 1 x x 109.5063104
be2 Be x x x 2 x x x 7.536958183
