xxxx x x x x 0 0 0 0 0
t-n2h2 H N x x 2 2 x x 242.4519546
hnco C O N H 1 1 1 1 357.1341721
c-n2h2 H N x x 2 2 x x 236.2944175
cf2 F C x x 2 1 x x 198.2121656
co2 O C x x 2 1 x x 307.0790131
fccf F C x x 2 2 x x 299.2051062
dioxirane H O C x 2 2 1 x 322.7405238
cf C F x x 1 1 x x 101.8574001
ssh S H x x 2 1 x x 141.8623401
hocl O H Cl x 1 1 1 x 122.4118007
nccn N C x x 2 2 x x 390.9324509
n2 N x x x 2 x x x 169.3445198
n2h N H x x 2 1 x x 173.9940864
ocs O C S x 1 1 1 x 262.8667236
sio Si O x x 1 1 x x 146.5764001
clcn Cl C N x 1 1 1 x 218.1272389
hoo O H x x 2 1 x x 119.7789227
hcno C H N O 1 1 1 1 270.5754914
honc H O N C 1 1 1 1 268.4142571
hno N H O x 1 1 1 x 142.3520711
hof H O F x 1 1 1 x 97.80563657
c-hono O N H x 2 1 1 x 208.2248877
t-hono O N H x 2 1 1 x 207.5150798
cs2 S C x x 2 1 x x 216.0805457
hnnn N H x x 3 1 x x 231.5596077
cs C S x x 1 1 x x 128.814005
cn C N x x 1 1 x x 122.9482332
so3 O S x x 3 1 x x 222.7129746
ccl2 Cl C x x 2 1 x x 129.2407232
bn3pi B N x x 1 1 x x 76.45186115
so2 O S x x 2 1 x x 165.5652287
no N O x x 1 1 x x 93.32327892
so S O x x 1 1 x x 80.75429827
n2o N O x x 2 1 x x 161.6722715
c-hooo O H x x 3 1 x x 122.8977959
s2 S x x x 2 x x x 74.52685772
p4 P x x x 4 x x x 221.600982
cl2 Cl x x x 2 x x x 34.3523448
o2 O x x x 2 x x x 58.27725644
f2 F x x x 2 x x x -23.54819133
t-hooo O H x x 3 1 x x 119.9594889
s2o S O x x 2 1 x x 123.8936645
p2 P x x x 2 x x x 82.73640406
clf Cl F x x 1 1 x x 24.44604566
no2 O N x x 2 1 x x 115.9688952
clo Cl O x x 1 1 x x 26.48126096
s3 S x x x 3 x x x 109.5253338
cl2o Cl O x x 2 1 x x 32.91947336
s4-c2v S x x x 4 x x x 151.9910232
of O F x x 1 1 x x 2.557840544
c2 C x x x 2 x x x 102.5657074
oclo O Cl x x 2 1 x x 28.67665679
f2o F O x x 2 1 x x -8.789808887
b2 B x x x 2 x x x 49.47893407
fo2 O F x x 2 1 x x 27.55274505
cloo O Cl x x 2 1 x x 42.34397949
foof F O x x 2 2 x x 2.008696941
o3 O x x x 3 x x x 40.64659773
bn B N x x 1 1 x x 76.32912738
be2 Be x x x 2 x x x 1.059780338
