xxxx x x x x 0 0 0 0 0
hf F H x x 1 1 x x 139.2852525
ch2ch H C x x 3 2 x x 448.0870278
oh O H x x 1 1 x x 106.5705687
propyne H C x x 4 3 x x 707.4423524
acetaldehyde H C O x 4 2 1 x 678.9654964
allene H C x x 4 3 x x 708.8495325
sif4 F Si x x 4 1 x x 566.651761
bf3 F B x x 3 1 x x 469.7356008
c2h3f H C F x 3 2 1 x 576.0843226
oxirane H C O x 4 2 1 x 654.6976251
ch2f2 H F C x 2 2 1 x 438.0594838
alf3 F Al x x 3 1 x x 421.5360999
bef2 F Be x x 2 1 x x 307.8565956
ch2c C H x x 2 2 x x 361.1181721
n2h4 H N x x 4 2 x x 439.9202101
ch2nh H C N x 3 1 1 x 440.6634128
alf Al F x x 1 1 x x 161.5994664
acetic H C O x 4 2 2 x 804.2999531
c2h2 C H x x 2 2 x x 405.2545934
h2co H O C x 2 1 1 x 374.3921983
h2cn H C N x 2 1 1 x 346.7929701
bf F B x x 1 1 x x 181.9900798
becl2 Cl Be x x 2 1 x x 228.2891318
t-hcoh H C O x 2 1 1 x 321.7267563
alcl3 Cl Al x x 3 1 x x 310.8784459
c-hcoh H C O x 2 1 1 x 316.930795
alcl Al Cl x x 1 1 x x 122.9318655
ketene C H O x 2 2 1 x 537.7982105
sif F Si x x 1 1 x x 142.6498773
formic H O C x 2 2 1 x 501.6482221
hcnh H C N x 2 1 1 x 339.4278067
glyoxal C H O x 2 2 2 x 635.4203124
hcof C O H F 1 1 1 1 404.3275163
nh2cl H N Cl x 2 1 1 x 249.0970632
cf4 F C x x 4 1 x x 477.6586425
hccf C H F x 2 1 1 x 400.8810085
hcn H C N x 1 1 1 x 312.7099329
hnc H N C x 1 1 1 x 299.3285968
cch C H x x 2 1 x x 264.3952084
hco O C H x 1 1 1 x 280.8102049
co C O x x 1 1 x x 257.6130193
oxirene C H O x 2 2 1 x 458.2030058
f2co F O C x 2 1 1 x 421.9010424
hocn C N O H 1 1 1 1 410.9918303
hooh H O x x 2 2 x x 265.9524574
t-n2h2 H N x x 2 2 x x 297.4284462
hnco C O N H 1 1 1 1 439.2694656
c-n2h2 H N x x 2 2 x x 291.9359836
cf2 F C x x 2 1 x x 259.4947464
co2 O C x x 2 1 x x 391.4335973
fccf F C x x 2 2 x x 390.8632956
dioxirane H O C x 2 2 1 x 409.4830988
cf C F x x 1 1 x x 134.7684925
ssh S H x x 2 1 x x 169.7379444
hocl O H Cl x 1 1 1 x 165.1713997
nccn N C x x 2 2 x x 504.4243886
n2 N x x x 2 x x x 227.3719071
n2h N H x x 2 1 x x 228.5811529
ocs O C S x 1 1 1 x 339.7025204
sio Si O x x 1 1 x x 188.9561888
clcn Cl C N x 1 1 1 x 287.3739296
hoo O H x x 2 1 x x 176.7000864
hcno C H N O 1 1 1 1 369.6555136
honc H O N C 1 1 1 1 352.2222496
hno N H O x 1 1 1 x 204.5505119
hof H O F x 1 1 1 x 156.2213809
c-hono O N H x 2 1 1 x 311.8444705
t-hono O N H x 2 1 1 x 312.2024996
cs2 S C x x 2 1 x x 286.4022258
hnnn N H x x 3 1 x x 338.0834689
cs C S x x 1 1 x x 170.8329032
cn C N x x 1 1 x x 178.2872217
so3 O S x x 3 1 x x 342.9316576
ccl2 Cl C x x 2 1 x x 180.0333317
bn3pi B N x x 1 1 x x 108.781596
so2 O S x x 2 1 x x 257.2470702
no N O x x 1 1 x x 153.6987311
so S O x x 1 1 x x 128.8091329
n2o N O x x 2 1 x x 274.2902767
c-hooo O H x x 3 1 x x 232.3772548
s2 S x x x 2 x x x 109.502628
p4 P x x x 4 x x x 309.258888
cl2 Cl x x x 2 x x x 61.1242659
o2 O x x x 2 x x x 123.671314
f2 F x x x 2 x x x 35.90342572
t-hooo O H x x 3 1 x x 231.7357673
s2o S O x x 2 1 x x 209.1349728
p2 P x x x 2 x x x 118.9963076
clf Cl F x x 1 1 x x 63.07714049
no2 O N x x 2 1 x x 231.4999244
clo Cl O x x 1 1 x x 68.01236941
s3 S x x x 3 x x x 172.0506586
cl2o Cl O x x 2 1 x x 101.8799434
s4-c2v S x x x 4 x x x 240.635656
of O F x x 1 1 x x 54.2784609
c2 C x x x 2 x x x 136.8904491
oclo O Cl x x 2 1 x x 129.5928189
f2o F O x x 2 1 x x 92.18679062
b2 B x x x 2 x x x 62.8764198
fo2 O F x x 2 1 x x 133.1417554
cloo O Cl x x 2 1 x x 126.9574602
foof F O x x 2 2 x x 149.343911
o3 O x x x 3 x x x 137.913345
bn B N x x 1 1 x x 103.9335725
be2 Be x x x 2 x x x 5.749586286
