xxxx x x x x 0 0 0 0 0
hco O C H x 1 1 1 x 287.6094278
co C O x x 1 1 x x 260.0087545
oxirene C H O x 2 2 1 x 468.5055018
f2co F O C x 2 1 1 x 428.7010618
hocn C N O H 1 1 1 1 420.8402741
hooh H O x x 2 2 x x 276.2397022
t-n2h2 H N x x 2 2 x x 309.6538446
hnco C O N H 1 1 1 1 449.9515477
c-n2h2 H N x x 2 2 x x 304.2327847
cf2 F C x x 2 1 x x 263.2267848
co2 O C x x 2 1 x x 398.0937688
fccf F C x x 2 2 x x 396.5322113
dioxirane H O C x 2 2 1 x 420.9899921
cf C F x x 1 1 x x 137.6504995
ssh S H x x 2 1 x x 171.4510274
hocl O H Cl x 1 1 1 x 170.0285423
nccn N C x x 2 2 x x 514.3654133
n2 N x x x 2 x x x 232.8151258
n2h N H x x 2 1 x x 238.4838398
ocs O C S x 1 1 1 x 343.5618912
sio Si O x x 1 1 x x 189.5481466
clcn Cl C N x 1 1 1 x 292.0653442
hoo O H x x 2 1 x x 184.889714
hcno C H N O 1 1 1 1 381.6479874
honc H O N C 1 1 1 1 362.3898182
hno N H O x 1 1 1 x 213.3180214
hof H O F x 1 1 1 x 163.0206897
c-hono O N H x 2 1 1 x 324.7138563
t-hono O N H x 2 1 1 x 325.1813248
cs2 S C x x 2 1 x x 287.4632419
hnnn N H x x 3 1 x x 353.0837481
cs C S x x 1 1 x x 171.307182
cn C N x x 1 1 x x 183.6608655
so3 O S x x 3 1 x x 349.9061603
ccl2 Cl C x x 2 1 x x 181.7317267
bn3pi B N x x 1 1 x x 114.3353521
so2 O S x x 2 1 x x 261.6420758
no N O x x 1 1 x x 159.4562249
so S O x x 1 1 x x 131.1198549
n2o N O x x 2 1 x x 285.8703674
c-hooo O H x x 3 1 x x 245.6671046
s2 S x x x 2 x x x 108.8283502
p4 P x x x 4 x x x 298.6638702
cl2 Cl x x x 2 x x x 60.5839102
o2 O x x x 2 x x x 129.0916253
f2 F x x x 2 x x x 39.5768164
t-hooo O H x x 3 1 x x 245.3726657
s2o S O x x 2 1 x x 210.9897805
p2 P x x x 2 x x x 118.2072439
clf Cl F x x 1 1 x x 64.18087704
no2 O N x x 2 1 x x 243.1802953
clo Cl O x x 1 1 x x 70.76859728
s3 S x x x 3 x x x 170.6861912
cl2o Cl O x x 2 1 x x 104.5702889
s4-c2v S x x x 4 x x x 237.7445932
of O F x x 1 1 x x 58.91596045
c2 C x x x 2 x x x 142.3110142
oclo O Cl x x 2 1 x x 137.209839
f2o F O x x 2 1 x x 99.99855925
b2 B x x x 2 x x x 71.36006897
fo2 O F x x 2 1 x x 143.459438
cloo O Cl x x 2 1 x x 134.8039544
foof F O x x 2 2 x x 163.641526
o3 O x x x 3 x x x 152.0550557
bn B N x x 1 1 x x 104.0316422
be2 Be x x x 2 x x x 6.372285491
C4H4 C H x x 4 4 x x 821.1708908
C6H6 C H x x 6 6 x x 1289.841087
C8H8 C H x x 8 8 x x 1750.289091
C10H10 C H x x 10 10 x x 2247.94375
C12H12 C H x x 12 12 x x 2776.452467
C20H20 C H x x 20 20 x x 4709.979924
