xxxx x x x x 0 0 0 0 0
f2 F x x x 2 x x x 35.84126202
t-hooo O H x x 3 1 x x 231.4542895
s2o S O x x 2 1 x x 207.5660193
p2 P x x x 2 x x x 117.4372975
clf Cl F x x 1 1 x x 62.86957152
no2 O N x x 2 1 x x 231.151873
clo Cl O x x 1 1 x x 67.71904229
s3 S x x x 3 x x x 169.444568
cl2o Cl O x x 2 1 x x 100.8766061
s4-c2v S x x x 4 x x x 235.9149346
of O F x x 1 1 x x 54.19560458
c2 C x x x 2 x x x 136.5062502
oclo O Cl x x 2 1 x x 128.9993928
f2o F O x x 2 1 x x 92.03478704
b2 B x x x 2 x x x 62.21129715
fo2 O F x x 2 1 x x 132.9745022
cloo O Cl x x 2 1 x x 126.5404422
foof F O x x 2 2 x x 149.1076476
o3 O x x x 3 x x x 137.6354488
bn B N x x 1 1 x x 103.5859849
be2 Be x x x 2 x x x 4.436714436
