xxxx x x x x 0 0 0 0 0
ocs O C S x 1 1 1 x 328.369274
sio Si O x x 1 1 x x 179.0251193
clcn Cl C N x 1 1 1 x 280.1912508
hoo O H x x 2 1 x x 177.6044231
hcno C H N O 1 1 1 1 362.7549103
honc H O N C 1 1 1 1 346.2397117
hno N H O x 1 1 1 x 206.7843151
hof H O F x 1 1 1 x 154.6398464
c-hono O N H x 2 1 1 x 311.1442018
t-hono O N H x 2 1 1 x 312.0688602
cs2 S C x x 2 1 x x 275.4677418
hnnn N H x x 3 1 x x 343.2912567
cs C S x x 1 1 x x 164.2401525
cn C N x x 1 1 x x 179.1658136
so3 O S x x 3 1 x x 328.3161617
ccl2 Cl C x x 2 1 x x 172.3626704
bn3pi B N x x 1 1 x x 117.2536008
so2 O S x x 2 1 x x 246.7465824
no N O x x 1 1 x x 155.2410412
so S O x x 1 1 x x 124.7733233
n2o N O x x 2 1 x x 275.1236259
c-hooo O H x x 3 1 x x 237.0478252
s2 S x x x 2 x x x 103.4141325
p4 P x x x 4 x x x 291.8496597
cl2 Cl x x x 2 x x x 54.90442251
o2 O x x x 2 x x x 122.9159053
f2 F x x x 2 x x x 36.44070982
t-hooo O H x x 3 1 x x 237.4034935
s2o S O x x 2 1 x x 199.4057906
p2 P x x x 2 x x x 112.0000728
clf Cl F x x 1 1 x x 57.58002999
no2 O N x x 2 1 x x 233.5303035
clo Cl O x x 1 1 x x 67.59676727
s3 S x x x 3 x x x 161.1801206
cl2o Cl O x x 2 1 x x 98.66373473
s4-c2v S x x x 4 x x x 226.1324384
of O F x x 1 1 x x 57.18132715
c2 C x x x 2 x x x 143.3205439
oclo O Cl x x 2 1 x x 125.4501704
f2o F O x x 2 1 x x 94.31286688
b2 B x x x 2 x x x 73.9923106
fo2 O F x x 2 1 x x 138.4723271
cloo O Cl x x 2 1 x x 131.0793536
foof F O x x 2 2 x x 158.6351634
o3 O x x x 3 x x x 145.0035258
bn B N x x 1 1 x x 112.885072
be2 Be x x x 2 x x x 10.32808857
C4H4 C H x x 4 4 x x 790.7702023
C6H6 C H x x 6 6 x x 1254.90397
C8H8 C H x x 8 8 x x 1712.04453
C10H10 C H x x 10 10 x x 2199.62685
C12H12 C H x x 12 12 x x 2712.509119
C20H20 C H x x 20 20 x x 4617.7253
