xxxx x x x x 0 0 0 0 0
cf4 F C x x 4 1 x x 475.612518
hccf C H F x 2 1 1 x 402.4771205
hcn H C N x 1 1 1 x 320.599507
hnc H N C x 1 1 1 x 305.6498142
cch C H x x 2 1 x x 266.6019263
hco O C H x 1 1 1 x 287.2269768
co C O x x 1 1 x x 261.8930018
oxirene C H O x 2 2 1 x 461.1234415
f2co F O C x 2 1 1 x 426.00441
hocn C N O H 1 1 1 1 420.3147033
hooh H O x x 2 2 x x 276.0436057
t-n2h2 H N x x 2 2 x x 310.5688199
hnco C O N H 1 1 1 1 449.670674
c-n2h2 H N x x 2 2 x x 305.7961212
cf2 F C x x 2 1 x x 263.7225724
co2 O C x x 2 1 x x 399.6839803
fccf F C x x 2 2 x x 393.8254362
dioxirane H O C x 2 2 1 x 416.8578571
cf C F x x 1 1 x x 139.0956184
ssh S H x x 2 1 x x 165.8062532
hocl O H Cl x 1 1 1 x 168.540006
nccn N C x x 2 2 x x 521.0995836
n2 N x x x 2 x x x 240.4020665
n2h N H x x 2 1 x x 243.4856056
ocs O C S x 1 1 1 x 343.2235221
sio Si O x x 1 1 x x 195.400085
clcn Cl C N x 1 1 1 x 292.4464463
hoo O H x x 2 1 x x 188.2244591
hcno C H N O 1 1 1 1 385.2825482
honc H O N C 1 1 1 1 363.1091613
hno N H O x 1 1 1 x 217.8456326
hof H O F x 1 1 1 x 167.3865833
c-hono O N H x 2 1 1 x 331.1338927
t-hono O N H x 2 1 1 x 332.4181203
cs2 S C x x 2 1 x x 285.0453579
hnnn N H x x 3 1 x x 361.7399631
cs C S x x 1 1 x x 172.2916754
cn C N x x 1 1 x x 191.2962836
so3 O S x x 3 1 x x 350.8008682
ccl2 Cl C x x 2 1 x x 177.6119598
bn3pi B N x x 1 1 x x 118.3949517
so2 O S x x 2 1 x x 266.3974892
no N O x x 1 1 x x 166.4424957
so S O x x 1 1 x x 134.8188956
n2o N O x x 2 1 x x 296.8344371
c-hooo O H x x 3 1 x x 257.848793
s2 S x x x 2 x x x 107.4631832
p4 P x x x 4 x x x 284.3248453
cl2 Cl x x x 2 x x x 57.97026129
o2 O x x x 2 x x x 135.4256876
f2 F x x x 2 x x x 48.78551409
t-hooo O H x x 3 1 x x 259.5476691
s2o S O x x 2 1 x x 213.8169267
p2 P x x x 2 x x x 121.8523715
clf Cl F x x 1 1 x x 66.91816548
no2 O N x x 2 1 x x 254.4912616
clo Cl O x x 1 1 x x 74.710498
s3 S x x x 3 x x x 170.1182434
cl2o Cl O x x 2 1 x x 107.439465
s4-c2v S x x x 4 x x x 235.936162
of O F x x 1 1 x x 66.92429153
c2 C x x x 2 x x x 145.9590742
oclo O Cl x x 2 1 x x 144.0987468
f2o F O x x 2 1 x x 113.7357797
b2 B x x x 2 x x x 68.19971486
fo2 O F x x 2 1 x x 163.405883
cloo O Cl x x 2 1 x x 149.6679267
foof F O x x 2 2 x x 190.6239417
o3 O x x x 3 x x x 169.9827459
bn B N x x 1 1 x x 114.1571738
be2 Be x x x 2 x x x 6.188032892
