xxxx x x x x 0 0 0 0 0
becl2 Cl Be x x 2 1 x x 229.9441951
t-hcoh H C O x 2 1 1 x 321.4377245
alcl3 Cl Al x x 3 1 x x 310.7138816
c-hcoh H C O x 2 1 1 x 316.8959857
alcl Al Cl x x 1 1 x x 120.1654484
ketene C H O x 2 2 1 x 540.7966542
sif F Si x x 1 1 x x 141.1863784
formic H O C x 2 2 1 x 502.4104215
hcnh H C N x 2 1 1 x 340.2011771
glyoxal C H O x 2 2 2 x 634.5617449
hcof C O H F 1 1 1 1 405.8948003
nh2cl H N Cl x 2 1 1 x 244.9818229
cf4 F C x x 4 1 x x 474.9286915
hccf C H F x 2 1 1 x 402.3210012
hcn H C N x 1 1 1 x 311.4847728
hnc H N C x 1 1 1 x 297.1577263
cch C H x x 2 1 x x 269.5816154
hco O C H x 1 1 1 x 283.3768389
co C O x x 1 1 x x 256.4079366
oxirene C H O x 2 2 1 x 459.2504035
f2co F O C x 2 1 1 x 422.5699066
hocn C N O H 1 1 1 1 410.1149378
hooh H O x x 2 2 x x 267.4946773
t-n2h2 H N x x 2 2 x x 292.4032995
hnco C O N H 1 1 1 1 441.4212105
c-n2h2 H N x x 2 2 x x 287.0828648
cf2 F C x x 2 1 x x 259.8782448
co2 O C x x 2 1 x x 395.2822496
fccf F C x x 2 2 x x 391.1890663
dioxirane H O C x 2 2 1 x 411.4313616
cf C F x x 1 1 x x 135.6611282
ssh S H x x 2 1 x x 165.6818637
hocl O H Cl x 1 1 1 x 163.4351216
nccn N C x x 2 2 x x 501.8782353
n2 N x x x 2 x x x 221.6355119
n2h N H x x 2 1 x x 225.5100654
ocs O C S x 1 1 1 x 341.4691331
sio Si O x x 1 1 x x 187.5182331
clcn Cl C N x 1 1 1 x 284.5848657
hoo O H x x 2 1 x x 178.0501987
hcno C H N O 1 1 1 1 372.1924599
honc H O N C 1 1 1 1 349.6652086
hno N H O x 1 1 1 x 202.2122649
hof H O F x 1 1 1 x 159.0011842
c-hono O N H x 2 1 1 x 312.2256809
t-hono O N H x 2 1 1 x 313.6965521
cs2 S C x x 2 1 x x 286.0858014
hnnn N H x x 3 1 x x 337.0379551
cs C S x x 1 1 x x 169.8978066
cn C N x x 1 1 x x 182.8864006
so3 O S x x 3 1 x x 345.1305416
ccl2 Cl C x x 2 1 x x 178.5896812
bn3pi B N x x 1 1 x x 112.3340737
so2 O S x x 2 1 x x 257.5751011
no N O x x 1 1 x x 151.2661554
so S O x x 1 1 x x 128.8432326
n2o N O x x 2 1 x x 275.8917412
c-hooo O H x x 3 1 x x 240.3012517
s2 S x x x 2 x x x 106.3649048
p4 P x x x 4 x x x 284.6787613
cl2 Cl x x x 2 x x x 56.27583565
o2 O x x x 2 x x x 126.0591159
f2 F x x x 2 x x x 39.76524562
t-hooo O H x x 3 1 x x 242.3327913
s2o S O x x 2 1 x x 207.9750373
p2 P x x x 2 x x x 110.4670268
clf Cl F x x 1 1 x x 61.64961668
no2 O N x x 2 1 x x 236.450092
clo Cl O x x 1 1 x x 67.19532913
s3 S x x x 3 x x x 167.275905
cl2o Cl O x x 2 1 x x 97.14548538
s4-c2v S x x x 4 x x x 233.5360438
of O F x x 1 1 x x 57.07342623
c2 C x x x 2 x x x 144.4530998
oclo O Cl x x 2 1 x x 133.3136582
f2o F O x x 2 1 x x 97.74601971
b2 B x x x 2 x x x 78.71191964
fo2 O F x x 2 1 x x 147.4091409
cloo O Cl x x 2 1 x x 136.2767306
foof F O x x 2 2 x x 168.5411338
o3 O x x x 3 x x x 149.2802699
bn B N x x 1 1 x x 107.6084048
be2 Be x x x 2 x x x 8.969056001
C4H4 C H x x 4 4 x x 804.5643379
C6H6 C H x x 6 6 x x 1260.998009
C8H8 C H x x 8 8 x x 1706.988115
C10H10 C H x x 10 10 x x 2189.499979
C12H12 C H x x 12 12 x x 2704.157793
C20H20 C H x x 20 20 x x 4580.446092
