xxxx x x x x 0 0 0 0 0
ch2nh2 H C N x 4 1 1 x 477.5539384
bhf2 F B H x 2 1 1 x 397.365365
h2o H O x x 2 1 x x 222.7191859
hf F H x x 1 1 x x 134.1706399
ch2ch H C x x 3 2 x x 442.5363414
oh O H x x 1 1 x x 103.5850162
propyne H C x x 4 3 x x 695.6105025
acetaldehyde H C O x 4 2 1 x 665.9392429
allene H C x x 4 3 x x 697.2543038
sif4 F Si x x 4 1 x x 540.6057289
bf3 F B x x 3 1 x x 452.2538911
c2h3f H C F x 3 2 1 x 563.6506624
oxirane H C O x 4 2 1 x 641.1508046
ch2f2 H F C x 2 2 1 x 424.9307561
alf3 F Al x x 3 1 x x 402.8503352
bef2 F Be x x 2 1 x x 296.4682541
ch2c C H x x 2 2 x x 353.517627
n2h4 H N x x 4 2 x x 429.0074517
ch2nh H C N x 3 1 1 x 431.1205585
alf Al F x x 1 1 x x 152.7178081
acetic H C O x 4 2 2 x 786.6678882
c2h2 C H x x 2 2 x x 396.5765129
h2co H O C x 2 1 1 x 364.6086462
h2cn H C N x 2 1 1 x 340.205979
bf F B x x 1 1 x x 174.605859
becl2 Cl Be x x 2 1 x x 224.0810043
t-hcoh H C O x 2 1 1 x 311.8903895
alcl3 Cl Al x x 3 1 x x 302.2554385
c-hcoh H C O x 2 1 1 x 307.1814923
alcl Al Cl x x 1 1 x x 117.4509546
ketene C H O x 2 2 1 x 525.8456528
sif F Si x x 1 1 x x 134.8266464
formic H O C x 2 2 1 x 487.3210157
hcnh H C N x 2 1 1 x 332.175385
glyoxal C H O x 2 2 2 x 619.463441
hcof C O H F 1 1 1 1 391.6950177
nh2cl H N Cl x 2 1 1 x 241.9894342
cf4 F C x x 4 1 x x 459.2284817
hccf C H F x 2 1 1 x 389.3703159
hcn H C N x 1 1 1 x 303.8995768
hnc H N C x 1 1 1 x 290.372466
cch C H x x 2 1 x x 260.3401986
hco O C H x 1 1 1 x 273.373126
co C O x x 1 1 x x 248.9532904
oxirene C H O x 2 2 1 x 445.6585814
f2co F O C x 2 1 1 x 406.7196931
hocn C N O H 1 1 1 1 398.118958
hooh H O x x 2 2 x x 254.5038322
t-n2h2 H N x x 2 2 x x 288.1474061
hnco C O N H 1 1 1 1 427.0994677
c-n2h2 H N x x 2 2 x x 282.7746887
cf2 F C x x 2 1 x x 248.4133911
co2 O C x x 2 1 x x 379.4970398
fccf F C x x 2 2 x x 376.3524324
dioxirane H O C x 2 2 1 x 395.6307521
cf C F x x 1 1 x x 129.7916997
ssh S H x x 2 1 x x 163.4767759
hocl O H Cl x 1 1 1 x 157.3017106
nccn N C x x 2 2 x x 490.5161851
n2 N x x x 2 x x x 218.9007885
n2h N H x x 2 1 x x 221.368703
ocs O C S x 1 1 1 x 329.0257396
sio Si O x x 1 1 x x 177.7641139
clcn Cl C N x 1 1 1 x 279.0097091
hoo O H x x 2 1 x x 168.5619681
hcno C H N O 1 1 1 1 357.9215199
honc H O N C 1 1 1 1 339.8155454
hno N H O x 1 1 1 x 196.0822152
hof H O F x 1 1 1 x 147.0262241
c-hono O N H x 2 1 1 x 299.253806
t-hono O N H x 2 1 1 x 299.6409493
cs2 S C x x 2 1 x x 277.3352137
hnnn N H x x 3 1 x x 326.9588327
cs C S x x 1 1 x x 164.0923877
cn C N x x 1 1 x x 172.999083
so3 O S x x 3 1 x x 325.6574895
ccl2 Cl C x x 2 1 x x 175.2539696
bn3pi B N x x 1 1 x x 107.1872712
so2 O S x x 2 1 x x 243.0907634
no N O x x 1 1 x x 146.8882872
so S O x x 1 1 x x 122.0136072
n2o N O x x 2 1 x x 263.9362475
c-hooo O H x x 3 1 x x 220.327822
s2 S x x x 2 x x x 104.3081099
p4 P x x x 4 x x x 291.8614013
cl2 Cl x x x 2 x x x 57.29806535
o2 O x x x 2 x x x 117.9748381
f2 F x x x 2 x x x 29.58566668
t-hooo O H x x 3 1 x x 219.8712299
s2o S O x x 2 1 x x 197.3317621
p2 P x x x 2 x x x 109.3387122
clf Cl F x x 1 1 x x 56.80663189
no2 O N x x 2 1 x x 222.1052377
clo Cl O x x 1 1 x x 62.89091314
s3 S x x x 3 x x x 162.4395416
cl2o Cl O x x 2 1 x x 93.20362113
s4-c2v S x x x 4 x x x 229.6711657
of O F x x 1 1 x x 48.9206951
c2 C x x x 2 x x x 135.9243296
oclo O Cl x x 2 1 x x 120.7527282
f2o F O x x 2 1 x x 81.81518162
b2 B x x x 2 x x x 72.09081189
fo2 O F x x 2 1 x x 123.9501079
cloo O Cl x x 2 1 x x 119.1973546
foof F O x x 2 2 x x 135.9805817
o3 O x x x 3 x x x 131.1411212
bn B N x x 1 1 x x 94.68376565
be2 Be x x x 2 x x x 9.122233541
