xxxx x x x x 0 0 0 0 0
dioxirane H O C x 2 2 1 x 434.5125416
cf C F x x 1 1 x x 145.1682112
ssh S H x x 2 1 x x 175.586597
hocl O H Cl x 1 1 1 x 176.0401493
nccn N C x x 2 2 x x 540.0644032
n2 N x x x 2 x x x 243.9208873
n2h N H x x 2 1 x x 247.7893495
ocs O C S x 1 1 1 x 360.7325766
sio Si O x x 1 1 x x 197.065739
clcn Cl C N x 1 1 1 x 308.0432409
hoo O H x x 2 1 x x 195.3402078
hcno C H N O 1 1 1 1 401.8782973
honc H O N C 1 1 1 1 377.5892427
hno N H O x 1 1 1 x 223.9449403
hof H O F x 1 1 1 x 172.4927586
c-hono O N H x 2 1 1 x 345.5615057
t-hono O N H x 2 1 1 x 346.4020733
cs2 S C x x 2 1 x x 303.8171853
hnnn N H x x 3 1 x x 374.1609157
cs C S x x 1 1 x x 180.5404402
cn C N x x 1 1 x x 197.8529538
so3 O S x x 3 1 x x 376.6718222
ccl2 Cl C x x 2 1 x x 196.4225538
bn3pi B N x x 1 1 x x 123.1544918
so2 O S x x 2 1 x x 281.5180489
no N O x x 1 1 x x 172.2742698
so S O x x 1 1 x x 141.6522601
n2o N O x x 2 1 x x 311.3396397
c-hooo O H x x 3 1 x x 271.2438925
s2 S x x x 2 x x x 116.9221702
p4 P x x x 4 x x x 320.2900815
cl2 Cl x x x 2 x x x 66.85027123
o2 O x x x 2 x x x 143.7889273
f2 F x x x 2 x x x 52.85239284
t-hooo O H x x 3 1 x x 272.4219885
s2o S O x x 2 1 x x 231.0152746
p2 P x x x 2 x x x 124.0589909
clf Cl F x x 1 1 x x 72.53867828
no2 O N x x 2 1 x x 270.3123619
clo Cl O x x 1 1 x x 81.8366649
s3 S x x x 3 x x x 189.5055311
cl2o Cl O x x 2 1 x x 121.0468189
s4-c2v S x x x 4 x x x 266.9826908
of O F x x 1 1 x x 71.98710581
c2 C x x x 2 x x x 155.0419118
oclo O Cl x x 2 1 x x 162.370361
f2o F O x x 2 1 x x 123.6768354
b2 B x x x 2 x x x 80.48708765
fo2 O F x x 2 1 x x 175.2382606
cloo O Cl x x 2 1 x x 162.0950842
foof F O x x 2 2 x x 206.6126048
o3 O x x x 3 x x x 185.3360129
bn B N x x 1 1 x x 118.3067319
be2 Be x x x 2 x x x 11.70130795
C4H4 C H x x 4 4 x x 831.3326005
C6H6 C H x x 6 6 x x 1304.638163
C8H8 C H x x 8 8 x x 1770.974502
C10H10 C H x x 10 10 x x 2274.140455
C12H12 C H x x 12 12 x x 2806.484294
C20H20 C H x x 20 20 x x 4764.855368
