xxxx x x x x 0 0 0 0 0
acetic H C O x 4 2 2 x 805.4589454
c2h2 C H x x 2 2 x x 404.2478297
h2co H O C x 2 1 1 x 372.9914694
h2cn H C N x 2 1 1 x 347.1657553
bf F B x x 1 1 x x 180.1161024
becl2 Cl Be x x 2 1 x x 226.3158006
t-hcoh H C O x 2 1 1 x 320.2700487
alcl3 Cl Al x x 3 1 x x 305.1051361
c-hcoh H C O x 2 1 1 x 315.2782718
alcl Al Cl x x 1 1 x x 118.25451
ketene C H O x 2 2 1 x 538.1620165
sif F Si x x 1 1 x x 139.5449023
formic H O C x 2 2 1 x 501.7362722
hcnh H C N x 2 1 1 x 339.7858597
glyoxal C H O x 2 2 2 x 636.3445739
hcof C O H F 1 1 1 1 404.7881434
nh2cl H N Cl x 2 1 1 x 247.3811082
cf4 F C x x 4 1 x x 481.224188
hccf C H F x 2 1 1 x 401.4102601
hcn H C N x 1 1 1 x 311.7376301
hnc H N C x 1 1 1 x 298.2606279
cch C H x x 2 1 x x 266.6430452
hco O C H x 1 1 1 x 281.4373628
co C O x x 1 1 x x 256.8759503
oxirene C H O x 2 2 1 x 458.964124
f2co F O C x 2 1 1 x 424.4196347
hocn C N O H 1 1 1 1 411.293606
hooh H O x x 2 2 x x 264.3970912
t-n2h2 H N x x 2 2 x x 296.7610116
hnco C O N H 1 1 1 1 440.0148153
c-n2h2 H N x x 2 2 x x 291.1380309
cf2 F C x x 2 1 x x 260.0313603
co2 O C x x 2 1 x x 392.7998249
fccf F C x x 2 2 x x 392.7899195
dioxirane H O C x 2 2 1 x 409.7924899
cf C F x x 1 1 x x 135.6617997
ssh S H x x 2 1 x x 164.4906199
hocl O H Cl x 1 1 1 x 163.2376879
nccn N C x x 2 2 x x 504.8030791
n2 N x x x 2 x x x 227.0621099
n2h N H x x 2 1 x x 229.3427568
ocs O C S x 1 1 1 x 337.5699796
sio Si O x x 1 1 x x 183.8438898
clcn Cl C N x 1 1 1 x 287.4242675
hoo O H x x 2 1 x x 177.4013792
hcno C H N O 1 1 1 1 370.4630807
honc H O N C 1 1 1 1 352.7118391
hno N H O x 1 1 1 x 204.8249644
hof H O F x 1 1 1 x 155.1693889
c-hono O N H x 2 1 1 x 313.8423308
t-hono O N H x 2 1 1 x 314.0798832
cs2 S C x x 2 1 x x 279.4998185
hnnn N H x x 3 1 x x 338.8254253
cs C S x x 1 1 x x 167.1961901
cn C N x x 1 1 x x 178.8398757
so3 O S x x 3 1 x x 342.5451325
ccl2 Cl C x x 2 1 x x 178.5105698
bn3pi B N x x 1 1 x x 111.1414893
so2 O S x x 2 1 x x 255.0802509
no N O x x 1 1 x x 155.1797623
so S O x x 1 1 x x 127.7225402
n2o N O x x 2 1 x x 276.6175765
c-hooo O H x x 3 1 x x 234.2238317
s2 S x x x 2 x x x 105.1238735
p4 P x x x 4 x x x 288.442456
cl2 Cl x x x 2 x x x 58.73960669
o2 O x x x 2 x x x 126.3727927
f2 F x x x 2 x x x 35.82940879
t-hooo O H x x 3 1 x x 233.2817247
s2o S O x x 2 1 x x 202.6471158
p2 P x x x 2 x x x 108.6685
clf Cl F x x 1 1 x x 61.60537437
no2 O N x x 2 1 x x 235.7468827
clo Cl O x x 1 1 x x 67.54978943
s3 S x x x 3 x x x 160.2591547
cl2o Cl O x x 2 1 x x 99.42763793
s4-c2v S x x x 4 x x x 226.3238401
of O F x x 1 1 x x 55.50747199
c2 C x x x 2 x x x 139.1630976
oclo O Cl x x 2 1 x x 131.3603523
f2o F O x x 2 1 x x 93.63333801
b2 B x x x 2 x x x 61.36424663
fo2 O F x x 2 1 x x 135.7806884
cloo O Cl x x 2 1 x x 127.2586964
foof F O x x 2 2 x x 152.3464644
o3 O x x x 3 x x x 144.8044895
bn B N x x 1 1 x x 106.663873
be2 Be x x x 2 x x x 5.980679967
C4H4 C H x x 4 4 x x 813.8920415
C6H6 C H x x 6 6 x x 1279.912704
C8H8 C H x x 8 8 x x 1737.784049
C10H10 C H x x 10 10 x x 2232.051114
C12H12 C H x x 12 12 x x 2758.200629
C20H20 C H x x 20 20 x x 4679.108257
