xxxx x x x x 0 0 0 0 0
becl2 Cl Be x x 2 1 x x 220.5555628
t-hcoh H C O x 2 1 1 x 315.5671365
alcl3 Cl Al x x 3 1 x x 296.764764
c-hcoh H C O x 2 1 1 x 310.7051348
alcl Al Cl x x 1 1 x x 114.6519661
ketene C H O x 2 2 1 x 526.6510169
sif F Si x x 1 1 x x 132.5304272
formic H O C x 2 2 1 x 489.9389977
hcnh H C N x 2 1 1 x 338.6288805
glyoxal C H O x 2 2 2 x 625.1437134
hcof C O H F 1 1 1 1 391.285308
nh2cl H N Cl x 2 1 1 x 247.5140157
cf4 F C x x 4 1 x x 451.6357372
hccf C H F x 2 1 1 x 385.4786586
hcn H C N x 1 1 1 x 307.9282265
hnc H N C x 1 1 1 x 293.6809744
cch C H x x 2 1 x x 258.962193
hco O C H x 1 1 1 x 275.3435294
co C O x x 1 1 x x 249.1385236
oxirene C H O x 2 2 1 x 449.8160186
f2co F O C x 2 1 1 x 402.0099467
hocn C N O H 1 1 1 1 400.7552977
hooh H O x x 2 2 x x 261.1247813
t-n2h2 H N x x 2 2 x x 300.2309467
hnco C O N H 1 1 1 1 429.3745446
c-n2h2 H N x x 2 2 x x 294.6817042
cf2 F C x x 2 1 x x 244.8419303
co2 O C x x 2 1 x x 377.5343535
fccf F C x x 2 2 x x 369.0519073
dioxirane H O C x 2 2 1 x 408.5189149
cf C F x x 1 1 x x 127.858273
ssh S H x x 2 1 x x 164.5317656
hocl O H Cl x 1 1 1 x 159.1578545
nccn N C x x 2 2 x x 497.2183646
n2 N x x x 2 x x x 227.6021928
n2h N H x x 2 1 x x 232.2173929
ocs O C S x 1 1 1 x 326.7940559
sio Si O x x 1 1 x x 177.9091929
clcn Cl C N x 1 1 1 x 278.7821152
hoo O H x x 2 1 x x 175.3208454
hcno C H N O 1 1 1 1 359.7202365
honc H O N C 1 1 1 1 344.24192
hno N H O x 1 1 1 x 204.3169173
hof H O F x 1 1 1 x 152.4257385
c-hono O N H x 2 1 1 x 308.0369422
t-hono O N H x 2 1 1 x 308.66612
cs2 S C x x 2 1 x x 273.4795731
hnnn N H x x 3 1 x x 338.7973341
cs C S x x 1 1 x x 162.8653302
cn C N x x 1 1 x x 176.6854146
so3 O S x x 3 1 x x 326.7194564
ccl2 Cl C x x 2 1 x x 171.3974695
bn3pi B N x x 1 1 x x 114.9211461
so2 O S x x 2 1 x x 244.694109
no N O x x 1 1 x x 153.1905644
so S O x x 1 1 x x 123.2969466
n2o N O x x 2 1 x x 271.0766574
c-hooo O H x x 3 1 x x 232.2073914
s2 S x x x 2 x x x 102.371738
p4 P x x x 4 x x x 292.0521463
cl2 Cl x x x 2 x x x 54.54448572
o2 O x x x 2 x x x 120.8422921
f2 F x x x 2 x x x 33.91783254
t-hooo O H x x 3 1 x x 231.8953563
s2o S O x x 2 1 x x 196.7327645
p2 P x x x 2 x x x 110.8555252
clf Cl F x x 1 1 x x 56.69523773
no2 O N x x 2 1 x x 229.330684
clo Cl O x x 1 1 x x 65.83629757
s3 S x x x 3 x x x 158.5260685
cl2o Cl O x x 2 1 x x 96.92932215
s4-c2v S x x x 4 x x x 223.9730734
of O F x x 1 1 x x 54.69791532
c2 C x x x 2 x x x 141.2203205
oclo O Cl x x 2 1 x x 122.0249696
f2o F O x x 2 1 x x 90.32868569
b2 B x x x 2 x x x 72.54240007
fo2 O F x x 2 1 x x 132.679734
cloo O Cl x x 2 1 x x 126.3118068
foof F O x x 2 2 x x 150.5786486
o3 O x x x 3 x x x 142.7094652
bn B N x x 1 1 x x 110.8250592
be2 Be x x x 2 x x x 9.180454495
