xxxx x x x x 0 0 0 0 0
glyoxal C H O x 2 2 2 x 637.6838019
hcof C O H F 1 1 1 1 407.1872423
nh2cl H N Cl x 2 1 1 x 246.5477328
cf4 F C x x 4 1 x x 491.7022923
hccf C H F x 2 1 1 x 400.7118428
hcn H C N x 1 1 1 x 309.1697831
hnc H N C x 1 1 1 x 296.4289574
cch C H x x 2 1 x x 263.8419104
hco O C H x 1 1 1 x 280.9220582
co C O x x 1 1 x x 256.9170989
oxirene C H O x 2 2 1 x 458.0684621
f2co F O C x 2 1 1 x 429.1768333
hocn C N O H 1 1 1 1 410.1275371
hooh H O x x 2 2 x x 266.0961597
t-n2h2 H N x x 2 2 x x 295.1380528
hnco C O N H 1 1 1 1 437.9588025
c-n2h2 H N x x 2 2 x x 289.0130666
cf2 F C x x 2 1 x x 262.7829666
co2 O C x x 2 1 x x 392.4418542
fccf F C x x 2 2 x x 394.0815009
dioxirane H O C x 2 2 1 x 410.9976879
cf C F x x 1 1 x x 136.7051712
ssh S H x x 2 1 x x 160.4395975
hocl O H Cl x 1 1 1 x 162.874097
nccn N C x x 2 2 x x 497.6734615
n2 N x x x 2 x x x 225.4956908
n2h N H x x 2 1 x x 226.9120537
ocs O C S x 1 1 1 x 332.3340788
sio Si O x x 1 1 x x 184.5412852
clcn Cl C N x 1 1 1 x 283.2624093
hoo O H x x 2 1 x x 178.0089948
hcno C H N O 1 1 1 1 364.9843438
honc H O N C 1 1 1 1 351.3483871
hno N H O x 1 1 1 x 204.1580723
hof H O F x 1 1 1 x 156.1272762
c-hono O N H x 2 1 1 x 313.0756881
t-hono O N H x 2 1 1 x 313.0019924
cs2 S C x x 2 1 x x 268.3518297
hnnn N H x x 3 1 x x 331.4518902
cs C S x x 1 1 x x 159.6248061
cn C N x x 1 1 x x 173.1990068
so3 O S x x 3 1 x x 344.5485458
ccl2 Cl C x x 2 1 x x 172.1285806
bn3pi B N x x 1 1 x x 109.3419666
so2 O S x x 2 1 x x 254.1711629
no N O x x 1 1 x x 155.1519274
so S O x x 1 1 x x 125.8925454
n2o N O x x 2 1 x x 270.6691931
c-hooo O H x x 3 1 x x 232.282709
s2 S x x x 2 x x x 98.72742179
p4 P x x x 4 x x x 281.2465772
cl2 Cl x x x 2 x x x 55.83984199
o2 O x x x 2 x x x 126.4166973
f2 F x x x 2 x x x 35.82715591
t-hooo O H x x 3 1 x x 229.9855524
s2o S O x x 2 1 x x 194.437913
p2 P x x x 2 x x x 99.56258523
clf Cl F x x 1 1 x x 61.54798931
no2 O N x x 2 1 x x 231.9003447
clo Cl O x x 1 1 x x 64.54973378
s3 S x x x 3 x x x 150.5472189
cl2o Cl O x x 2 1 x x 96.72087897
s4-c2v S x x x 4 x x x 214.5704308
of O F x x 1 1 x x 55.67027468
c2 C x x x 2 x x x 132.256154
oclo O Cl x x 2 1 x x 126.7298273
f2o F O x x 2 1 x x 93.57091318
b2 B x x x 2 x x x 70.71883753
fo2 O F x x 2 1 x x 132.2209245
cloo O Cl x x 2 1 x x 123.163641
foof F O x x 2 2 x x 147.293842
o3 O x x x 3 x x x 143.007142
bn B N x x 1 1 x x 105.5331691
be2 Be x x x 2 x x x 6.955520368
C4H4 C H x x 4 4 x x 817.997616
C6H6 C H x x 6 6 x x 1290.79871
C8H8 C H x x 8 8 x x 1756.845152
C10H10 C H x x 10 10 x x 2258.88042
C12H12 C H x x 12 12 x x 2794.678436
C20H20 C H x x 20 20 x x 4750.437781
