xxxx x x x x 0 0 0 0 0
f2co F O C x 2 1 1 x 426.0899048
hocn C N O H 1 1 1 1 417.2470701
hooh H O x x 2 2 x x 270.3338002
t-n2h2 H N x x 2 2 x x 304.1624238
hnco C O N H 1 1 1 1 447.3842033
c-n2h2 H N x x 2 2 x x 299.261002
cf2 F C x x 2 1 x x 262.6811463
co2 O C x x 2 1 x x 399.5992256
fccf F C x x 2 2 x x 394.8489872
dioxirane H O C x 2 2 1 x 416.4008548
cf C F x x 1 1 x x 138.2306742
ssh S H x x 2 1 x x 169.0511251
hocl O H Cl x 1 1 1 x 167.5032953
nccn N C x x 2 2 x x 518.5568846
n2 N x x x 2 x x x 234.8997933
n2h N H x x 2 1 x x 237.7970006
ocs O C S x 1 1 1 x 346.2222116
sio Si O x x 1 1 x x 189.1501349
clcn Cl C N x 1 1 1 x 294.7671797
hoo O H x x 2 1 x x 185.0105594
hcno C H N O 1 1 1 1 383.6669969
honc H O N C 1 1 1 1 360.5256821
hno N H O x 1 1 1 x 213.7607125
hof H O F x 1 1 1 x 162.9663591
c-hono O N H x 2 1 1 x 327.8025444
t-hono O N H x 2 1 1 x 328.7690453
cs2 S C x x 2 1 x x 291.6863136
hnnn N H x x 3 1 x x 356.7808586
cs C S x x 1 1 x x 173.9557963
cn C N x x 1 1 x x 189.6044789
so3 O S x x 3 1 x x 354.0318056
ccl2 Cl C x x 2 1 x x 186.5307143
bn3pi B N x x 1 1 x x 116.8999518
so2 O S x x 2 1 x x 265.8314276
no N O x x 1 1 x x 163.4614807
so S O x x 1 1 x x 134.0253424
n2o N O x x 2 1 x x 294.8246638
c-hooo O H x x 3 1 x x 254.1515018
s2 S x x x 2 x x x 111.0677445
p4 P x x x 4 x x x 303.3415347
cl2 Cl x x x 2 x x x 61.9770948
o2 O x x x 2 x x x 135.0241257
f2 F x x x 2 x x x 46.17154773
t-hooo O H x x 3 1 x x 255.5810499
s2o S O x x 2 1 x x 217.7176461
p2 P x x x 2 x x x 118.0940788
clf Cl F x x 1 1 x x 66.31124686
no2 O N x x 2 1 x x 253.8569619
clo Cl O x x 1 1 x x 75.09781983
s3 S x x x 3 x x x 178.5855578
cl2o Cl O x x 2 1 x x 109.8144843
s4-c2v S x x x 4 x x x 251.2024289
of O F x x 1 1 x x 64.79246585
c2 C x x x 2 x x x 148.0172186
oclo O Cl x x 2 1 x x 147.6181878
f2o F O x x 2 1 x x 110.2785262
b2 B x x x 2 x x x 76.19304755
fo2 O F x x 2 1 x x 161.1159879
cloo O Cl x x 2 1 x x 149.6192678
foof F O x x 2 2 x x 186.6810989
o3 O x x x 3 x x x 169.1776621
bn B N x x 1 1 x x 111.1275807
be2 Be x x x 2 x x x 10.77070128
