xxxx x x x x 0 0 0 0 0
hoo O H x x 2 1 x x 185.5387391
hcno C H N O 1 1 1 1 379.6643048
honc H O N C 1 1 1 1 356.3209767
hno N H O x 1 1 1 x 212.2020682
hof H O F x 1 1 1 x 164.5347509
c-hono O N H x 2 1 1 x 324.9701204
t-hono O N H x 2 1 1 x 326.0541009
cs2 S C x x 2 1 x x 286.4327015
hnnn N H x x 3 1 x x 348.560805
cs C S x x 1 1 x x 171.8397709
cn C N x x 1 1 x x 184.5629677
so3 O S x x 3 1 x x 351.3355709
ccl2 Cl C x x 2 1 x x 181.2541877
bn3pi B N x x 1 1 x x 110.392651
so2 O S x x 2 1 x x 264.0976059
no N O x x 1 1 x x 160.0140638
so S O x x 1 1 x x 133.3769401
n2o N O x x 2 1 x x 288.0255211
c-hooo O H x x 3 1 x x 252.1246343
s2 S x x x 2 x x x 109.00897
p4 P x x x 4 x x x 290.7283619
cl2 Cl x x x 2 x x x 59.95275386
o2 O x x x 2 x x x 135.7216563
f2 F x x x 2 x x x 46.0120746
t-hooo O H x x 3 1 x x 253.7232553
s2o S O x x 2 1 x x 213.76675
p2 P x x x 2 x x x 116.1364655
clf Cl F x x 1 1 x x 66.18692928
no2 O N x x 2 1 x x 249.4972918
clo Cl O x x 1 1 x x 73.3009935
s3 S x x x 3 x x x 172.0998188
cl2o Cl O x x 2 1 x x 104.4476477
s4-c2v S x x x 4 x x x 236.8055573
of O F x x 1 1 x x 63.47559188
c2 C x x x 2 x x x 142.5148077
oclo O Cl x x 2 1 x x 145.334921
f2o F O x x 2 1 x x 108.2958172
b2 B x x x 2 x x x 68.35478378
fo2 O F x x 2 1 x x 158.4052344
cloo O Cl x x 2 1 x x 145.3579081
foof F O x x 2 2 x x 182.2277413
o3 O x x x 3 x x x 165.73471
bn B N x x 1 1 x x 105.3143042
be2 Be x x x 2 x x x 5.156857321
