xxxx x x x x 0 0 0 0 0
nh2cl H N Cl x 2 1 1 x 248.8913459
cf4 F C x x 4 1 x x 478.6646873
hccf C H F x 2 1 1 x 399.0169591
hcn H C N x 1 1 1 x 313.1181448
hnc H N C x 1 1 1 x 299.9435273
cch C H x x 2 1 x x 262.0877648
hco O C H x 1 1 1 x 281.6136913
co C O x x 1 1 x x 259.2838886
oxirene C H O x 2 2 1 x 455.9265183
f2co F O C x 2 1 1 x 423.9826011
hocn C N O H 1 1 1 1 412.5581752
hooh H O x x 2 2 x x 267.2281814
t-n2h2 H N x x 2 2 x x 299.1496536
hnco C O N H 1 1 1 1 441.2493787
c-n2h2 H N x x 2 2 x x 293.8873672
cf2 F C x x 2 1 x x 261.2996604
co2 O C x x 2 1 x x 394.4151998
fccf F C x x 2 2 x x 389.9864755
dioxirane H O C x 2 2 1 x 409.9381552
cf C F x x 1 1 x x 136.2320205
ssh S H x x 2 1 x x 167.3888975
hocl O H Cl x 1 1 1 x 165.3580386
nccn N C x x 2 2 x x 508.2599252
n2 N x x x 2 x x x 229.9917088
n2h N H x x 2 1 x x 230.9801252
ocs O C S x 1 1 1 x 340.9164515
sio Si O x x 1 1 x x 189.8708794
clcn Cl C N x 1 1 1 x 288.2720287
hoo O H x x 2 1 x x 179.3698053
hcno C H N O 1 1 1 1 371.9163934
honc H O N C 1 1 1 1 354.8797341
hno N H O x 1 1 1 x 207.2082575
hof H O F x 1 1 1 x 158.0812345
c-hono O N H x 2 1 1 x 316.8543731
t-hono O N H x 2 1 1 x 317.4528179
cs2 S C x x 2 1 x x 285.4484467
hnnn N H x x 3 1 x x 342.3946688
cs C S x x 1 1 x x 170.9182067
cn C N x x 1 1 x x 180.719968
so3 O S x x 3 1 x x 345.891022
ccl2 Cl C x x 2 1 x x 180.888475
bn3pi B N x x 1 1 x x 111.5608598
so2 O S x x 2 1 x x 259.826534
no N O x x 1 1 x x 156.9529959
so S O x x 1 1 x x 130.2964024
n2o N O x x 2 1 x x 279.3230397
c-hooo O H x x 3 1 x x 238.7863696
s2 S x x x 2 x x x 108.1053044
p4 P x x x 4 x x x 290.4831254
cl2 Cl x x x 2 x x x 60.87430839
o2 O x x x 2 x x x 127.5950212
f2 F x x x 2 x x x 38.78214502
t-hooo O H x x 3 1 x x 238.5135614
s2o S O x x 2 1 x x 209.4137102
p2 P x x x 2 x x x 118.3591167
clf Cl F x x 1 1 x x 63.49479937
no2 O N x x 2 1 x x 237.7418201
clo Cl O x x 1 1 x x 69.59961567
s3 S x x x 3 x x x 169.903617
cl2o Cl O x x 2 1 x x 103.641184
s4-c2v S x x x 4 x x x 236.5736861
of O F x x 1 1 x x 57.71194254
c2 C x x x 2 x x x 138.870804
oclo O Cl x x 2 1 x x 132.8539143
f2o F O x x 2 1 x x 98.09203807
b2 B x x x 2 x x x 66.03847385
fo2 O F x x 2 1 x x 140.4694351
cloo O Cl x x 2 1 x x 133.0252802
foof F O x x 2 2 x x 160.0440588
o3 O x x x 3 x x x 148.714526
bn B N x x 1 1 x x 102.028628
be2 Be x x x 2 x x x 6.206370972
C4H4 C H x x 4 4 x x 790.8365663
C6H6 C H x x 6 6 x x 1254.218773
C8H8 C H x x 8 8 x x 1708.965317
C10H10 C H x x 10 10 x x 2197.456017
C12H12 C H x x 12 12 x x 2711.059655
C20H20 C H x x 20 20 x x 4616.073135
