xxxx x x x x 0 0 0 0 0
hccf C H F x 2 1 1 x 387.5136256
hcn H C N x 1 1 1 x 311.5951431
hnc H N C x 1 1 1 x 297.172467
cch C H x x 2 1 x x 261.6637236
hco O C H x 1 1 1 x 278.141614
co C O x x 1 1 x x 250.3464793
oxirene C H O x 2 2 1 x 454.6015117
f2co F O C x 2 1 1 x 402.2670178
hocn C N O H 1 1 1 1 404.9523982
hooh H O x x 2 2 x x 265.335167
t-n2h2 H N x x 2 2 x x 306.27684
hnco C O N H 1 1 1 1 433.998983
c-n2h2 H N x x 2 2 x x 300.8268114
cf2 F C x x 2 1 x x 244.7226741
co2 O C x x 2 1 x x 379.7943968
fccf F C x x 2 2 x x 369.9387075
dioxirane H O C x 2 2 1 x 414.4335328
cf C F x x 1 1 x x 128.3555815
ssh S H x x 2 1 x x 166.7198562
hocl O H Cl x 1 1 1 x 161.3644976
nccn N C x x 2 2 x x 504.1722101
n2 N x x x 2 x x x 231.2830306
n2h N H x x 2 1 x x 237.6867846
ocs O C S x 1 1 1 x 329.4012144
sio Si O x x 1 1 x x 179.4043296
clcn Cl C N x 1 1 1 x 281.7776116
hoo O H x x 2 1 x x 179.1064863
hcno C H N O 1 1 1 1 364.8390697
honc H O N C 1 1 1 1 348.7288392
hno N H O x 1 1 1 x 208.7376343
hof H O F x 1 1 1 x 155.6030628
c-hono O N H x 2 1 1 x 313.2390885
t-hono O N H x 2 1 1 x 314.0488752
cs2 S C x x 2 1 x x 276.3201565
hnnn N H x x 3 1 x x 346.6087365
cs C S x x 1 1 x x 164.5027144
cn C N x x 1 1 x x 180.1637916
so3 O S x x 3 1 x x 329.5147613
ccl2 Cl C x x 2 1 x x 172.8820094
bn3pi B N x x 1 1 x x 119.4232412
so2 O S x x 2 1 x x 247.446526
no N O x x 1 1 x x 156.3125323
so S O x x 1 1 x x 125.1419333
n2o N O x x 2 1 x x 276.6617605
c-hooo O H x x 3 1 x x 238.6515536
s2 S x x x 2 x x x 103.6201386
p4 P x x x 4 x x x 294.2951183
cl2 Cl x x x 2 x x x 54.82387964
o2 O x x x 2 x x x 122.9936292
f2 F x x x 2 x x x 36.18302778
t-hooo O H x x 3 1 x x 238.7639166
s2o S O x x 2 1 x x 199.778699
p2 P x x x 2 x x x 112.5660962
clf Cl F x x 1 1 x x 57.41771714
no2 O N x x 2 1 x x 234.6532238
clo Cl O x x 1 1 x x 68.05549733
s3 S x x x 3 x x x 161.2836525
cl2o Cl O x x 2 1 x x 99.46313646
s4-c2v S x x x 4 x x x 226.9791433
of O F x x 1 1 x x 57.52102234
c2 C x x x 2 x x x 145.0149969
oclo O Cl x x 2 1 x x 125.4818598
f2o F O x x 2 1 x x 94.47492432
b2 B x x x 2 x x x 75.19114122
fo2 O F x x 2 1 x x 138.2756126
cloo O Cl x x 2 1 x x 131.2655145
foof F O x x 2 2 x x 158.5184685
o3 O x x x 3 x x x 144.9772181
bn B N x x 1 1 x x 115.3828744
be2 Be x x x 2 x x x 11.38421385
