xxxx x x x x 0 0 0 0 0
c2h2 C H x x 2 2 x x 407.1846654
h2co H O C x 2 1 1 x 378.6048759
h2cn H C N x 2 1 1 x 351.314432
bf F B x x 1 1 x x 183.8413326
becl2 Cl Be x x 2 1 x x 226.3977905
t-hcoh H C O x 2 1 1 x 325.6804781
alcl3 Cl Al x x 3 1 x x 305.2329873
c-hcoh H C O x 2 1 1 x 320.5613436
alcl Al Cl x x 1 1 x x 117.9643242
ketene C H O x 2 2 1 x 545.0120343
sif F Si x x 1 1 x x 143.5085173
formic H O C x 2 2 1 x 511.2410356
hcnh H C N x 2 1 1 x 344.6135941
glyoxal C H O x 2 2 2 x 647.7553391
hcof C O H F 1 1 1 1 414.1301981
nh2cl H N Cl x 2 1 1 x 250.5315823
cf4 F C x x 4 1 x x 494.2302286
hccf C H F x 2 1 1 x 407.9554765
hcn H C N x 1 1 1 x 317.7297557
hnc H N C x 1 1 1 x 303.8748017
cch C H x x 2 1 x x 269.680985
hco O C H x 1 1 1 x 287.7936071
co C O x x 1 1 x x 263.6132873
oxirene C H O x 2 2 1 x 467.2045282
f2co F O C x 2 1 1 x 436.7045073
hocn C N O H 1 1 1 1 420.7980671
hooh H O x x 2 2 x x 273.2874892
t-n2h2 H N x x 2 2 x x 304.5080778
hnco C O N H 1 1 1 1 449.4063194
c-n2h2 H N x x 2 2 x x 298.783231
cf2 F C x x 2 1 x x 268.958763
co2 O C x x 2 1 x x 403.3468904
fccf F C x x 2 2 x x 402.9993233
dioxirane H O C x 2 2 1 x 420.815823
cf C F x x 1 1 x x 140.822024
ssh S H x x 2 1 x x 163.6083925
hocl O H Cl x 1 1 1 x 167.8140106
nccn N C x x 2 2 x x 516.2795317
n2 N x x x 2 x x x 235.8748819
n2h N H x x 2 1 x x 237.2159531
ocs O C S x 1 1 1 x 343.2171069
sio Si O x x 1 1 x x 190.0787158
clcn Cl C N x 1 1 1 x 293.3369578
hoo O H x x 2 1 x x 186.4542917
hcno C H N O 1 1 1 1 380.8198801
honc H O N C 1 1 1 1 362.8527314
hno N H O x 1 1 1 x 214.1486503
hof H O F x 1 1 1 x 163.9605584
c-hono O N H x 2 1 1 x 328.3703127
t-hono O N H x 2 1 1 x 328.7504021
cs2 S C x x 2 1 x x 279.3649
hnnn N H x x 3 1 x x 350.4544237
cs C S x x 1 1 x x 168.6498708
cn C N x x 1 1 x x 184.8992727
so3 O S x x 3 1 x x 357.162897
ccl2 Cl C x x 2 1 x x 179.1098642
bn3pi B N x x 1 1 x x 115.0908147
so2 O S x x 2 1 x x 266.2673031
no N O x x 1 1 x x 164.750785
so S O x x 1 1 x x 133.1121357
n2o N O x x 2 1 x x 290.0528997
c-hooo O H x x 3 1 x x 250.2677236
s2 S x x x 2 x x x 104.3214362
p4 P x x x 4 x x x 285.1350864
cl2 Cl x x x 2 x x x 58.75054776
o2 O x x x 2 x x x 136.2090067
f2 F x x x 2 x x x 44.73144876
t-hooo O H x x 3 1 x x 249.5545607
s2o S O x x 2 1 x x 207.1962594
p2 P x x x 2 x x x 107.3306384
clf Cl F x x 1 1 x x 66.19589144
no2 O N x x 2 1 x x 250.906749
clo Cl O x x 1 1 x x 72.14329527
s3 S x x x 3 x x x 157.8346743
cl2o Cl O x x 2 1 x x 105.1402492
s4-c2v S x x x 4 x x x 223.377795
of O F x x 1 1 x x 64.11717441
c2 C x x x 2 x x x 141.171624
oclo O Cl x x 2 1 x x 142.4003608
f2o F O x x 2 1 x x 108.4554324
b2 B x x x 2 x x x 72.53578075
fo2 O F x x 2 1 x x 152.6249308
cloo O Cl x x 2 1 x x 137.6952869
foof F O x x 2 2 x x 175.401599
o3 O x x x 3 x x x 160.3770457
bn B N x x 1 1 x x 110.223873
be2 Be x x x 2 x x x 5.871459931
