xxxx x x x x 0 0 0 0 0
n2h4 H N x x 4 2 x x 445.1666477
ch2nh H C N x 3 1 1 x 445.3824797
alf Al F x x 1 1 x x 160.5833308
acetic H C O x 4 2 2 x 815.28827
c2h2 C H x x 2 2 x x 408.841224
h2co H O C x 2 1 1 x 380.1130012
h2cn H C N x 2 1 1 x 353.6294488
bf F B x x 1 1 x x 183.2901379
becl2 Cl Be x x 2 1 x x 228.2162647
t-hcoh H C O x 2 1 1 x 326.4866449
alcl3 Cl Al x x 3 1 x x 306.9225547
c-hcoh H C O x 2 1 1 x 322.0628908
alcl Al Cl x x 1 1 x x 120.5390412
ketene C H O x 2 2 1 x 549.1610882
sif F Si x x 1 1 x x 143.3789275
formic H O C x 2 2 1 x 512.8006326
hcnh H C N x 2 1 1 x 347.8851306
glyoxal C H O x 2 2 2 x 651.4574455
hcof C O H F 1 1 1 1 415.304257
nh2cl H N Cl x 2 1 1 x 253.9136553
cf4 F C x x 4 1 x x 489.1629568
hccf C H F x 2 1 1 x 410.0105981
hcn H C N x 1 1 1 x 320.2892963
hnc H N C x 1 1 1 x 305.5206971
cch C H x x 2 1 x x 272.1977581
hco O C H x 1 1 1 x 289.8542223
co C O x x 1 1 x x 264.0955762
oxirene C H O x 2 2 1 x 470.1996272
f2co F O C x 2 1 1 x 436.8155809
hocn C N O H 1 1 1 1 424.7714163
hooh H O x x 2 2 x x 275.9469859
t-n2h2 H N x x 2 2 x x 307.6754671
hnco C O N H 1 1 1 1 455.1496844
c-n2h2 H N x x 2 2 x x 302.6362645
cf2 F C x x 2 1 x x 269.0120236
co2 O C x x 2 1 x x 407.6965131
fccf F C x x 2 2 x x 405.3017041
dioxirane H O C x 2 2 1 x 424.2775563
cf C F x x 1 1 x x 141.3335012
ssh S H x x 2 1 x x 172.2540842
hocl O H Cl x 1 1 1 x 171.568754
nccn N C x x 2 2 x x 526.6584159
n2 N x x x 2 x x x 237.6268614
n2h N H x x 2 1 x x 240.8684015
ocs O C S x 1 1 1 x 353.1621684
sio Si O x x 1 1 x x 193.4637444
clcn Cl C N x 1 1 1 x 300.030302
hoo O H x x 2 1 x x 189.6376132
hcno C H N O 1 1 1 1 391.3321843
honc H O N C 1 1 1 1 367.570995
hno N H O x 1 1 1 x 217.5237364
hof H O F x 1 1 1 x 167.4219544
c-hono O N H x 2 1 1 x 334.8368758
t-hono O N H x 2 1 1 x 335.7591177
cs2 S C x x 2 1 x x 297.7006201
hnnn N H x x 3 1 x x 362.7100123
cs C S x x 1 1 x x 176.6268389
cn C N x x 1 1 x x 192.2809201
so3 O S x x 3 1 x x 365.525432
ccl2 Cl C x x 2 1 x x 190.4367224
bn3pi B N x x 1 1 x x 119.3801532
so2 O S x x 2 1 x x 273.7404109
no N O x x 1 1 x x 166.7110058
so S O x x 1 1 x x 137.8660582
n2o N O x x 2 1 x x 301.0581564
c-hooo O H x x 3 1 x x 261.4574964
s2 S x x x 2 x x x 113.998936
p4 P x x x 4 x x x 311.0363519
cl2 Cl x x x 2 x x x 64.3607437
o2 O x x x 2 x x x 138.8600989
f2 F x x x 2 x x x 49.35728302
t-hooo O H x x 3 1 x x 262.6969862
s2o S O x x 2 1 x x 224.3496568
p2 P x x x 2 x x x 121.1058712
clf Cl F x x 1 1 x x 69.45652767
no2 O N x x 2 1 x x 260.4893538
clo Cl O x x 1 1 x x 78.17709616
s3 S x x x 3 x x x 184.2470524
cl2o Cl O x x 2 1 x x 115.0454318
s4-c2v S x x x 4 x x x 259.8765539
of O F x x 1 1 x x 68.0338683
c2 C x x x 2 x x x 150.3740652
oclo O Cl x x 2 1 x x 154.3845702
f2o F O x x 2 1 x x 116.2424581
b2 B x x x 2 x x x 78.20734181
fo2 O F x x 2 1 x x 166.9496276
cloo O Cl x x 2 1 x x 154.8046327
foof F O x x 2 2 x x 195.0081738
o3 O x x x 3 x x x 175.9362562
bn B N x x 1 1 x x 113.5746508
be2 Be x x x 2 x x x 11.05608473
C4H4 C H x x 4 4 x x 814.2222157
C6H6 C H x x 6 6 x x 1280.044705
C8H8 C H x x 8 8 x x 1739.709594
C10H10 C H x x 10 10 x x 2235.988334
C12H12 C H x x 12 12 x x 2761.187032
C20H20 C H x x 20 20 x x 4695.695098
