xxxx x x x x 0 0 0 0 0
t-hono O N H x 2 1 1 x 314.411134
cs2 S C x x 2 1 x x 272.9479505
hnnn N H x x 3 1 x x 338.456222
cs C S x x 1 1 x x 164.1848943
cn C N x x 1 1 x x 176.3765096
so3 O S x x 3 1 x x 337.8231266
ccl2 Cl C x x 2 1 x x 170.4924573
bn3pi B N x x 1 1 x x 110.1433398
so2 O S x x 2 1 x x 253.7687682
no N O x x 1 1 x x 155.3124432
so S O x x 1 1 x x 127.0093383
n2o N O x x 2 1 x x 273.106208
c-hooo O H x x 3 1 x x 234.5605355
s2 S x x x 2 x x x 101.4352648
p4 P x x x 4 x x x 278.8919078
cl2 Cl x x x 2 x x x 55.28308301
o2 O x x x 2 x x x 124.5449563
f2 F x x x 2 x x x 36.87533393
t-hooo O H x x 3 1 x x 233.5551606
s2o S O x x 2 1 x x 198.3131124
p2 P x x x 2 x x x 112.1153089
clf Cl F x x 1 1 x x 61.58210638
no2 O N x x 2 1 x x 231.5768188
clo Cl O x x 1 1 x x 65.63458495
s3 S x x x 3 x x x 153.8903143
cl2o Cl O x x 2 1 x x 97.18269951
s4-c2v S x x x 4 x x x 217.0608925
of O F x x 1 1 x x 55.76839964
c2 C x x x 2 x x x 134.0228214
oclo O Cl x x 2 1 x x 125.2535365
f2o F O x x 2 1 x x 94.24352916
b2 B x x x 2 x x x 63.07478813
fo2 O F x x 2 1 x x 134.0461742
cloo O Cl x x 2 1 x x 124.6553891
foof F O x x 2 2 x x 151.0277668
o3 O x x x 3 x x x 137.0743317
bn B N x x 1 1 x x 106.4822791
be2 Be x x x 2 x x x 3.538913843
