xxxx x x x x 0 0 0 0 0
co C O x x 1 1 x x 269.111508
oxirene C H O x 2 2 1 x 480.7132751
f2co F O C x 2 1 1 x 448.1536951
hocn C N O H 1 1 1 1 434.9090208
hooh H O x x 2 2 x x 282.5966809
t-n2h2 H N x x 2 2 x x 315.4428726
hnco C O N H 1 1 1 1 465.3125719
c-n2h2 H N x x 2 2 x x 310.4059835
cf2 F C x x 2 1 x x 276.6442137
co2 O C x x 2 1 x x 416.5168381
fccf F C x x 2 2 x x 416.5765243
dioxirane H O C x 2 2 1 x 434.5518268
cf C F x x 1 1 x x 145.1552788
ssh S H x x 2 1 x x 174.7343176
hocl O H Cl x 1 1 1 x 175.9559676
nccn N C x x 2 2 x x 539.8314896
n2 N x x x 2 x x x 243.9041064
n2h N H x x 2 1 x x 247.8070052
ocs O C S x 1 1 1 x 360.3233121
sio Si O x x 1 1 x x 196.803434
clcn Cl C N x 1 1 1 x 307.7035351
hoo O H x x 2 1 x x 195.3702199
hcno C H N O 1 1 1 1 401.8360476
honc H O N C 1 1 1 1 377.5540758
hno N H O x 1 1 1 x 223.971039
hof H O F x 1 1 1 x 172.5282326
c-hono O N H x 2 1 1 x 345.5992914
t-hono O N H x 2 1 1 x 346.4347982
cs2 S C x x 2 1 x x 302.8772645
hnnn N H x x 3 1 x x 374.1687276
cs C S x x 1 1 x x 180.168185
cn C N x x 1 1 x x 197.7937984
so3 O S x x 3 1 x x 376.2635866
ccl2 Cl C x x 2 1 x x 195.7007975
bn3pi B N x x 1 1 x x 123.0281329
so2 O S x x 2 1 x x 281.2405278
no N O x x 1 1 x x 172.2684052
so S O x x 1 1 x x 141.5085482
n2o N O x x 2 1 x x 311.3187484
c-hooo O H x x 3 1 x x 271.2920215
s2 S x x x 2 x x x 116.0846193
p4 P x x x 4 x x x 314.2934728
cl2 Cl x x x 2 x x x 66.37324855
o2 O x x x 2 x x x 143.7897152
f2 F x x x 2 x x x 52.86419686
t-hooo O H x x 3 1 x x 272.4642829
s2o S O x x 2 1 x x 229.9954476
p2 P x x x 2 x x x 122.777524
clf Cl F x x 1 1 x x 72.48344935
no2 O N x x 2 1 x x 270.3052041
clo Cl O x x 1 1 x x 81.7363175
s3 S x x x 3 x x x 187.630907
cl2o Cl O x x 2 1 x x 120.5935126
s4-c2v S x x x 4 x x x 263.7127061
of O F x x 1 1 x x 71.99508495
c2 C x x x 2 x x x 154.9104136
oclo O Cl x x 2 1 x x 162.1735203
f2o F O x x 2 1 x x 123.7031683
b2 B x x x 2 x x x 80.08561929
fo2 O F x x 2 1 x x 175.2564959
cloo O Cl x x 2 1 x x 161.97079
foof F O x x 2 2 x x 206.6531488
o3 O x x x 3 x x x 185.3411157
bn B N x x 1 1 x x 118.1800977
be2 Be x x x 2 x x x 10.85771849
