xxxx x x x x 0 0 0 0 0
oxirene C H O x 2 2 1 x 453.7554696
f2co F O C x 2 1 1 x 414.5207224
hocn C N O H 1 1 1 1 406.540649
hooh H O x x 2 2 x x 265.5207662
t-n2h2 H N x x 2 2 x x 297.2780265
hnco C O N H 1 1 1 1 426.8593126
c-n2h2 H N x x 2 2 x x 291.2960212
cf2 F C x x 2 1 x x 258.1393161
co2 O C x x 2 1 x x 374.6714642
fccf F C x x 2 2 x x 384.4681677
dioxirane H O C x 2 2 1 x 404.3444363
cf C F x x 1 1 x x 133.6109543
ssh S H x x 2 1 x x 168.0162834
hocl O H Cl x 1 1 1 x 167.2497079
nccn N C x x 2 2 x x 492.5924982
n2 N x x x 2 x x x 228.1819257
n2h N H x x 2 1 x x 224.5840682
ocs O C S x 1 1 1 x 325.7261361
sio Si O x x 1 1 x x 189.9579038
clcn Cl C N x 1 1 1 x 281.9240807
hoo O H x x 2 1 x x 169.8648635
hcno C H N O 1 1 1 1 354.1143851
honc H O N C 1 1 1 1 350.0309887
hno N H O x 1 1 1 x 201.0319282
hof H O F x 1 1 1 x 153.9206463
c-hono O N H x 2 1 1 x 301.1594939
t-hono O N H x 2 1 1 x 300.529778
cs2 S C x x 2 1 x x 272.9033141
hnnn N H x x 3 1 x x 322.6924996
cs C S x x 1 1 x x 168.2861187
cn C N x x 1 1 x x 169.630086
so3 O S x x 3 1 x x 315.4267879
ccl2 Cl C x x 2 1 x x 172.6852305
bn3pi B N x x 1 1 x x 106.8675422
so2 O S x x 2 1 x x 242.7222678
no N O x x 1 1 x x 148.8960531
so S O x x 1 1 x x 122.9049128
n2o N O x x 2 1 x x 253.5413289
c-hooo O H x x 3 1 x x 215.0136024
s2 S x x x 2 x x x 105.1259481
p4 P x x x 4 x x x 301.8367657
cl2 Cl x x x 2 x x x 61.76909567
o2 O x x x 2 x x x 112.357683
f2 F x x x 2 x x x 30.17664822
t-hooo O H x x 3 1 x x 210.7906505
s2o S O x x 2 1 x x 194.7508954
p2 P x x x 2 x x x 123.6501517
clf Cl F x x 1 1 x x 66.28923504
no2 O N x x 2 1 x x 206.7448822
clo Cl O x x 1 1 x x 61.79327951
s3 S x x x 3 x x x 160.9419534
cl2o Cl O x x 2 1 x x 103.1778973
s4-c2v S x x x 4 x x x 226.661859
of O F x x 1 1 x x 47.67336038
c2 C x x x 2 x x x 117.3044511
oclo O Cl x x 2 1 x x 107.8041583
f2o F O x x 2 1 x x 84.26851299
b2 B x x x 2 x x x 55.91218399
fo2 O F x x 2 1 x x 101.3740771
cloo O Cl x x 2 1 x x 107.3350635
foof F O x x 2 2 x x 117.9677272
o3 O x x x 3 x x x 118.5157582
bn B N x x 1 1 x x 99.22980565
be2 Be x x x 2 x x x -0.24635339
