xxxx x x x x 0 0 0 0 0
cn C N x x 1 1 x x 182.0456145
so3 O S x x 3 1 x x 335.4524718
ccl2 Cl C x x 2 1 x x 174.4234905
bn3pi B N x x 1 1 x x 118.6087626
so2 O S x x 2 1 x x 251.7964705
no N O x x 1 1 x x 158.7806609
so S O x x 1 1 x x 127.0678566
n2o N O x x 2 1 x x 281.0865626
c-hooo O H x x 3 1 x x 243.2372332
s2 S x x x 2 x x x 104.3634967
p4 P x x x 4 x x x 296.4985774
cl2 Cl x x x 2 x x x 55.81337136
o2 O x x x 2 x x x 126.2980776
f2 F x x x 2 x x x 39.37280983
t-hooo O H x x 3 1 x x 243.4856469
s2o S O x x 2 1 x x 203.0186909
p2 P x x x 2 x x x 113.7866968
clf Cl F x x 1 1 x x 59.57983684
no2 O N x x 2 1 x x 239.5898529
clo Cl O x x 1 1 x x 69.61825698
s3 S x x x 3 x x x 163.3725457
cl2o Cl O x x 2 1 x x 102.3789383
s4-c2v S x x x 4 x x x 229.7199161
of O F x x 1 1 x x 59.99828952
c2 C x x x 2 x x x 144.9444399
oclo O Cl x x 2 1 x x 130.2661736
f2o F O x x 2 1 x x 99.74979261
b2 B x x x 2 x x x 73.84690535
fo2 O F x x 2 1 x x 144.4297473
cloo O Cl x x 2 1 x x 135.801068
foof F O x x 2 2 x x 166.9826097
o3 O x x x 3 x x x 151.9962114
bn B N x x 1 1 x x 114.2232534
be2 Be x x x 2 x x x 9.742706898
