xxxx x x x x 0 0 0 0 0
hof H O F x 1 1 1 x 155.4782159
c-hono O N H x 2 1 1 x 312.8137487
t-hono O N H x 2 1 1 x 313.3739717
cs2 S C x x 2 1 x x 284.6908964
hnnn N H x x 3 1 x x 339.2534998
cs C S x x 1 1 x x 170.0510793
cn C N x x 1 1 x x 178.3542115
so3 O S x x 3 1 x x 341.9921357
ccl2 Cl C x x 2 1 x x 177.2164177
bn3pi B N x x 1 1 x x 110.3255016
so2 O S x x 2 1 x x 256.6896218
no N O x x 1 1 x x 155.0563986
so S O x x 1 1 x x 128.3545267
n2o N O x x 2 1 x x 276.0461155
c-hooo O H x x 3 1 x x 233.0728175
s2 S x x x 2 x x x 107.9653363
p4 P x x x 4 x x x 298.6877942
cl2 Cl x x x 2 x x x 59.65437671
o2 O x x x 2 x x x 125.0844087
f2 F x x x 2 x x x 34.84936468
t-hooo O H x x 3 1 x x 232.5025242
s2o S O x x 2 1 x x 207.4301246
p2 P x x x 2 x x x 120.6486121
clf Cl F x x 1 1 x x 61.3129851
no2 O N x x 2 1 x x 233.242331
clo Cl O x x 1 1 x x 67.45640513
s3 S x x x 3 x x x 169.1842207
cl2o Cl O x x 2 1 x x 99.48908489
s4-c2v S x x x 4 x x x 234.0932179
of O F x x 1 1 x x 54.30968148
c2 C x x x 2 x x x 136.3418911
oclo O Cl x x 2 1 x x 128.4636706
f2o F O x x 2 1 x x 91.31625059
b2 B x x x 2 x x x 60.52029501
fo2 O F x x 2 1 x x 133.1604316
cloo O Cl x x 2 1 x x 126.9717516
foof F O x x 2 2 x x 148.7457016
o3 O x x x 3 x x x 142.657216
bn B N x x 1 1 x x 105.6275396
be2 Be x x x 2 x x x 5.103078472
C4H4 C H x x 4 4 x x 798.2378802
C6H6 C H x x 6 6 x x 1259.48998
C8H8 C H x x 8 8 x x 1713.195037
C10H10 C H x x 10 10 x x 2202.338211
C12H12 C H x x 12 12 x x 2719.019009
C20H20 C H x x 20 20 x x 4625.956453
