xxxx x x x x 0 0 0 0 0
hooh H O x x 2 2 x x 263.7644029
t-n2h2 H N x x 2 2 x x 292.7516184
hnco C O N H 1 1 1 1 433.9332733
c-n2h2 H N x x 2 2 x x 286.8104008
cf2 F C x x 2 1 x x 258.9243688
co2 O C x x 2 1 x x 386.8766217
fccf F C x x 2 2 x x 386.9654818
dioxirane H O C x 2 2 1 x 403.510752
cf C F x x 1 1 x x 134.0415962
ssh S H x x 2 1 x x 168.1007782
hocl O H Cl x 1 1 1 x 164.2312599
nccn N C x x 2 2 x x 495.503643
n2 N x x x 2 x x x 225.2216874
n2h N H x x 2 1 x x 223.4010985
ocs O C S x 1 1 1 x 334.9730639
sio Si O x x 1 1 x x 192.1023379
clcn Cl C N x 1 1 1 x 282.6833392
hoo O H x x 2 1 x x 172.4642919
hcno C H N O 1 1 1 1 361.1587351
honc H O N C 1 1 1 1 347.5385515
hno N H O x 1 1 1 x 199.2523268
hof H O F x 1 1 1 x 152.4049435
c-hono O N H x 2 1 1 x 305.5672404
t-hono O N H x 2 1 1 x 305.5739444
cs2 S C x x 2 1 x x 281.5591485
hnnn N H x x 3 1 x x 328.1242255
cs C S x x 1 1 x x 169.3088889
cn C N x x 1 1 x x 172.4734057
so3 O S x x 3 1 x x 335.6811903
ccl2 Cl C x x 2 1 x x 174.8906213
bn3pi B N x x 1 1 x x 104.2196775
so2 O S x x 2 1 x x 252.1559105
no N O x x 1 1 x x 149.5522476
so S O x x 1 1 x x 127.1167589
n2o N O x x 2 1 x x 264.7850788
c-hooo O H x x 3 1 x x 223.5529544
s2 S x x x 2 x x x 108.9699349
p4 P x x x 4 x x x 307.3751052
cl2 Cl x x x 2 x x x 59.5802228
o2 O x x x 2 x x x 119.627735
f2 F x x x 2 x x x 29.54602173
t-hooo O H x x 3 1 x x 221.5772909
s2o S O x x 2 1 x x 203.7794289
p2 P x x x 2 x x x 122.6731122
clf Cl F x x 1 1 x x 62.19281648
no2 O N x x 2 1 x x 221.2561185
clo Cl O x x 1 1 x x 64.0920557
s3 S x x x 3 x x x 167.1210389
cl2o Cl O x x 2 1 x x 99.27032594
s4-c2v S x x x 4 x x x 233.7169478
of O F x x 1 1 x x 49.65595688
c2 C x x x 2 x x x 130.1944117
oclo O Cl x x 2 1 x x 121.4645697
f2o F O x x 2 1 x x 84.9624885
b2 B x x x 2 x x x 62.40634718
fo2 O F x x 2 1 x x 120.7805645
cloo O Cl x x 2 1 x x 117.8768791
foof F O x x 2 2 x x 132.3644289
o3 O x x x 3 x x x 129.4436428
bn B N x x 1 1 x x 99.94673042
be2 Be x x x 2 x x x 2.276587586
