xxxx x x x x 0 0 0 0 0
p4 P x x x 4 x x x 290.578
cl2 Cl x x x 2 x x x 59.75
o2 O x x x 2 x x x 120.824
f2 F x x x 2 x x x 39.042
t-hooo O H x x 3 1 x x 233.297
s2o S O x x 2 1 x x 208.781
p2 P x x x 2 x x x 117.593
clf Cl F x x 1 1 x x 62.8
no2 O N x x 2 1 x x 227.882
clo Cl O x x 1 1 x x 65.447
s3 S x x x 3 x x x 168.364
cl2o Cl O x x 2 1 x x 101.457
s4-c2v S x x x 4 x x x 234.348
of O F x x 1 1 x x 53.075
c2 C x x x 2 x x x 147.023
oclo O Cl x x 2 1 x x 128.12
f2o F O x x 2 1 x x 93.78
b2 B x x x 2 x x x 67.459
fo2 O F x x 2 1 x x 134.721
cloo O Cl x x 2 1 x x 126.385
foof F O x x 2 2 x x 152.369
o3 O x x x 3 x x x 147.428
bn B N x x 1 1 x x 105.239
be2 Be x x x 2 x x x 2.669
