xxxx x x x x 0 0 0 0 0
s4-c2v S x x x 4 x x x 229.6423806
of O F x x 1 1 x x 59.99804286
c2 C x x x 2 x x x 144.9444116
oclo O Cl x x 2 1 x x 130.2439007
f2o F O x x 2 1 x x 99.73679868
b2 B x x x 2 x x x 73.84681733
fo2 O F x x 2 1 x x 144.4087097
cloo O Cl x x 2 1 x x 135.7686092
foof F O x x 2 2 x x 166.8835892
o3 O x x x 3 x x x 151.9893292
bn B N x x 1 1 x x 114.2231888
be2 Be x x x 2 x x x 9.72871527
C4H4 C H x x 4 4 x x 794.9693447
C6H6 C H x x 6 6 x x 1261.685983
C8H8 C H x x 8 8 x x 1720.938195
C10H10 C H x x 10 10 x x 2210.287349
C12H12 C H x x 12 12 x x 2725.156127
C20H20 C H x x 20 20 x x 4631.984755
