xxxx x x x x 0 0 0 0 0
bn3pi B N x x 1 1 x x 109.2548133
so2 O S x x 2 1 x x 257.054296
no N O x x 1 1 x x 155.5994722
so S O x x 1 1 x x 129.4826591
n2o N O x x 2 1 x x 280.8601834
c-hooo O H x x 3 1 x x 245.7025243
s2 S x x x 2 x x x 104.5058914
p4 P x x x 4 x x x 272.1126708
cl2 Cl x x x 2 x x x 56.57021988
o2 O x x x 2 x x x 130.787247
f2 F x x x 2 x x x 45.37914392
t-hooo O H x x 3 1 x x 247.332771
s2o S O x x 2 1 x x 205.8627777
p2 P x x x 2 x x x 112.0985494
clf Cl F x x 1 1 x x 64.94921072
no2 O N x x 2 1 x x 241.3866609
clo Cl O x x 1 1 x x 69.86829892
s3 S x x x 3 x x x 163.6429727
cl2o Cl O x x 2 1 x x 100.2861623
s4-c2v S x x x 4 x x x 226.7254231
of O F x x 1 1 x x 61.44634162
c2 C x x x 2 x x x 142.5740422
oclo O Cl x x 2 1 x x 137.8100359
f2o F O x x 2 1 x x 105.6840833
b2 B x x x 2 x x x 70.14154184
fo2 O F x x 2 1 x x 153.4035624
cloo O Cl x x 2 1 x x 140.2853508
foof F O x x 2 2 x x 177.445915
o3 O x x x 3 x x x 157.5025312
bn B N x x 1 1 x x 102.8213916
be2 Be x x x 2 x x x 6.213429892
C4H4 C H x x 4 4 x x 796.9718709
C6H6 C H x x 6 6 x x 1242.424291
C8H8 C H x x 8 8 x x 1682.673212
C10H10 C H x x 10 10 x x 2164.026918
C12H12 C H x x 12 12 x x 2673.305962
C20H20 C H x x 20 20 x x 4543.116948
