xxxx x x x x 0 0 0 0 0
hocn C N O H 1 1 1 1 416.4154892
hooh H O x x 2 2 x x 271.2819857
t-n2h2 H N x x 2 2 x x 298.4991058
hnco C O N H 1 1 1 1 447.24889
c-n2h2 H N x x 2 2 x x 293.4456244
cf2 F C x x 2 1 x x 269.9478768
co2 O C x x 2 1 x x 403.0221988
fccf F C x x 2 2 x x 403.1140951
dioxirane H O C x 2 2 1 x 416.6559836
cf C F x x 1 1 x x 141.1311247
ssh S H x x 2 1 x x 162.7507036
hocl O H Cl x 1 1 1 x 166.7362356
nccn N C x x 2 2 x x 512.151076
n2 N x x x 2 x x x 228.4676402
n2h N H x x 2 1 x x 230.9950594
ocs O C S x 1 1 1 x 344.7460857
sio Si O x x 1 1 x x 189.778018
clcn Cl C N x 1 1 1 x 290.5906384
hoo O H x x 2 1 x x 184.4281207
hcno C H N O 1 1 1 1 382.7723183
honc H O N C 1 1 1 1 358.5531794
hno N H O x 1 1 1 x 210.439622
hof H O F x 1 1 1 x 164.5774813
c-hono O N H x 2 1 1 x 324.9637335
t-hono O N H x 2 1 1 x 325.9622603
cs2 S C x x 2 1 x x 285.3837511
hnnn N H x x 3 1 x x 347.6956667
cs C S x x 1 1 x x 171.6653779
cn C N x x 1 1 x x 186.5625725
so3 O S x x 3 1 x x 353.4291966
ccl2 Cl C x x 2 1 x x 182.8231515
bn3pi B N x x 1 1 x x 111.7937782
so2 O S x x 2 1 x x 264.2114983
no N O x x 1 1 x x 159.4790055
so S O x x 1 1 x x 132.8057461
n2o N O x x 2 1 x x 289.317341
c-hooo O H x x 3 1 x x 252.0019371
s2 S x x x 2 x x x 106.1793174
p4 P x x x 4 x x x 273.8143264
cl2 Cl x x x 2 x x x 58.77524026
o2 O x x x 2 x x x 136.2225674
f2 F x x x 2 x x x 47.66789308
t-hooo O H x x 3 1 x x 253.5575909
s2o S O x x 2 1 x x 210.7482633
p2 P x x x 2 x x x 108.3385898
clf Cl F x x 1 1 x x 67.23114036
no2 O N x x 2 1 x x 250.7045477
clo Cl O x x 1 1 x x 72.86929665
s3 S x x x 3 x x x 166.1310939
cl2o Cl O x x 2 1 x x 104.6020458
s4-c2v S x x x 4 x x x 230.095538
of O F x x 1 1 x x 64.15267363
c2 C x x x 2 x x x 146.4289538
oclo O Cl x x 2 1 x x 146.5199721
f2o F O x x 2 1 x x 110.8806756
b2 B x x x 2 x x x 74.9302881
fo2 O F x x 2 1 x x 160.4146216
cloo O Cl x x 2 1 x x 146.0071637
foof F O x x 2 2 x x 186.062868
o3 O x x x 3 x x x 166.2633566
bn B N x x 1 1 x x 105.3368247
be2 Be x x x 2 x x x 6.988887935
