xxxx x x x x 0 0 0 0 0
ketene C H O x 2 2 1 x 534.3505043
sif F Si x x 1 1 x x 143.9981924
formic H O C x 2 2 1 x 501.1918807
hcnh H C N x 2 1 1 x 334.6016679
glyoxal C H O x 2 2 2 x 632.757229
hcof C O H F 1 1 1 1 402.951727
nh2cl H N Cl x 2 1 1 x 247.019383
cf4 F C x x 4 1 x x 480.745985
hccf C H F x 2 1 1 x 400.0699722
hcn H C N x 1 1 1 x 311.2971458
hnc H N C x 1 1 1 x 298.5705127
cch C H x x 2 1 x x 266.0898552
hco O C H x 1 1 1 x 278.0955941
co C O x x 1 1 x x 259.009281
oxirene C H O x 2 2 1 x 456.5284463
f2co F O C x 2 1 1 x 421.9354999
hocn C N O H 1 1 1 1 410.6983235
hooh H O x x 2 2 x x 266.3520193
t-n2h2 H N x x 2 2 x x 293.6570794
hnco C O N H 1 1 1 1 435.6161685
c-n2h2 H N x x 2 2 x x 288.0232917
cf2 F C x x 2 1 x x 259.1258598
co2 O C x x 2 1 x x 389.7919218
fccf F C x x 2 2 x x 390.6548234
dioxirane H O C x 2 2 1 x 408.1854272
cf C F x x 1 1 x x 133.5063772
ssh S H x x 2 1 x x 165.4483319
hocl O H Cl x 1 1 1 x 165.4312112
nccn N C x x 2 2 x x 499.664262
n2 N x x x 2 x x x 226.5254591
n2h N H x x 2 1 x x 223.7995559
ocs O C S x 1 1 1 x 336.1516851
sio Si O x x 1 1 x x 190.8115768
clcn Cl C N x 1 1 1 x 285.1049713
hoo O H x x 2 1 x x 174.3851932
hcno C H N O 1 1 1 1 364.1194623
honc H O N C 1 1 1 1 352.180897
hno N H O x 1 1 1 x 202.2336967
hof H O F x 1 1 1 x 154.9117471
c-hono O N H x 2 1 1 x 308.7726682
t-hono O N H x 2 1 1 x 308.7495456
cs2 S C x x 2 1 x x 280.3037575
hnnn N H x x 3 1 x x 330.5623257
cs C S x x 1 1 x x 169.015535
cn C N x x 1 1 x x 176.5144214
so3 O S x x 3 1 x x 337.6374924
ccl2 Cl C x x 2 1 x x 176.40125
bn3pi B N x x 1 1 x x 110.4947052
so2 O S x x 2 1 x x 253.02435
no N O x x 1 1 x x 151.2589373
so S O x x 1 1 x x 125.7334485
n2o N O x x 2 1 x x 267.9589606
c-hooo O H x x 3 1 x x 227.3618674
s2 S x x x 2 x x x 105.2922452
p4 P x x x 4 x x x 307.6537423
cl2 Cl x x x 2 x x x 60.15374951
o2 O x x x 2 x x x 121.4217419
f2 F x x x 2 x x x 32.78045806
t-hooo O H x x 3 1 x x 225.241799
s2o S O x x 2 1 x x 202.3656984
p2 P x x x 2 x x x 120.2438083
clf Cl F x x 1 1 x x 62.41336833
no2 O N x x 2 1 x x 223.6995339
clo Cl O x x 1 1 x x 64.77384284
s3 S x x x 3 x x x 163.6771379
cl2o Cl O x x 2 1 x x 101.2721148
s4-c2v S x x x 4 x x x 228.3323587
of O F x x 1 1 x x 50.76743906
c2 C x x x 2 x x x 129.5118375
oclo O Cl x x 2 1 x x 121.7695887
f2o F O x x 2 1 x x 88.50261405
b2 B x x x 2 x x x 60.38879059
fo2 O F x x 2 1 x x 123.4012735
cloo O Cl x x 2 1 x x 120.0831633
foof F O x x 2 2 x x 137.5616257
o3 O x x x 3 x x x 134.1427315
bn B N x x 1 1 x x 104.2867095
be2 Be x x x 2 x x x 2.270948441
