xxxx x x x x 0 0 0 0 0
nh N H x x 1 1 x x 84.5148966
ch2nh2 H C N x 4 1 1 x 485.1606472
bhf2 F B H x 2 1 1 x 412.7382027
h2o H O x x 2 1 x x 228.3262244
hf F H x x 1 1 x x 138.5885035
ch2ch H C x x 3 2 x x 445.6051791
oh O H x x 1 1 x x 106.3046477
propyne H C x x 4 3 x x 702.6558621
acetaldehyde H C O x 4 2 1 x 677.1599989
allene H C x x 4 3 x x 701.3991388
sif4 F Si x x 4 1 x x 571.6500925
bf3 F B x x 3 1 x x 473.1563491
c2h3f H C F x 3 2 1 x 573.3981161
oxirane H C O x 4 2 1 x 654.9157129
ch2f2 H F C x 2 2 1 x 439.4995971
alf3 F Al x x 3 1 x x 428.2653295
bef2 F Be x x 2 1 x x 311.4316744
ch2c C H x x 2 2 x x 354.6334114
n2h4 H N x x 4 2 x x 437.7932242
ch2nh H C N x 3 1 1 x 435.5627699
alf Al F x x 1 1 x x 159.8782904
acetic H C O x 4 2 2 x 805.1612388
c2h2 C H x x 2 2 x x 399.6011963
h2co H O C x 2 1 1 x 371.3375144
h2cn H C N x 2 1 1 x 343.1883768
bf F B x x 1 1 x x 180.7840764
becl2 Cl Be x x 2 1 x x 226.6967886
t-hcoh H C O x 2 1 1 x 318.8570785
alcl3 Cl Al x x 3 1 x x 308.2721405
c-hcoh H C O x 2 1 1 x 313.4565976
alcl Al Cl x x 1 1 x x 116.8227909
ketene C H O x 2 2 1 x 533.3211343
sif F Si x x 1 1 x x 141.3380567
formic H O C x 2 2 1 x 500.5775843
hcnh H C N x 2 1 1 x 335.1018978
glyoxal C H O x 2 2 2 x 633.057931
hcof C O H F 1 1 1 1 404.1190236
nh2cl H N Cl x 2 1 1 x 243.9197587
cf4 F C x x 4 1 x x 485.1656107
hccf C H F x 2 1 1 x 397.8447714
hcn H C N x 1 1 1 x 307.5177877
hnc H N C x 1 1 1 x 294.708882
cch C H x x 2 1 x x 262.2117718
hco O C H x 1 1 1 x 279.2362142
co C O x x 1 1 x x 255.6549075
oxirene C H O x 2 2 1 x 454.3342163
f2co F O C x 2 1 1 x 424.7878166
hocn C N O H 1 1 1 1 407.1112333
hooh H O x x 2 2 x x 263.7965808
t-n2h2 H N x x 2 2 x x 292.7779398
hnco C O N H 1 1 1 1 434.8984167
c-n2h2 H N x x 2 2 x x 286.6399031
cf2 F C x x 2 1 x x 260.0048132
co2 O C x x 2 1 x x 389.8275201
fccf F C x x 2 2 x x 390.3623139
dioxirane H O C x 2 2 1 x 406.9125428
cf C F x x 1 1 x x 135.4927178
ssh S H x x 2 1 x x 157.8317178
hocl O H Cl x 1 1 1 x 160.700563
nccn N C x x 2 2 x x 493.9515678
n2 N x x x 2 x x x 224.1698344
n2h N H x x 2 1 x x 225.0345199
ocs O C S x 1 1 1 x 329.2704376
sio Si O x x 1 1 x x 183.0773048
clcn Cl C N x 1 1 1 x 280.4250619
hoo O H x x 2 1 x x 176.1017787
hcno C H N O 1 1 1 1 361.7819754
honc H O N C 1 1 1 1 348.238736
hno N H O x 1 1 1 x 202.2779598
hof H O F x 1 1 1 x 154.3471676
c-hono O N H x 2 1 1 x 309.4442569
t-hono O N H x 2 1 1 x 309.4442473
cs2 S C x x 2 1 x x 264.7630591
hnnn N H x x 3 1 x x 328.1100506
cs C S x x 1 1 x x 157.9790023
cn C N x x 1 1 x x 171.927464
so3 O S x x 3 1 x x 339.0970661
ccl2 Cl C x x 2 1 x x 168.3786977
bn3pi B N x x 1 1 x x 108.2763348
so2 O S x x 2 1 x x 250.6128368
no N O x x 1 1 x x 153.7670268
so S O x x 1 1 x x 124.1617508
n2o N O x x 2 1 x x 267.8150197
c-hooo O H x x 3 1 x x 228.77605
s2 S x x x 2 x x x 96.53392296
p4 P x x x 4 x x x 272.2986647
cl2 Cl x x x 2 x x x 53.79332818
o2 O x x x 2 x x x 124.9727317
f2 F x x x 2 x x x 34.55051814
t-hooo O H x x 3 1 x x 226.5940565
s2o S O x x 2 1 x x 190.4319337
p2 P x x x 2 x x x 97.49604727
clf Cl F x x 1 1 x x 59.97269076
no2 O N x x 2 1 x x 228.85383
clo Cl O x x 1 1 x x 62.84795469
s3 S x x x 3 x x x 146.0941337
cl2o Cl O x x 2 1 x x 92.85289541
s4-c2v S x x x 4 x x x 207.1884213
of O F x x 1 1 x x 54.34074245
c2 C x x x 2 x x x 131.0845512
oclo O Cl x x 2 1 x x 123.0462769
f2o F O x x 2 1 x x 90.67930752
b2 B x x x 2 x x x 69.73358808
fo2 O F x x 2 1 x x 129.4788518
cloo O Cl x x 2 1 x x 114.1584738
foof F O x x 2 2 x x 142.8811162
o3 O x x x 3 x x x 139.8216838
bn B N x x 1 1 x x 104.4773376
be2 Be x x x 2 x x x 6.575250375
