xxxx x x x x 0 0 0 0 0
hoo O H x x 2 1 x x 235.4479112
hcno C H N O 1 1 1 1 463.8145175
honc H O N C 1 1 1 1 436.3076892
hno N H O x 1 1 1 x 260.8471948
hof H O F x 1 1 1 x 211.1795826
c-hono O N H x 2 1 1 x 408.704983
t-hono O N H x 2 1 1 x 408.9412686
cs2 S C x x 2 1 x x 343.8151547
hnnn N H x x 3 1 x x 428.8261181
cs C S x x 1 1 x x 202.1324449
cn C N x x 1 1 x x 219.5780637
so3 O S x x 3 1 x x 455.8381167
ccl2 Cl C x x 2 1 x x 228.2005694
bn3pi B N x x 1 1 x x 136.9073901
so2 O S x x 2 1 x x 335.9585733
no N O x x 1 1 x x 198.7803017
so S O x x 1 1 x x 167.5673954
n2o N O x x 2 1 x x 361.8746829
c-hooo O H x x 3 1 x x 334.5545035
s2 S x x x 2 x x x 135.4375297
p4 P x x x 4 x x x 366.8838762
cl2 Cl x x x 2 x x x 83.31225346
o2 O x x x 2 x x x 174.8193803
f2 F x x x 2 x x x 77.76150014
t-hooo O H x x 3 1 x x 334.7443222
s2o S O x x 2 1 x x 276.0899828
p2 P x x x 2 x x x 144.0857703
clf Cl F x x 1 1 x x 95.20573444
no2 O N x x 2 1 x x 323.6388945
clo Cl O x x 1 1 x x 104.5066193
s3 S x x x 3 x x x 225.2706325
cl2o Cl O x x 2 1 x x 159.167979
s4-c2v S x x x 4 x x x 317.423136
of O F x x 1 1 x x 96.92383512
c2 C x x x 2 x x x 172.5851246
oclo O Cl x x 2 1 x x 212.7427882
f2o F O x x 2 1 x x 170.9765162
b2 B x x x 2 x x x 88.67197682
fo2 O F x x 2 1 x x 223.9823549
cloo O Cl x x 2 1 x x 205.0755933
foof F O x x 2 2 x x 275.817723
o3 O x x x 3 x x x 241.9735561
bn B N x x 1 1 x x 135.4070322
be2 Be x x x 2 x x x 12.60127542
C4H4 C H x x 4 4 x x 937.7458452
C6H6 C H x x 6 6 x x 1467.584335
C8H8 C H x x 8 8 x x 1990.606173
C10H10 C H x x 10 10 x x 2552.740251
C12H12 C H x x 12 12 x x 3146.683955
C20H20 C H x x 20 20 x x 5335.800868
