xxxx x x x x 0 0 0 0 0
ketene C H O x 2 2 1 x 531.2437328
sif F Si x x 1 1 x x 140.3307305
formic H O C x 2 2 1 x 498.2727115
hcnh H C N x 2 1 1 x 336.5277252
glyoxal C H O x 2 2 2 x 629.8880989
hcof C O H F 1 1 1 1 399.6283429
nh2cl H N Cl x 2 1 1 x 250.1415841
cf4 F C x x 4 1 x x 471.3584741
hccf C H F x 2 1 1 x 395.7018704
hcn H C N x 1 1 1 x 311.83951
hnc H N C x 1 1 1 x 299.9630156
cch C H x x 2 1 x x 258.6699882
hco O C H x 1 1 1 x 277.7871302
co C O x x 1 1 x x 257.580042
oxirene C H O x 2 2 1 x 454.2881529
f2co F O C x 2 1 1 x 415.8133271
hocn C N O H 1 1 1 1 409.6771196
hooh H O x x 2 2 x x 266.2325971
t-n2h2 H N x x 2 2 x x 299.1882585
hnco C O N H 1 1 1 1 434.8921291
c-n2h2 H N x x 2 2 x x 293.5913682
cf2 F C x x 2 1 x x 256.5063833
co2 O C x x 2 1 x x 386.2455785
fccf F C x x 2 2 x x 384.8865192
dioxirane H O C x 2 2 1 x 406.015878
cf C F x x 1 1 x x 133.0055372
ssh S H x x 2 1 x x 167.3297906
hocl O H Cl x 1 1 1 x 165.5987639
nccn N C x x 2 2 x x 499.0996736
n2 N x x x 2 x x x 230.0331949
n2h N H x x 2 1 x x 228.9837747
ocs O C S x 1 1 1 x 333.0240448
sio Si O x x 1 1 x x 186.6941596
clcn Cl C N x 1 1 1 x 284.7320456
hoo O H x x 2 1 x x 175.1735689
hcno C H N O 1 1 1 1 364.8126379
honc H O N C 1 1 1 1 353.0369309
hno N H O x 1 1 1 x 205.8762569
hof H O F x 1 1 1 x 154.3404208
c-hono O N H x 2 1 1 x 310.0882909
t-hono O N H x 2 1 1 x 309.8938538
cs2 S C x x 2 1 x x 277.7399123
hnnn N H x x 3 1 x x 336.1882853
cs C S x x 1 1 x x 168.8715017
cn C N x x 1 1 x x 173.3269522
so3 O S x x 3 1 x x 331.8370188
ccl2 Cl C x x 2 1 x x 176.6131416
bn3pi B N x x 1 1 x x 103.1540491
so2 O S x x 2 1 x x 250.222205
no N O x x 1 1 x x 153.9997611
so S O x x 1 1 x x 125.2664362
n2o N O x x 2 1 x x 271.0167115
c-hooo O H x x 3 1 x x 226.4334012
s2 S x x x 2 x x x 105.6902377
p4 P x x x 4 x x x 290.0126605
cl2 Cl x x x 2 x x x 61.15926224
o2 O x x x 2 x x x 120.8755811
f2 F x x x 2 x x x 31.67522499
t-hooo O H x x 3 1 x x 224.1452301
s2o S O x x 2 1 x x 201.0248367
p2 P x x x 2 x x x 113.1233367
clf Cl F x x 1 1 x x 62.03941077
no2 O N x x 2 1 x x 225.288165
clo Cl O x x 1 1 x x 65.5832184
s3 S x x x 3 x x x 163.9494995
cl2o Cl O x x 2 1 x x 101.0864865
s4-c2v S x x x 4 x x x 229.2514201
of O F x x 1 1 x x 50.66227987
c2 C x x x 2 x x x 127.0297856
oclo O Cl x x 2 1 x x 119.7776669
f2o F O x x 2 1 x x 86.04963652
b2 B x x x 2 x x x 60.38828556
fo2 O F x x 2 1 x x 121.7140114
cloo O Cl x x 2 1 x x 118.9705903
foof F O x x 2 2 x x 133.7942935
o3 O x x x 3 x x x 134.5683667
bn B N x x 1 1 x x 98.37570573
be2 Be x x x 2 x x x 2.359598245
