xxxx x x x x 0 0 0 0 0
s2 S x x x 2 x x x 103.5009865
p4 P x x x 4 x x x 279.8222711
cl2 Cl x x x 2 x x x 55.63291464
o2 O x x x 2 x x x 123.7474712
f2 F x x x 2 x x x 36.86036716
t-hooo O H x x 3 1 x x 234.973077
s2o S O x x 2 1 x x 201.0836884
p2 P x x x 2 x x x 116.031433
clf Cl F x x 1 1 x x 60.78135775
no2 O N x x 2 1 x x 232.8349655
clo Cl O x x 1 1 x x 66.34436588
s3 S x x x 3 x x x 160.3993719
cl2o Cl O x x 2 1 x x 96.84344465
s4-c2v S x x x 4 x x x 222.2259169
of O F x x 1 1 x x 55.42726152
c2 C x x x 2 x x x 137.2374924
oclo O Cl x x 2 1 x x 126.2034422
f2o F O x x 2 1 x x 93.56158776
b2 B x x x 2 x x x 59.97087327
fo2 O F x x 2 1 x x 136.1825517
cloo O Cl x x 2 1 x x 127.412006
foof F O x x 2 2 x x 153.9180174
o3 O x x x 3 x x x 140.3785376
bn B N x x 1 1 x x 101.6741826
be2 Be x x x 2 x x x 4.569173859
