xxxx x x x x 0 0 0 0 0
acetaldehyde H C O x 4 2 1 x 675.7887135
allene H C x x 4 3 x x 703.9272667
sif4 F Si x x 4 1 x x 569.2392933
bf3 F B x x 3 1 x x 472.5185841
c2h3f H C F x 3 2 1 x 574.0771261
oxirane H C O x 4 2 1 x 649.368202
ch2f2 H F C x 2 2 1 x 439.0413863
alf3 F Al x x 3 1 x x 426.1595282
bef2 F Be x x 2 1 x x 310.6467724
ch2c C H x x 2 2 x x 359.5020056
n2h4 H N x x 4 2 x x 436.3343901
ch2nh H C N x 3 1 1 x 437.7576293
alf Al F x x 1 1 x x 162.6739884
acetic H C O x 4 2 2 x 801.9232554
c2h2 C H x x 2 2 x x 402.1639375
h2co H O C x 2 1 1 x 373.8550608
h2cn H C N x 2 1 1 x 345.5443432
bf F B x x 1 1 x x 183.480197
becl2 Cl Be x x 2 1 x x 227.3827349
t-hcoh H C O x 2 1 1 x 321.6667668
alcl3 Cl Al x x 3 1 x x 307.7859258
c-hcoh H C O x 2 1 1 x 316.9717007
alcl Al Cl x x 1 1 x x 121.5447575
ketene C H O x 2 2 1 x 537.135994
sif F Si x x 1 1 x x 143.8252609
formic H O C x 2 2 1 x 502.2910596
hcnh H C N x 2 1 1 x 338.4997322
glyoxal C H O x 2 2 2 x 636.5565327
hcof C O H F 1 1 1 1 406.8509559
nh2cl H N Cl x 2 1 1 x 247.4659193
cf4 F C x x 4 1 x x 483.7830418
hccf C H F x 2 1 1 x 400.479952
hcn H C N x 1 1 1 x 311.3856575
hnc H N C x 1 1 1 x 298.1994248
cch C H x x 2 1 x x 262.5812349
hco O C H x 1 1 1 x 281.8914066
co C O x x 1 1 x x 258.6573947
oxirene C H O x 2 2 1 x 456.2152633
f2co F O C x 2 1 1 x 426.9928128
hocn C N O H 1 1 1 1 410.9350878
hooh H O x x 2 2 x x 267.281883
t-n2h2 H N x x 2 2 x x 296.2452132
hnco C O N H 1 1 1 1 440.3889405
c-n2h2 H N x x 2 2 x x 290.8861624
cf2 F C x x 2 1 x x 264.1567419
co2 O C x x 2 1 x x 394.8103384
fccf F C x x 2 2 x x 392.9685698
dioxirane H O C x 2 2 1 x 410.1729076
cf C F x x 1 1 x x 137.7533762
ssh S H x x 2 1 x x 166.3625685
hocl O H Cl x 1 1 1 x 165.5697071
nccn N C x x 2 2 x x 504.7243979
n2 N x x x 2 x x x 226.2154537
n2h N H x x 2 1 x x 228.1742621
ocs O C S x 1 1 1 x 340.6666501
sio Si O x x 1 1 x x 190.3788073
clcn Cl C N x 1 1 1 x 286.7957905
hoo O H x x 2 1 x x 179.58928
hcno C H N O 1 1 1 1 372.2258459
honc H O N C 1 1 1 1 353.5021091
hno N H O x 1 1 1 x 205.831117
hof H O F x 1 1 1 x 159.6454887
c-hono O N H x 2 1 1 x 316.2930354
t-hono O N H x 2 1 1 x 316.9253896
cs2 S C x x 2 1 x x 284.7504702
hnnn N H x x 3 1 x x 339.4055704
cs C S x x 1 1 x x 170.3563668
cn C N x x 1 1 x x 180.1120497
so3 O S x x 3 1 x x 346.8280053
ccl2 Cl C x x 2 1 x x 181.5554129
bn3pi B N x x 1 1 x x 110.2056628
so2 O S x x 2 1 x x 260.1202775
no N O x x 1 1 x x 155.3154205
so S O x x 1 1 x x 130.6332061
n2o N O x x 2 1 x x 278.0719246
c-hooo O H x x 3 1 x x 240.470235
s2 S x x x 2 x x x 107.7770781
p4 P x x x 4 x x x 285.5149161
cl2 Cl x x x 2 x x x 60.8592288
o2 O x x x 2 x x x 128.585095
f2 F x x x 2 x x x 41.66453975
t-hooo O H x x 3 1 x x 240.619977
s2o S O x x 2 1 x x 209.2808783
p2 P x x x 2 x x x 115.5200892
clf Cl F x x 1 1 x x 65.17463899
no2 O N x x 2 1 x x 238.2571922
clo Cl O x x 1 1 x x 70.09743219
s3 S x x x 3 x x x 168.9059823
cl2o Cl O x x 2 1 x x 104.2364804
s4-c2v S x x x 4 x x x 235.3289054
of O F x x 1 1 x x 59.1983979
c2 C x x x 2 x x x 139.5188727
oclo O Cl x x 2 1 x x 135.4439047
f2o F O x x 2 1 x x 101.5933385
b2 B x x x 2 x x x 67.72219829
fo2 O F x x 2 1 x x 144.6446817
cloo O Cl x x 2 1 x x 135.3767224
foof F O x x 2 2 x x 166.2365896
o3 O x x x 3 x x x 150.7053818
bn B N x x 1 1 x x 101.1731378
be2 Be x x x 2 x x x 6.192770899
