xxxx x x x x 0 0 0 0 0
hco O C H x 1 1 1 x 284.5068512
co C O x x 1 1 x x 259.7375665
oxirene C H O x 2 2 1 x 459.3770587
f2co F O C x 2 1 1 x 428.532345
hocn C N O H 1 1 1 1 411.2985579
hooh H O x x 2 2 x x 269.2938992
t-n2h2 H N x x 2 2 x x 295.1214104
hnco C O N H 1 1 1 1 442.2462085
c-n2h2 H N x x 2 2 x x 290.0817647
cf2 F C x x 2 1 x x 265.2224729
co2 O C x x 2 1 x x 399.2982984
fccf F C x x 2 2 x x 395.7757839
dioxirane H O C x 2 2 1 x 412.489804
cf C F x x 1 1 x x 138.5456309
ssh S H x x 2 1 x x 163.2574231
hocl O H Cl x 1 1 1 x 165.4557542
nccn N C x x 2 2 x x 503.6995828
n2 N x x x 2 x x x 225.4542061
n2h N H x x 2 1 x x 227.5859018
ocs O C S x 1 1 1 x 342.1926804
sio Si O x x 1 1 x x 187.6312675
clcn Cl C N x 1 1 1 x 286.3282751
hoo O H x x 2 1 x x 182.6797782
hcno C H N O 1 1 1 1 377.8141329
honc H O N C 1 1 1 1 353.5582708
hno N H O x 1 1 1 x 208.2354622
hof H O F x 1 1 1 x 162.6503713
c-hono O N H x 2 1 1 x 320.6078116
t-hono O N H x 2 1 1 x 321.6817135
cs2 S C x x 2 1 x x 283.9548348
hnnn N H x x 3 1 x x 341.9674009
cs C S x x 1 1 x x 170.6617398
cn C N x x 1 1 x x 183.2463391
so3 O S x x 3 1 x x 349.627822
ccl2 Cl C x x 2 1 x x 179.9151398
bn3pi B N x x 1 1 x x 108.5597859
so2 O S x x 2 1 x x 261.9110003
no N O x x 1 1 x x 157.3519033
so S O x x 1 1 x x 131.6288973
n2o N O x x 2 1 x x 284.8767411
c-hooo O H x x 3 1 x x 248.1847503
s2 S x x x 2 x x x 106.2099845
p4 P x x x 4 x x x 276.0881395
cl2 Cl x x x 2 x x x 58.44566078
o2 O x x x 2 x x x 134.9581994
f2 F x x x 2 x x x 45.89377494
t-hooo O H x x 3 1 x x 249.835971
s2o S O x x 2 1 x x 209.78846
p2 P x x x 2 x x x 109.872996
clf Cl F x x 1 1 x x 65.90104662
no2 O N x x 2 1 x x 246.9369232
clo Cl O x x 1 1 x x 71.59583427
s3 S x x x 3 x x x 166.5404385
cl2o Cl O x x 2 1 x x 101.7006465
s4-c2v S x x x 4 x x x 229.2339825
of O F x x 1 1 x x 62.34988025
c2 C x x x 2 x x x 142.9369654
oclo O Cl x x 2 1 x x 143.572769
f2o F O x x 2 1 x x 107.0101094
b2 B x x x 2 x x x 69.76396542
fo2 O F x x 2 1 x x 156.9088843
cloo O Cl x x 2 1 x x 143.1365047
foof F O x x 2 2 x x 180.1745171
o3 O x x x 3 x x x 163.3259921
bn B N x x 1 1 x x 101.8962355
be2 Be x x x 2 x x x 5.552026032
