xxxx x x x x 0 0 0 0 0
s3 S x x x 3 x x x 165.6327117
cl2o Cl O x x 2 1 x x 99.32248064
s4-c2v S x x x 4 x x x 230.7150722
of O F x x 1 1 x x 55.35990026
c2 C x x x 2 x x x 139.4214453
oclo O Cl x x 2 1 x x 130.9754445
f2o F O x x 2 1 x x 93.59764879
b2 B x x x 2 x x x 72.39467877
fo2 O F x x 2 1 x x 136.7823535
cloo O Cl x x 2 1 x x 128.7689422
foof F O x x 2 2 x x 154.0901817
o3 O x x x 3 x x x 144.119832
bn B N x x 1 1 x x 99.99192723
be2 Be x x x 2 x x x 6.727360424
