xxxx x x x x 0 0 0 0 0
formic H O C x 2 2 1 x 499.9499401
hcnh H C N x 2 1 1 x 345.0020485
glyoxal C H O x 2 2 2 x 638.0218767
hcof C O H F 1 1 1 1 405.7438151
nh2cl H N Cl x 2 1 1 x 251.1975595
cf4 F C x x 4 1 x x 480.7445148
hccf C H F x 2 1 1 x 401.4168945
hcn H C N x 1 1 1 x 318.1347315
hnc H N C x 1 1 1 x 302.4634344
cch C H x x 2 1 x x 267.5203976
hco O C H x 1 1 1 x 283.9395674
co C O x x 1 1 x x 258.3870257
oxirene C H O x 2 2 1 x 463.0113956
f2co F O C x 2 1 1 x 425.1234784
hocn C N O H 1 1 1 1 415.3997943
hooh H O x x 2 2 x x 265.1870215
t-n2h2 H N x x 2 2 x x 306.4015294
hnco C O N H 1 1 1 1 445.301349
c-n2h2 H N x x 2 2 x x 301.1735054
cf2 F C x x 2 1 x x 262.8418134
co2 O C x x 2 1 x x 395.196654
fccf F C x x 2 2 x x 393.0427588
dioxirane H O C x 2 2 1 x 418.7670451
cf C F x x 1 1 x x 138.5153439
ssh S H x x 2 1 x x 170.3469668
hocl O H Cl x 1 1 1 x 165.1036216
nccn N C x x 2 2 x x 521.412454
n2 N x x x 2 x x x 239.1300676
n2h N H x x 2 1 x x 241.1752226
ocs O C S x 1 1 1 x 344.3309483
sio Si O x x 1 1 x x 188.4601626
clcn Cl C N x 1 1 1 x 296.0249348
hoo O H x x 2 1 x x 181.8065104
hcno C H N O 1 1 1 1 381.5675666
honc H O N C 1 1 1 1 359.247387
hno N H O x 1 1 1 x 213.5458044
hof H O F x 1 1 1 x 160.3688851
c-hono O N H x 2 1 1 x 325.7287913
t-hono O N H x 2 1 1 x 326.3516172
cs2 S C x x 2 1 x x 291.6220698
hnnn N H x x 3 1 x x 359.9562862
cs C S x x 1 1 x x 173.6713211
cn C N x x 1 1 x x 190.7967201
so3 O S x x 3 1 x x 352.3359337
ccl2 Cl C x x 2 1 x x 186.5018383
bn3pi B N x x 1 1 x x 118.8132813
so2 O S x x 2 1 x x 263.7043598
no N O x x 1 1 x x 164.4093523
so S O x x 1 1 x x 133.1211222
n2o N O x x 2 1 x x 295.4334267
c-hooo O H x x 3 1 x x 249.7629739
s2 S x x x 2 x x x 112.3519335
p4 P x x x 4 x x x 319.566717
cl2 Cl x x x 2 x x x 62.45745785
o2 O x x x 2 x x x 131.5046335
f2 F x x x 2 x x x 45.82063406
t-hooo O H x x 3 1 x x 250.2922438
s2o S O x x 2 1 x x 216.9195229
p2 P x x x 2 x x x 123.0361878
clf Cl F x x 1 1 x x 66.37455431
no2 O N x x 2 1 x x 251.7848893
clo Cl O x x 1 1 x x 74.58738334
s3 S x x x 3 x x x 179.0522025
cl2o Cl O x x 2 1 x x 110.9094087
s4-c2v S x x x 4 x x x 251.579929
of O F x x 1 1 x x 64.47854647
c2 C x x x 2 x x x 149.4882625
oclo O Cl x x 2 1 x x 144.9157518
f2o F O x x 2 1 x x 110.5377792
b2 B x x x 2 x x x 76.73274651
fo2 O F x x 2 1 x x 157.2435056
cloo O Cl x x 2 1 x x 146.2520166
foof F O x x 2 2 x x 184.0275584
o3 O x x x 3 x x x 164.1732671
bn B N x x 1 1 x x 112.358895
be2 Be x x x 2 x x x 10.78528916
