xxxx x x x x 0 0 0 0 0
hnco C O N H 1 1 1 1 449.8010685
c-n2h2 H N x x 2 2 x x 305.5031762
cf2 F C x x 2 1 x x 263.7519917
co2 O C x x 2 1 x x 399.73065
fccf F C x x 2 2 x x 393.8990306
dioxirane H O C x 2 2 1 x 416.8323644
cf C F x x 1 1 x x 139.0954103
ssh S H x x 2 1 x x 165.7540435
hocl O H Cl x 1 1 1 x 168.5874904
nccn N C x x 2 2 x x 521.1471011
n2 N x x x 2 x x x 240.4012567
n2h N H x x 2 1 x x 243.4755569
ocs O C S x 1 1 1 x 343.2524277
sio Si O x x 1 1 x x 195.3998912
clcn Cl C N x 1 1 1 x 292.586711
hoo O H x x 2 1 x x 188.2540622
hcno C H N O 1 1 1 1 385.2875675
honc H O N C 1 1 1 1 363.2624169
hno N H O x 1 1 1 x 217.8751861
hof H O F x 1 1 1 x 167.4335627
c-hono O N H x 2 1 1 x 331.2023232
t-hono O N H x 2 1 1 x 332.5062344
cs2 S C x x 2 1 x x 285.0401564
hnnn N H x x 3 1 x x 361.7859348
cs C S x x 1 1 x x 172.2918687
cn C N x x 1 1 x x 191.295452
so3 O S x x 3 1 x x 350.9377711
ccl2 Cl C x x 2 1 x x 177.6915674
bn3pi B N x x 1 1 x x 118.3939448
so2 O S x x 2 1 x x 266.4415425
no N O x x 1 1 x x 166.4421002
so S O x x 1 1 x x 134.8185305
n2o N O x x 2 1 x x 296.9255786
c-hooo O H x x 3 1 x x 257.9643504
s2 S x x x 2 x x x 107.4639734
p4 P x x x 4 x x x 284.2931094
cl2 Cl x x x 2 x x x 57.97679353
o2 O x x x 2 x x x 135.4253319
f2 F x x x 2 x x x 48.7863487
t-hooo O H x x 3 1 x x 259.6808419
s2o S O x x 2 1 x x 213.8256444
p2 P x x x 2 x x x 121.8496403
clf Cl F x x 1 1 x x 66.91931519
no2 O N x x 2 1 x x 254.5298253
clo Cl O x x 1 1 x x 74.71206191
s3 S x x x 3 x x x 170.0868576
cl2o Cl O x x 2 1 x x 107.5198949
s4-c2v S x x x 4 x x x 235.8768243
of O F x x 1 1 x x 66.92511493
c2 C x x x 2 x x x 145.9579531
oclo O Cl x x 2 1 x x 144.1407155
f2o F O x x 2 1 x x 113.7714265
b2 B x x x 2 x x x 68.19579348
fo2 O F x x 2 1 x x 163.4962118
cloo O Cl x x 2 1 x x 149.79487
foof F O x x 2 2 x x 190.6648054
o3 O x x x 3 x x x 170.018043
bn B N x x 1 1 x x 114.1561072
be2 Be x x x 2 x x x 6.221431094
C4H4 C H x x 4 4 x x 785.7760387
C6H6 C H x x 6 6 x x 1233.179142
C8H8 C H x x 8 8 x x 1673.464316
C10H10 C H x x 10 10 x x 2150.528456
C12H12 C H x x 12 12 x x 2655.675904
C20H20 C H x x 20 20 x x 4516.059556
