xxxx x x x x 0 0 0 0 0
propyne H C x x 4 3 x x 692.1655151
acetaldehyde H C O x 4 2 1 x 667.1820636
allene H C x x 4 3 x x 693.940798
sif4 F Si x x 4 1 x x 554.0490573
bf3 F B x x 3 1 x x 459.2644357
c2h3f H C F x 3 2 1 x 560.7179523
oxirane H C O x 4 2 1 x 638.9531665
ch2f2 H F C x 2 2 1 x 425.0955019
alf3 F Al x x 3 1 x x 404.6314502
bef2 F Be x x 2 1 x x 289.2175123
ch2c C H x x 2 2 x x 358.4162802
n2h4 H N x x 4 2 x x 438.7663726
ch2nh H C N x 3 1 1 x 435.7249863
alf Al F x x 1 1 x x 152.1272794
acetic H C O x 4 2 2 x 792.0566966
c2h2 C H x x 2 2 x x 395.1165119
h2co H O C x 2 1 1 x 367.7629504
h2cn H C N x 2 1 1 x 342.7660216
bf F B x x 1 1 x x 179.0731251
becl2 Cl Be x x 2 1 x x 228.2802365
t-hcoh H C O x 2 1 1 x 320.8667813
alcl3 Cl Al x x 3 1 x x 316.202678
c-hcoh H C O x 2 1 1 x 316.8557627
alcl Al Cl x x 1 1 x x 122.1722312
ketene C H O x 2 2 1 x 528.8676585
sif F Si x x 1 1 x x 134.0377388
formic H O C x 2 2 1 x 494.5091228
hcnh H C N x 2 1 1 x 335.7284557
glyoxal C H O x 2 2 2 x 621.5356263
hcof C O H F 1 1 1 1 394.9258625
nh2cl H N Cl x 2 1 1 x 249.8106042
cf4 F C x x 4 1 x x 469.4197605
hccf C H F x 2 1 1 x 386.7963286
hcn H C N x 1 1 1 x 308.1618348
hnc H N C x 1 1 1 x 297.3565747
cch C H x x 2 1 x x 259.0863741
hco O C H x 1 1 1 x 275.1844731
co C O x x 1 1 x x 254.3645855
oxirene C H O x 2 2 1 x 441.6850345
f2co F O C x 2 1 1 x 414.3095246
hocn C N O H 1 1 1 1 407.0642935
hooh H O x x 2 2 x x 262.0774595
t-n2h2 H N x x 2 2 x x 297.6702468
hnco C O N H 1 1 1 1 437.2346463
c-n2h2 H N x x 2 2 x x 292.9480664
cf2 F C x x 2 1 x x 255.5255476
co2 O C x x 2 1 x x 388.8010065
fccf F C x x 2 2 x x 370.2571903
dioxirane H O C x 2 2 1 x 396.5474508
cf C F x x 1 1 x x 133.2836422
ssh S H x x 2 1 x x 172.9688465
hocl O H Cl x 1 1 1 x 162.591103
nccn N C x x 2 2 x x 496.6553099
n2 N x x x 2 x x x 226.9467625
n2h N H x x 2 1 x x 228.1690858
ocs O C S x 1 1 1 x 340.6980201
sio Si O x x 1 1 x x 180.0349661
clcn Cl C N x 1 1 1 x 285.8766418
hoo O H x x 2 1 x x 171.0014668
hcno C H N O 1 1 1 1 363.1045867
honc H O N C 1 1 1 1 348.3854925
hno N H O x 1 1 1 x 202.0050594
hof H O F x 1 1 1 x 150.1162148
c-hono O N H x 2 1 1 x 310.3083028
t-hono O N H x 2 1 1 x 310.4204754
cs2 S C x x 2 1 x x 293.9776839
hnnn N H x x 3 1 x x 342.1077134
cs C S x x 1 1 x x 176.8024391
cn C N x x 1 1 x x 179.7925987
so3 O S x x 3 1 x x 351.1148318
ccl2 Cl C x x 2 1 x x 187.8062043
bn3pi B N x x 1 1 x x 111.6985021
so2 O S x x 2 1 x x 258.5678936
no N O x x 1 1 x x 148.7222728
so S O x x 1 1 x x 127.5710688
n2o N O x x 2 1 x x 276.5592275
c-hooo O H x x 3 1 x x 224.028774
s2 S x x x 2 x x x 115.8178851
p4 P x x x 4 x x x 278.8477877
cl2 Cl x x x 2 x x x 61.33257114
o2 O x x x 2 x x x 112.942922
f2 F x x x 2 x x x 28.25698063
t-hooo O H x x 3 1 x x 223.4639405
s2o S O x x 2 1 x x 215.1671622
p2 P x x x 2 x x x 112.6808924
clf Cl F x x 1 1 x x 56.1052029
no2 O N x x 2 1 x x 227.982629
clo Cl O x x 1 1 x x 65.26725864
s3 S x x x 3 x x x 183.3473248
cl2o Cl O x x 2 1 x x 97.10280196
s4-c2v S x x x 4 x x x 253.7154084
of O F x x 1 1 x x 47.73658209
c2 C x x x 2 x x x 137.5020674
oclo O Cl x x 2 1 x x 131.2029016
f2o F O x x 2 1 x x 81.90377896
b2 B x x x 2 x x x 72.42895679
fo2 O F x x 2 1 x x 121.769916
cloo O Cl x x 2 1 x x 121.8107163
foof F O x x 2 2 x x 137.9865361
o3 O x x x 3 x x x 132.3371107
bn B N x x 1 1 x x 109.4380458
be2 Be x x x 2 x x x 11.46759078
C4H4 C H x x 4 4 x x 779.1984365
C6H6 C H x x 6 6 x x 1230.742983
C8H8 C H x x 8 8 x x 1670.761811
C10H10 C H x x 10 10 x x 2147.968955
C12H12 C H x x 12 12 x x 2662.231301
C20H20 C H x x 20 20 x x 4511.561953
