xxxx x x x x 0 0 0 0 0
co2 O C x x 2 1 x x 397.9767451
fccf F C x x 2 2 x x 398.2752449
dioxirane H O C x 2 2 1 x 407.6041052
cf C F x x 1 1 x x 135.3635758
ssh S H x x 2 1 x x 166.5824881
hocl O H Cl x 1 1 1 x 164.3433155
nccn N C x x 2 2 x x 501.0458561
n2 N x x x 2 x x x 222.6425389
n2h N H x x 2 1 x x 222.4978736
ocs O C S x 1 1 1 x 341.8671639
sio Si O x x 1 1 x x 191.3492217
clcn Cl C N x 1 1 1 x 286.4416598
hoo O H x x 2 1 x x 173.7705959
hcno C H N O 1 1 1 1 371.3486134
honc H O N C 1 1 1 1 352.6801547
hno N H O x 1 1 1 x 202.327621
hof H O F x 1 1 1 x 154.4060145
c-hono O N H x 2 1 1 x 310.7699181
t-hono O N H x 2 1 1 x 311.1399737
cs2 S C x x 2 1 x x 284.7155998
hnnn N H x x 3 1 x x 334.8539149
cs C S x x 1 1 x x 169.7036624
cn C N x x 1 1 x x 178.7111765
so3 O S x x 3 1 x x 346.4672557
ccl2 Cl C x x 2 1 x x 181.1621894
bn3pi B N x x 1 1 x x 108.7018453
so2 O S x x 2 1 x x 258.045438
no N O x x 1 1 x x 149.5952293
so S O x x 1 1 x x 125.0954797
n2o N O x x 2 1 x x 274.6584354
c-hooo O H x x 3 1 x x 228.9152326
s2 S x x x 2 x x x 105.5924404
p4 P x x x 4 x x x 308.9419376
cl2 Cl x x x 2 x x x 61.05360581
o2 O x x x 2 x x x 120.3180844
f2 F x x x 2 x x x 33.29411666
t-hooo O H x x 3 1 x x 228.3468759
s2o S O x x 2 1 x x 208.2183911
p2 P x x x 2 x x x 119.2452619
clf Cl F x x 1 1 x x 61.86275381
no2 O N x x 2 1 x x 229.8019115
clo Cl O x x 1 1 x x 65.27377976
s3 S x x x 3 x x x 169.7973757
cl2o Cl O x x 2 1 x x 99.87484117
s4-c2v S x x x 4 x x x 236.1982031
of O F x x 1 1 x x 50.40088256
c2 C x x x 2 x x x 134.9969527
oclo O Cl x x 2 1 x x 127.9467898
f2o F O x x 2 1 x x 87.99955929
b2 B x x x 2 x x x 60.55208918
fo2 O F x x 2 1 x x 129.91109
cloo O Cl x x 2 1 x x 124.6823262
foof F O x x 2 2 x x 146.5322118
o3 O x x x 3 x x x 137.3885107
bn B N x x 1 1 x x 103.585971
be2 Be x x x 2 x x x 5.049489784
C4H4 C H x x 4 4 x x 809.5981354
C6H6 C H x x 6 6 x x 1261.958059
C8H8 C H x x 8 8 x x 1707.116672
C10H10 C H x x 10 10 x x 2191.936381
C12H12 C H x x 12 12 x x 2712.694096
C20H20 C H x x 20 20 x x 4595.950389
