xxxx x x x x 0 0 0 0 0
clf Cl F x x 1 1 x x 66.79032168
no2 O N x x 2 1 x x 251.2510816
clo Cl O x x 1 1 x x 74.79975031
s3 S x x x 3 x x x 178.6528754
cl2o Cl O x x 2 1 x x 109.2522136
s4-c2v S x x x 4 x x x 250.822419
of O F x x 1 1 x x 65.71295912
c2 C x x x 2 x x x 143.3290187
oclo O Cl x x 2 1 x x 143.9213245
f2o F O x x 2 1 x x 111.3182278
b2 B x x x 2 x x x 67.2075303
fo2 O F x x 2 1 x x 161.3602466
cloo O Cl x x 2 1 x x 149.5126678
foof F O x x 2 2 x x 186.9795312
o3 O x x x 3 x x x 168.7762992
bn B N x x 1 1 x x 110.4882483
be2 Be x x x 2 x x x 10.46238907
