xxxx x x x x 0 0 0 0 0
bf3 F B x x 3 1 x x 472.3704091
c2h3f H C F x 3 2 1 x 576.9638162
oxirane H C O x 4 2 1 x 652.7700802
ch2f2 H F C x 2 2 1 x 441.9145772
alf3 F Al x x 3 1 x x 425.3910228
bef2 F Be x x 2 1 x x 312.1214813
ch2c C H x x 2 2 x x 359.3948429
n2h4 H N x x 4 2 x x 428.5067267
ch2nh H C N x 3 1 1 x 435.0351662
alf Al F x x 1 1 x x 161.5149469
acetic H C O x 4 2 2 x 802.9970001
c2h2 C H x x 2 2 x x 404.6787931
h2co H O C x 2 1 1 x 375.6125724
h2cn H C N x 2 1 1 x 342.5846944
bf F B x x 1 1 x x 183.5463585
becl2 Cl Be x x 2 1 x x 222.7904967
t-hcoh H C O x 2 1 1 x 321.4481011
alcl3 Cl Al x x 3 1 x x 297.0509629
c-hcoh H C O x 2 1 1 x 317.035842
alcl Al Cl x x 1 1 x x 117.1055077
ketene C H O x 2 2 1 x 540.8454328
sif F Si x x 1 1 x x 141.9804825
formic H O C x 2 2 1 x 504.3652508
hcnh H C N x 2 1 1 x 336.7839827
glyoxal C H O x 2 2 2 x 638.1990233
hcof C O H F 1 1 1 1 410.6309548
nh2cl H N Cl x 2 1 1 x 242.8059108
cf4 F C x x 4 1 x x 488.1905901
hccf C H F x 2 1 1 x 405.3771499
hcn H C N x 1 1 1 x 308.8735887
hnc H N C x 1 1 1 x 294.09972
cch C H x x 2 1 x x 268.877967
hco O C H x 1 1 1 x 284.1342764
co C O x x 1 1 x x 258.2323304
oxirene C H O x 2 2 1 x 461.2408341
f2co F O C x 2 1 1 x 431.9979787
hocn C N O H 1 1 1 1 409.5825966
hooh H O x x 2 2 x x 268.6495735
t-n2h2 H N x x 2 2 x x 290.3675492
hnco C O N H 1 1 1 1 440.8153636
c-n2h2 H N x x 2 2 x x 285.3177788
cf2 F C x x 2 1 x x 267.2802997
co2 O C x x 2 1 x x 399.327399
fccf F C x x 2 2 x x 400.1231221
dioxirane H O C x 2 2 1 x 412.8778546
cf C F x x 1 1 x x 138.9526259
ssh S H x x 2 1 x x 163.7327225
hocl O H Cl x 1 1 1 x 165.7247033
nccn N C x x 2 2 x x 500.1594833
n2 N x x x 2 x x x 219.9451665
n2h N H x x 2 1 x x 222.8611151
ocs O C S x 1 1 1 x 342.6278691
sio Si O x x 1 1 x x 186.3238187
clcn Cl C N x 1 1 1 x 285.6525459
hoo O H x x 2 1 x x 181.9494687
hcno C H N O 1 1 1 1 376.8062444
honc H O N C 1 1 1 1 351.2409866
hno N H O x 1 1 1 x 205.1852245
hof H O F x 1 1 1 x 162.8052593
c-hono O N H x 2 1 1 x 318.7014893
t-hono O N H x 2 1 1 x 319.7058286
cs2 S C x x 2 1 x x 285.0030092
hnnn N H x x 3 1 x x 336.2745109
cs C S x x 1 1 x x 169.9116369
cn C N x x 1 1 x x 181.0076776
so3 O S x x 3 1 x x 350.7071841
ccl2 Cl C x x 2 1 x x 182.0339931
bn3pi B N x x 1 1 x x 108.3068286
so2 O S x x 2 1 x x 261.8016148
no N O x x 1 1 x x 154.2207766
so S O x x 1 1 x x 131.4132526
n2o N O x x 2 1 x x 281.0706225
c-hooo O H x x 3 1 x x 247.932755
s2 S x x x 2 x x x 106.9498741
p4 P x x x 4 x x x 279.55827
cl2 Cl x x x 2 x x x 59.44038608
o2 O x x x 2 x x x 134.4631024
f2 F x x x 2 x x x 46.77863562
t-hooo O H x x 3 1 x x 249.6549696
s2o S O x x 2 1 x x 210.5783944
p2 P x x x 2 x x x 106.5226538
clf Cl F x x 1 1 x x 67.14185686
no2 O N x x 2 1 x x 245.1504022
clo Cl O x x 1 1 x x 71.87416749
s3 S x x x 3 x x x 167.9121281
cl2o Cl O x x 2 1 x x 103.1842569
s4-c2v S x x x 4 x x x 231.6365975
of O F x x 1 1 x x 62.3428293
c2 C x x x 2 x x x 142.640509
oclo O Cl x x 2 1 x x 145.46047
f2o F O x x 2 1 x x 108.2844354
b2 B x x x 2 x x x 78.02117594
fo2 O F x x 2 1 x x 157.8537051
cloo O Cl x x 2 1 x x 143.5695759
foof F O x x 2 2 x x 182.5271128
o3 O x x x 3 x x x 162.5401795
bn B N x x 1 1 x x 100.0321037
be2 Be x x x 2 x x x 6.963102565
C4H4 C H x x 4 4 x x 812.214144
C6H6 C H x x 6 6 x x 1259.8194
C8H8 C H x x 8 8 x x 1698.80056
C10H10 C H x x 10 10 x x 2177.936907
C12H12 C H x x 12 12 x x 2689.461342
C20H20 C H x x 20 20 x x 4543.568735
