xxxx x x x x 0 0 0 0 0
alcl Al Cl x x 1 1 x x 118.2438548
ketene C H O x 2 2 1 x 532.1046287
sif F Si x x 1 1 x x 139.8864165
formic H O C x 2 2 1 x 494.0172697
hcnh H C N x 2 1 1 x 339.4189697
glyoxal C H O x 2 2 2 x 626.8784743
hcof C O H F 1 1 1 1 398.996509
nh2cl H N Cl x 2 1 1 x 248.7298859
cf4 F C x x 4 1 x x 468.3362294
hccf C H F x 2 1 1 x 395.0185258
hcn H C N x 1 1 1 x 308.8629879
hnc H N C x 1 1 1 x 294.1994881
cch C H x x 2 1 x x 262.919535
hco O C H x 1 1 1 x 278.3552187
co C O x x 1 1 x x 249.9925482
oxirene C H O x 2 2 1 x 454.4312796
f2co F O C x 2 1 1 x 412.5168464
hocn C N O H 1 1 1 1 402.2304241
hooh H O x x 2 2 x x 262.6207742
t-n2h2 H N x x 2 2 x x 296.0871941
hnco C O N H 1 1 1 1 431.665953
c-n2h2 H N x x 2 2 x x 290.7688976
cf2 F C x x 2 1 x x 255.2973897
co2 O C x x 2 1 x x 381.4915591
fccf F C x x 2 2 x x 381.6692567
dioxirane H O C x 2 2 1 x 408.4475305
cf C F x x 1 1 x x 133.8389581
ssh S H x x 2 1 x x 167.8502079
hocl O H Cl x 1 1 1 x 162.5088299
nccn N C x x 2 2 x x 494.3133621
n2 N x x x 2 x x x 221.7870568
n2h N H x x 2 1 x x 227.0947536
ocs O C S x 1 1 1 x 331.6504137
sio Si O x x 1 1 x x 182.6022226
clcn Cl C N x 1 1 1 x 281.1227169
hoo O H x x 2 1 x x 174.5883151
hcno C H N O 1 1 1 1 365.1582901
honc H O N C 1 1 1 1 344.9632165
hno N H O x 1 1 1 x 202.2879893
hof H O F x 1 1 1 x 155.9994263
c-hono O N H x 2 1 1 x 307.0832154
t-hono O N H x 2 1 1 x 307.8385381
cs2 S C x x 2 1 x x 279.9834519
hnnn N H x x 3 1 x x 335.4912544
cs C S x x 1 1 x x 165.8888912
cn C N x x 1 1 x x 176.5878597
so3 O S x x 3 1 x x 332.0994572
ccl2 Cl C x x 2 1 x x 176.8471899
bn3pi B N x x 1 1 x x 108.6804598
so2 O S x x 2 1 x x 249.2348465
no N O x x 1 1 x x 150.0003259
so S O x x 1 1 x x 125.5075516
n2o N O x x 2 1 x x 270.3102252
c-hooo O H x x 3 1 x x 232.1678061
s2 S x x x 2 x x x 106.2887861
p4 P x x x 4 x x x 292.8446894
cl2 Cl x x x 2 x x x 59.33203456
o2 O x x x 2 x x x 120.5445125
f2 F x x x 2 x x x 39.10864175
t-hooo O H x x 3 1 x x 232.5531479
s2o S O x x 2 1 x x 202.9790143
p2 P x x x 2 x x x 112.7926003
clf Cl F x x 1 1 x x 62.63276011
no2 O N x x 2 1 x x 228.6872411
clo Cl O x x 1 1 x x 67.04129492
s3 S x x x 3 x x x 166.5271275
cl2o Cl O x x 2 1 x x 99.6722474
s4-c2v S x x x 4 x x x 232.919882
of O F x x 1 1 x x 55.86349098
c2 C x x x 2 x x x 138.0988425
oclo O Cl x x 2 1 x x 128.1657687
f2o F O x x 2 1 x x 95.6963921
b2 B x x x 2 x x x 71.35047487
fo2 O F x x 2 1 x x 137.2546653
cloo O Cl x x 2 1 x x 128.4581963
foof F O x x 2 2 x x 157.6063618
o3 O x x x 3 x x x 140.366106
bn B N x x 1 1 x x 103.8169188
be2 Be x x x 2 x x x 9.049160129
