xxxx x x x x 0 0 0 0 0
hocn C N O H 1 1 1 1 410.475202
hooh H O x x 2 2 x x 263.409418
t-n2h2 H N x x 2 2 x x 296.8969064
hnco C O N H 1 1 1 1 440.0295319
c-n2h2 H N x x 2 2 x x 292.0483283
cf2 F C x x 2 1 x x 267.0902206
co2 O C x x 2 1 x x 394.2956404
fccf F C x x 2 2 x x 387.7272772
dioxirane H O C x 2 2 1 x 411.704034
cf C F x x 1 1 x x 138.1222367
ssh S H x x 2 1 x x 168.5808666
hocl O H Cl x 1 1 1 x 164.7542938
nccn N C x x 2 2 x x 505.3715287
n2 N x x x 2 x x x 229.200712
n2h N H x x 2 1 x x 227.0079546
ocs O C S x 1 1 1 x 342.9135264
sio Si O x x 1 1 x x 187.1235341
clcn Cl C N x 1 1 1 x 289.9253687
hoo O H x x 2 1 x x 172.7401309
hcno C H N O 1 1 1 1 367.7843445
honc H O N C 1 1 1 1 352.9349608
hno N H O x 1 1 1 x 204.9557675
hof H O F x 1 1 1 x 156.0925831
c-hono O N H x 2 1 1 x 315.3577129
t-hono O N H x 2 1 1 x 315.3377925
cs2 S C x x 2 1 x x 290.3782914
hnnn N H x x 3 1 x x 341.6867263
cs C S x x 1 1 x x 175.1796628
cn C N x x 1 1 x x 178.8480455
so3 O S x x 3 1 x x 353.7728601
ccl2 Cl C x x 2 1 x x 188.7528119
bn3pi B N x x 1 1 x x 111.7535373
so2 O S x x 2 1 x x 260.6010966
no N O x x 1 1 x x 152.092804
so S O x x 1 1 x x 127.4722217
n2o N O x x 2 1 x x 279.5605961
c-hooo O H x x 3 1 x x 231.4327623
s2 S x x x 2 x x x 107.6249082
p4 P x x x 4 x x x 294.1834909
cl2 Cl x x x 2 x x x 62.52889616
o2 O x x x 2 x x x 120.3288608
f2 F x x x 2 x x x 37.80843382
t-hooo O H x x 3 1 x x 230.745154
s2o S O x x 2 1 x x 211.6685485
p2 P x x x 2 x x x 113.7881374
clf Cl F x x 1 1 x x 63.75456447
no2 O N x x 2 1 x x 233.040142
clo Cl O x x 1 1 x x 66.772156
s3 S x x x 3 x x x 172.898769
cl2o Cl O x x 2 1 x x 103.4414878
s4-c2v S x x x 4 x x x 239.1685657
of O F x x 1 1 x x 53.53520793
c2 C x x x 2 x x x 133.499628
oclo O Cl x x 2 1 x x 132.1925674
f2o F O x x 2 1 x x 96.62185665
b2 B x x x 2 x x x 63.43560566
fo2 O F x x 2 1 x x 133.9847197
cloo O Cl x x 2 1 x x 127.3047269
foof F O x x 2 2 x x 157.8091947
o3 O x x x 3 x x x 144.7448974
bn B N x x 1 1 x x 106.374938
be2 Be x x x 2 x x x 2.934539956
C4H4 C H x x 4 4 x x 801.3191995
C6H6 C H x x 6 6 x x 1261.147856
C8H8 C H x x 8 8 x x 1708.135283
C10H10 C H x x 10 10 x x 2192.46042
C12H12 C H x x 12 12 x x 2712.40269
C20H20 C H x x 20 20 x x 4581.973902
