xxxx x x x x 0 0 0 0 0
cf C F x x 1 1 x x 129.1431601
ssh S H x x 2 1 x x 169.8931408
hocl O H Cl x 1 1 1 x 161.3251938
nccn N C x x 2 2 x x 509.2096772
n2 N x x x 2 x x x 238.8758263
n2h N H x x 2 1 x x 236.4042956
ocs O C S x 1 1 1 x 335.849713
sio Si O x x 1 1 x x 187.7238378
clcn Cl C N x 1 1 1 x 287.7429332
hoo O H x x 2 1 x x 173.2076507
hcno C H N O 1 1 1 1 363.8461498
honc H O N C 1 1 1 1 351.4987678
hno N H O x 1 1 1 x 207.3626981
hof H O F x 1 1 1 x 149.5474665
c-hono O N H x 2 1 1 x 310.3713729
t-hono O N H x 2 1 1 x 310.7616052
cs2 S C x x 2 1 x x 283.5436401
hnnn N H x x 3 1 x x 345.7743462
cs C S x x 1 1 x x 170.678699
cn C N x x 1 1 x x 178.3043334
so3 O S x x 3 1 x x 333.6601215
ccl2 Cl C x x 2 1 x x 175.0854378
bn3pi B N x x 1 1 x x 110.3580536
so2 O S x x 2 1 x x 251.8933578
no N O x x 1 1 x x 158.0386921
so S O x x 1 1 x x 125.7797247
n2o N O x x 2 1 x x 277.372104
c-hooo O H x x 3 1 x x 224.2470919
s2 S x x x 2 x x x 108.6881533
p4 P x x x 4 x x x 314.8550777
cl2 Cl x x x 2 x x x 59.41217338
o2 O x x x 2 x x x 118.7787812
f2 F x x x 2 x x x 27.81222631
t-hooo O H x x 3 1 x x 222.7872994
s2o S O x x 2 1 x x 205.2593158
p2 P x x x 2 x x x 129.5839831
clf Cl F x x 1 1 x x 57.14801895
no2 O N x x 2 1 x x 228.5156787
clo Cl O x x 1 1 x x 65.13590785
s3 S x x x 3 x x x 170.4535257
cl2o Cl O x x 2 1 x x 97.41010227
s4-c2v S x x x 4 x x x 235.8537138
of O F x x 1 1 x x 49.92998689
c2 C x x x 2 x x x 132.4667394
oclo O Cl x x 2 1 x x 117.7898596
f2o F O x x 2 1 x x 81.82779735
b2 B x x x 2 x x x 54.87662137
fo2 O F x x 2 1 x x 120.823348
cloo O Cl x x 2 1 x x 118.6941741
foof F O x x 2 2 x x 131.7854718
o3 O x x x 3 x x x 134.5983086
bn B N x x 1 1 x x 107.0550556
be2 Be x x x 2 x x x 3.729900843
