xxxx x x x x 0 0 0 0 0
hccf C H F x 2 1 1 x 416.2239061
hcn H C N x 1 1 1 x 314.5068242
hnc H N C x 1 1 1 x 299.3750525
cch C H x x 2 1 x x 275.9622259
hco O C H x 1 1 1 x 290.1203888
co C O x x 1 1 x x 267.4028601
oxirene C H O x 2 2 1 x 466.630214
f2co F O C x 2 1 1 x 456.8409597
hocn C N O H 1 1 1 1 421.034741
hooh H O x x 2 2 x x 270.1285326
t-n2h2 H N x x 2 2 x x 286.2807042
hnco C O N H 1 1 1 1 454.2976917
c-n2h2 H N x x 2 2 x x 280.8526976
cf2 F C x x 2 1 x x 280.0366964
co2 O C x x 2 1 x x 417.363842
fccf F C x x 2 2 x x 411.8181014
dioxirane H O C x 2 2 1 x 419.2202198
cf C F x x 1 1 x x 143.5678844
ssh S H x x 2 1 x x 173.9183456
hocl O H Cl x 1 1 1 x 169.2071261
nccn N C x x 2 2 x x 513.8780716
n2 N x x x 2 x x x 223.6376979
n2h N H x x 2 1 x x 220.948018
ocs O C S x 1 1 1 x 363.2760024
sio Si O x x 1 1 x x 196.1291438
clcn Cl C N x 1 1 1 x 298.1736689
hoo O H x x 2 1 x x 181.8784287
hcno C H N O 1 1 1 1 384.9623237
honc H O N C 1 1 1 1 358.9558855
hno N H O x 1 1 1 x 202.4519817
hof H O F x 1 1 1 x 161.5294462
c-hono O N H x 2 1 1 x 324.9143611
t-hono O N H x 2 1 1 x 325.7307929
cs2 S C x x 2 1 x x 308.7073839
hnnn N H x x 3 1 x x 339.4666189
cs C S x x 1 1 x x 179.6475785
cn C N x x 1 1 x x 184.4846219
so3 O S x x 3 1 x x 385.0324972
ccl2 Cl C x x 2 1 x x 197.2100553
bn3pi B N x x 1 1 x x 112.051713
so2 O S x x 2 1 x x 279.8593786
no N O x x 1 1 x x 155.129586
so S O x x 1 1 x x 139.4963379
n2o N O x x 2 1 x x 288.1985488
c-hooo O H x x 3 1 x x 251.2667323
s2 S x x x 2 x x x 118.7059886
p4 P x x x 4 x x x 307.6496389
cl2 Cl x x x 2 x x x 65.6448222
o2 O x x x 2 x x x 137.2763937
f2 F x x x 2 x x x 42.38566645
t-hooo O H x x 3 1 x x 252.2627246
s2o S O x x 2 1 x x 229.1714139
p2 P x x x 2 x x x 118.5773214
clf Cl F x x 1 1 x x 67.36955672
no2 O N x x 2 1 x x 250.4888353
clo Cl O x x 1 1 x x 72.88230436
s3 S x x x 3 x x x 188.6278403
cl2o Cl O x x 2 1 x x 109.3063636
s4-c2v S x x x 4 x x x 263.8327817
of O F x x 1 1 x x 60.12645565
c2 C x x x 2 x x x 144.2993983
oclo O Cl x x 2 1 x x 154.0297671
f2o F O x x 2 1 x x 107.8543745
b2 B x x x 2 x x x 85.42953345
fo2 O F x x 2 1 x x 159.3689038
cloo O Cl x x 2 1 x x 147.6452682
foof F O x x 2 2 x x 184.2083568
o3 O x x x 3 x x x 163.5172969
bn B N x x 1 1 x x 107.0322862
be2 Be x x x 2 x x x 7.039671337
C4H4 C H x x 4 4 x x 822.3145115
C6H6 C H x x 6 6 x x 1291.943353
C8H8 C H x x 8 8 x x 1747.083111
C10H10 C H x x 10 10 x x 2248.198821
C12H12 C H x x 12 12 x x 2792.158092
C20H20 C H x x 20 20 x x 4724.081063
