xxxx x x x x 0 0 0 0 0
n2o N O x x 2 1 x x 308.971143
c-hooo O H x x 3 1 x x 271.5387978
s2 S x x x 2 x x x 114.0784679
p4 P x x x 4 x x x 307.4037871
cl2 Cl x x x 2 x x x 64.15897956
o2 O x x x 2 x x x 142.0012458
f2 F x x x 2 x x x 52.18071463
t-hooo O H x x 3 1 x x 272.7555622
s2o S O x x 2 1 x x 226.4707867
p2 P x x x 2 x x x 124.4497847
clf Cl F x x 1 1 x x 71.25267793
no2 O N x x 2 1 x x 267.195343
clo Cl O x x 1 1 x x 80.21787634
s3 S x x x 3 x x x 183.3856138
cl2o Cl O x x 2 1 x x 117.3549531
s4-c2v S x x x 4 x x x 256.2884332
of O F x x 1 1 x x 71.22416844
c2 C x x x 2 x x x 152.1004456
oclo O Cl x x 2 1 x x 158.0209297
f2o F O x x 2 1 x x 121.8886492
b2 B x x x 2 x x x 75.4299967
fo2 O F x x 2 1 x x 172.6766172
cloo O Cl x x 2 1 x x 159.3080804
foof F O x x 2 2 x x 203.2682408
o3 O x x x 3 x x x 182.5255247
bn B N x x 1 1 x x 116.8891359
be2 Be x x x 2 x x x 8.287097281
C4H4 C H x x 4 4 x x 827.3206929
C6H6 C H x x 6 6 x x 1298.209068
C8H8 C H x x 8 8 x x 1762.065034
C10H10 C H x x 10 10 x x 2262.506667
C12H12 C H x x 12 12 x x 2791.791874
C20H20 C H x x 20 20 x x 4744.095555
