xxxx x x x x 0 0 0 0 0
propyne H C x x 4 3 x x 706.5530942
acetaldehyde H C O x 4 2 1 x 678.6639624
allene H C x x 4 3 x x 705.2457555
sif4 F Si x x 4 1 x x 568.3024769
bf3 F B x x 3 1 x x 474.3810952
c2h3f H C F x 3 2 1 x 574.4610875
oxirane H C O x 4 2 1 x 654.4580839
ch2f2 H F C x 2 2 1 x 438.9951081
alf3 F Al x x 3 1 x x 421.549204
bef2 F Be x x 2 1 x x 309.1652223
ch2c C H x x 2 2 x x 361.505027
n2h4 H N x x 4 2 x x 434.9206734
ch2nh H C N x 3 1 1 x 437.4307693
alf Al F x x 1 1 x x 163.1049125
acetic H C O x 4 2 2 x 805.4061906
c2h2 C H x x 2 2 x x 405.3837807
h2co H O C x 2 1 1 x 375.4299206
h2cn H C N x 2 1 1 x 343.3473052
bf F B x x 1 1 x x 184.3160539
becl2 Cl Be x x 2 1 x x 229.8977442
t-hcoh H C O x 2 1 1 x 323.6807849
alcl3 Cl Al x x 3 1 x x 311.2603127
c-hcoh H C O x 2 1 1 x 319.0305271
alcl Al Cl x x 1 1 x x 124.2086814
ketene C H O x 2 2 1 x 539.0449243
sif F Si x x 1 1 x x 143.3802545
formic H O C x 2 2 1 x 503.6411783
hcnh H C N x 2 1 1 x 335.6245546
glyoxal C H O x 2 2 2 x 636.5002005
hcof C O H F 1 1 1 1 406.7361001
nh2cl H N Cl x 2 1 1 x 246.2635223
cf4 F C x x 4 1 x x 483.8081862
hccf C H F x 2 1 1 x 404.8360936
hcn H C N x 1 1 1 x 310.8950815
hnc H N C x 1 1 1 x 298.1189249
cch C H x x 2 1 x x 268.1138985
hco O C H x 1 1 1 x 280.4485493
co C O x x 1 1 x x 259.0632161
oxirene C H O x 2 2 1 x 457.8884621
f2co F O C x 2 1 1 x 427.5323963
hocn C N O H 1 1 1 1 412.3964
hooh H O x x 2 2 x x 264.8778876
t-n2h2 H N x x 2 2 x x 292.4664037
hnco C O N H 1 1 1 1 441.5771906
c-n2h2 H N x x 2 2 x x 287.0261167
cf2 F C x x 2 1 x x 262.7841376
co2 O C x x 2 1 x x 397.9752829
fccf F C x x 2 2 x x 398.2435248
dioxirane H O C x 2 2 1 x 407.5967261
cf C F x x 1 1 x x 135.3635608
ssh S H x x 2 1 x x 166.5797691
hocl O H Cl x 1 1 1 x 164.3422962
nccn N C x x 2 2 x x 501.0078595
n2 N x x x 2 x x x 222.642536
n2h N H x x 2 1 x x 222.4975098
ocs O C S x 1 1 1 x 341.8651721
sio Si O x x 1 1 x x 191.3492027
clcn Cl C N x 1 1 1 x 286.4374195
hoo O H x x 2 1 x x 173.7699392
hcno C H N O 1 1 1 1 371.3120796
honc H O N C 1 1 1 1 352.6672244
hno N H O x 1 1 1 x 202.3269564
hof H O F x 1 1 1 x 154.4049949
c-hono O N H x 2 1 1 x 310.7669335
t-hono O N H x 2 1 1 x 311.1181823
cs2 S C x x 2 1 x x 284.7128343
hnnn N H x x 3 1 x x 334.841874
cs C S x x 1 1 x x 169.7036387
cn C N x x 1 1 x x 178.7111722
so3 O S x x 3 1 x x 346.4603013
ccl2 Cl C x x 2 1 x x 181.1600853
bn3pi B N x x 1 1 x x 108.7018348
so2 O S x x 2 1 x x 258.0429981
no N O x x 1 1 x x 149.5952225
so S O x x 1 1 x x 125.0954643
n2o N O x x 2 1 x x 274.6566225
c-hooo O H x x 3 1 x x 228.9111218
s2 S x x x 2 x x x 105.5923888
p4 P x x x 4 x x x 308.9414029
cl2 Cl x x x 2 x x x 61.0534738
o2 O x x x 2 x x x 120.3180767
f2 F x x x 2 x x x 33.29407256
t-hooo O H x x 3 1 x x 228.3187517
s2o S O x x 2 1 x x 208.2152702
p2 P x x x 2 x x x 119.2452287
clf Cl F x x 1 1 x x 61.86270183
no2 O N x x 2 1 x x 229.8009534
clo Cl O x x 1 1 x x 65.27373899
s3 S x x x 3 x x x 169.7931537
cl2o Cl O x x 2 1 x x 99.87272076
s4-c2v S x x x 4 x x x 236.188637
of O F x x 1 1 x x 50.40085251
c2 C x x x 2 x x x 134.9969492
oclo O Cl x x 2 1 x x 127.9440009
f2o F O x x 2 1 x x 87.99795751
b2 B x x x 2 x x x 60.55207846
fo2 O F x x 2 1 x x 129.9084748
cloo O Cl x x 2 1 x x 124.6782743
foof F O x x 2 2 x x 146.5131715
o3 O x x x 3 x x x 137.3876696
bn B N x x 1 1 x x 103.5859632
be2 Be x x x 2 x x x 5.047783619
C4H4 C H x x 4 4 x x 809.4827399
C6H6 C H x x 6 6 x x 1261.64828
C8H8 C H x x 8 8 x x 1706.424007
C10H10 C H x x 10 10 x x 2190.675961
C12H12 C H x x 12 12 x x 2710.792289
C20H20 C H x x 20 20 x x 4590.525349
