xxxx x x x x 0 0 0 0 0
alf Al F x x 1 1 x x 156.7594101
acetic H C O x 4 2 2 x 805.519471
c2h2 C H x x 2 2 x x 404.5603308
h2co H O C x 2 1 1 x 372.6007996
h2cn H C N x 2 1 1 x 347.2449588
bf F B x x 1 1 x x 179.6292881
becl2 Cl Be x x 2 1 x x 227.9682533
t-hcoh H C O x 2 1 1 x 319.6734832
alcl3 Cl Al x x 3 1 x x 306.6111908
c-hcoh H C O x 2 1 1 x 314.9970714
alcl Al Cl x x 1 1 x x 118.9577154
ketene C H O x 2 2 1 x 538.4290106
sif F Si x x 1 1 x x 138.9212541
formic H O C x 2 2 1 x 500.8334768
hcnh H C N x 2 1 1 x 339.8027497
glyoxal C H O x 2 2 2 x 635.9294352
hcof C O H F 1 1 1 1 403.5289493
nh2cl H N Cl x 2 1 1 x 247.7374809
cf4 F C x x 4 1 x x 478.7493444
hccf C H F x 2 1 1 x 401.0976161
hcn H C N x 1 1 1 x 311.1559257
hnc H N C x 1 1 1 x 297.5418656
cch C H x x 2 1 x x 266.726568
hco O C H x 1 1 1 x 280.6036344
co C O x x 1 1 x x 255.4580653
oxirene C H O x 2 2 1 x 458.5597188
f2co F O C x 2 1 1 x 422.3898334
hocn C N O H 1 1 1 1 410.555986
hooh H O x x 2 2 x x 263.3599347
t-n2h2 H N x x 2 2 x x 295.9603333
hnco C O N H 1 1 1 1 439.6286022
c-n2h2 H N x x 2 2 x x 290.6183828
cf2 F C x x 2 1 x x 258.3837766
co2 O C x x 2 1 x x 391.5326703
fccf F C x x 2 2 x x 391.8146104
dioxirane H O C x 2 2 1 x 408.5367363
cf C F x x 1 1 x x 134.7316677
ssh S H x x 2 1 x x 166.5067526
hocl O H Cl x 1 1 1 x 163.0644141
nccn N C x x 2 2 x x 505.1563663
n2 N x x x 2 x x x 225.3432183
n2h N H x x 2 1 x x 228.3662794
ocs O C S x 1 1 1 x 338.5062873
sio Si O x x 1 1 x x 183.0307707
clcn Cl C N x 1 1 1 x 287.6527186
hoo O H x x 2 1 x x 175.975209
hcno C H N O 1 1 1 1 370.7186581
honc H O N C 1 1 1 1 351.7453007
hno N H O x 1 1 1 x 203.3485067
hof H O F x 1 1 1 x 153.9421956
c-hono O N H x 2 1 1 x 311.8346787
t-hono O N H x 2 1 1 x 312.1624304
cs2 S C x x 2 1 x x 283.9862455
hnnn N H x x 3 1 x x 339.054664
cs C S x x 1 1 x x 168.0429401
cn C N x x 1 1 x x 178.7050622
so3 O S x x 3 1 x x 340.840269
ccl2 Cl C x x 2 1 x x 180.4974973
bn3pi B N x x 1 1 x x 111.3192306
so2 O S x x 2 1 x x 253.7554691
no N O x x 1 1 x x 153.2369556
so S O x x 1 1 x x 127.1941893
n2o N O x x 2 1 x x 275.6107271
c-hooo O H x x 3 1 x x 232.5188866
s2 S x x x 2 x x x 107.0829468
p4 P x x x 4 x x x 293.9249385
cl2 Cl x x x 2 x x x 59.83767985
o2 O x x x 2 x x x 124.3307803
f2 F x x x 2 x x x 34.47274485
t-hooo O H x x 3 1 x x 231.8953019
s2o S O x x 2 1 x x 205.0056064
p2 P x x x 2 x x x 111.613324
clf Cl F x x 1 1 x x 61.15090065
no2 O N x x 2 1 x x 233.8132894
clo Cl O x x 1 1 x x 67.42948602
s3 S x x x 3 x x x 166.8818543
cl2o Cl O x x 2 1 x x 100.0415552
s4-c2v S x x x 4 x x x 234.4280578
of O F x x 1 1 x x 54.09738777
c2 C x x x 2 x x x 140.3744159
oclo O Cl x x 2 1 x x 130.8304426
f2o F O x x 2 1 x x 91.5093882
b2 B x x x 2 x x x 74.22712041
fo2 O F x x 2 1 x x 134.0459549
cloo O Cl x x 2 1 x x 127.6333549
foof F O x x 2 2 x x 150.3743931
o3 O x x x 3 x x x 142.4586178
bn B N x x 1 1 x x 99.33109612
be2 Be x x x 2 x x x 7.719815322
